feature_number,log2_sizing
20014,-2.4512087294006375
20017,-5.03222491536976
20019,-4.437156337091339
20020,-3.193912690724619
20021,-7.360513496115517
20024,-8.002894991966574
20024,-8.002894991966574
20027,-0.27176052404373646
20027,-0.27176052404373646
20030,9.592189581850726e-4
20032,-0.2443600260208249
20037,-1.22960886789383
20039,-0.1380400837241597
20040,-1.4281503505479778
20040,-1.4281503505479778
20044,-6.068730082589997
2005,-1.3931797962947108
20051,-6.034796090558065
20054,-4.768816978843126
20071,9.592189581850726e-4
20073,-0.25522527960079333
20077,0.1216815329832658
20078,-2.582374555867685
20079,9.592189581850726e-4
20080,-3.1589108885519166
20092,-1.3613841467609025
20094,-4.975487390346494
20108,-5.226118969604411
2011,-1.5440296215976175
20114,-3.427228821564505
2012,-1.0104721668229522
20126,-2.4728844751058694
20144,-4.712958141229487
20148,-1.627257400156258
2015,-0.9592197909769058
20150,-5.442350914624051
20151,-3.763248822857979
20154,-4.8714105366031735
20155,-6.948573567956416
20156,-7.887785367080231
20157,-5.186323883589021
20159,-5.63064520687042
20161,-2.076218945369334
20166,-0.0011259904978455821
20167,-4.7593622270850116
20169,-4.739130274788353
20170,-6.216045488982521
20171,-8.430923270773253
20172,-6.737236927230699
20174,9.592189581850726e-4
20176,-4.807500407716412
20177,-5.085092188494647
20177,-5.085092188494647
2018,-0.19874087819671918
20183,-11.07283450966195
20188,-6.375840757413544
2019,-0.6453180989323086
20193,-1.2718687622844025
2020,-3.2931154908318057
20201,-9.225950740408331
20202,-4.862578283937687
20203,-0.30386159175834415
20204,-6.260197495840941
20206,-7.228870215378507
20207,-6.172809520683007
20208,-4.224122268875875
20210,-4.0054523949866745
20210,-4.0054523949866745
20211,-9.850270205345367
20216,-6.140452104588242
20217,-2.7854858758135848
20219,-2.9534375807613067
2022,-1.1592819317075727
20221,-1.1106825569930563
20222,-5.3117632961504
20223,-6.480874858084381
2023,-4.084821463930897
20247,-3.4976573909835267
20248,-5.10193942090248
2025,-1.6894909212723204
2025,-1.6894909212723204
20254,-7.259405629094584
20259,-4.930003396446404
20262,-4.8593545411895045
20264,-6.855149563583394
20266,-0.7547780333210387
20266,-0.7547780333210387
20270,-3.116556471166914
20272,-5.381354795624187
20272,-5.381354795624187
20277,-3.4502816994153838
20283,-2.6250841642362985
20284,-2.2253562721142313
20288,-6.478255677003824
20293,-6.65186524042496
20294,-3.6412886210263276
20295,-6.659633496366144
20298,-4.875303112655922
2030,-2.849240091763152
20303,-5.810965911137427
20305,1.3393429963000647
20306,1.5332803654861633
20307,-3.735100099804421
20309,-7.95822350895013
20310,-5.611188247939394
20313,-4.241953930633924
20314,-6.234615787128091
20314,-6.234615787128091
20315,-6.3390953118584346
20318,-0.9186185535888817
20319,-0.627931817761419
20319,-0.627931817761419
20320,-6.81961196597765
20321,-14.22255127555054
20324,-2.331888340773081
20326,-0.8746624564788992
20326,-0.8746624564788992
20327,-5.992270033672598
20328,-6.833615652114408
20329,-5.144354731653584
20332,-3.046371132328433
20333,-1.0732004403898432
20334,-7.817881936685891
20335,-4.5189070461967775
20336,-4.146514161737839
20337,-2.7716746970580104
20338,-6.055256608725725
20339,9.592189581850726e-4
2034,-1.355661768165026
20340,-4.591606928855422
20341,-6.498258150233014
20342,-5.421836074601721
20343,9.592189581850726e-4
20344,9.592189581850726e-4
20345,-1.1799928822875358
20346,-4.46927661782898
20347,-6.297042805577915
20348,-3.4311964757778246
20349,-5.877470495260151
2035,-0.9660861323573522
20350,-6.415872044295617
20351,-6.077778900868086
20352,-2.236327209067896
20353,-2.957869505624855
20354,-3.229212179384687
20356,-6.398709442695266
20357,-1.3659218940929998
20358,-5.70432560149474
20359,-6.086713268964361
20361,-0.789650673699803
20362,-1.7437064507501703
20363,9.592189581850726e-4
20365,-6.620621669409878
20366,-5.893782932015884
20367,-2.6648278463315487
20368,-7.019822189273531
2037,-0.3175541907051691
2037,-0.3175541907051691
20370,-2.3833184717347153
20371,-3.831873005494492
20372,-4.482027395950844
20379,-5.188787775264009
2038,-1.3760989887568127
2038,-1.3760989887568127
20382,-6.994559725152921
20396,-5.841499867354087
2040,-1.6793399821083996
20401,-2.4389676699784872
20402,-2.415846112232475
20411,-1.3250590608022739
20414,-2.5258637635281374
20415,-2.521589315197536
20419,-2.3005845780635483
2042,-1.6467841247106463
20420,-8.558191335979743
20421,-2.558246373519022
20422,-3.737856135973981
20424,-6.895670618492714
20429,-4.96801946901921
20432,-1.279389614818079
20433,-3.9335851357934466
20435,-1.7621306661336482
20438,-5.905462149064634
20455,-6.141979236798259
20456,-6.416215171083563
20458,-5.2415720531262515
20463,-2.351227159193105
2047,-2.1847985131331216
2047,-2.1847985131331216
20473,0.037130310845093294
20477,-4.412231626975749
20478,-3.8016855327454517
2048,-3.1106798302691185
20484,-1.6690001529567766
20493,-0.20467361421572586
20494,-3.0576140310815267
20495,-3.2555564958709877
20508,-3.518293382207318
20509,-4.875185401116638
20510,-4.665920015089806
20511,-6.674252873990133
20513,-3.836871943832403
20537,-8.118525025991028
2054,-5.4441696408482585
20546,-3.5207333786798096
20551,-4.551581826212268
2056,-0.6181992556655609
2056,-0.6181992556655609
20577,-4.019523714930863
20579,-6.505528924706203
2058,-4.264541902484748
20581,-7.486946660874459
20582,-1.1120471957679883
2059,-3.5807220869590237
20594,-5.320912844930086
20599,-0.9289012857839499
2060,-0.6416072595682865
20602,-6.17258254177966
20605,-0.6898350349948131
20611,-0.38666865222803243
20614,-3.7468895650356915
20616,-5.906957081592365
20617,-8.450136854795856
20617,-8.450136854795856
20618,-7.956361558002537
20619,9.592189581850726e-4
20620,9.592189581850726e-4
20621,-6.9921078959408005
20621,-6.9921078959408005
20641,-3.792903401334993
20642,-8.193363578218321
20642,-8.193363578218321
20643,-5.201984307572099
20645,-0.8614532494226602
20648,-2.7791291015309776
20649,-0.685662941348266
20650,-1.0399281742476387
20652,-2.031576550737018
20653,-4.809823370730111
20654,-7.463359338249734
20655,-4.47153951822973
20656,-6.149313882756235
20657,-5.74032187411845
20658,-4.610692986714218
20659,-3.6258923048483584
20660,-6.6210348477741165
20661,-1.144201510139756
20662,-0.1437922927456585
20663,-3.9042487148727694
20664,-4.509593108101764
20665,-2.4547043370395225
20666,-4.2891230304028385
20666,-4.2891230304028385
20667,-3.108799077597945
20668,-1.8133115219638647
20671,-10.90897210396692
20676,-5.393217955650021
20677,-5.789705397211194
20678,-2.686292972057931
20679,-5.666883998167397
20680,-2.3950025538760293
20683,-1.9037815627131796
2069,-1.4890528065269635
20690,-5.930677380246896
20693,9.592189581850726e-4
20695,-4.349301878023424
20695,-4.349301878023424
20696,-4.790902445667279
20697,-5.054886670816412
20698,-3.4147909747080263
20700,-5.039373279277717
20700,-5.039373279277717
20701,-7.8956938066768005
20702,-4.3931841224610615
20703,-1.52454725841499
20708,-3.2636385781500916
2071,-0.5059648050327874
20710,-8.836901394364718
20711,-3.066459824210819
20717,-5.780781002068617
20720,-13.10189445338126
20722,-14.334268619324257
20724,-6.355199157305807
20724,-6.355199157305807
20725,-1.538050911126996
20725,-1.538050911126996
20741,-1.0828219893027091
2077,-6.241917842997014
2078,-0.798625149428788
2086,-11.545087118688281
2093,0.12042485582322872
2096,-4.606113097929289
2098,-3.6844381727393682
2098,-3.6844381727393682
2108,-0.5467864985853045
2111,-7.675500448594885
2113,-4.714515022046929
2118,0.17276987741779487
2121,-0.18032133575904943
2122,-1.958548410043056
2123,-7.0180001958531575
2125,-4.539485701820541
2127,-1.1147565209895725
2130,-2.1702810391282625
2132,-5.123646268752267
2134,-0.8633005180524732
2138,-5.632249473373116
2139,-5.259764341930256
2144,-7.787973209020183
2146,-1.9995977713967301
215,-3.04377136407334
215,-3.04377136407334
2150,-4.198939058341435
2151,-1.0542620085417767
2154,-2.1345066416222886
2157,-2.12164805656949
2161,-1.6202161097509262
2163,-1.4960459637394965
2168,-1.4792352858372444
2175,-2.4065990303882296
2176,-0.347059568778166
2176,-0.347059568778166
2180,-1.3125042356202312
2189,-2.7596138195887336
219,-1.135026851957744
2191,-4.905337315044252
2192,-2.355460867793893
2194,-3.717288620966859
2194,-3.717288620966859
2195,-2.94690931940763
2201,-1.4517638988580082
2202,-0.16078772937477612
2204,9.592189581850726e-4
2206,-1.8115455548771173
2206,-1.8115455548771173
2207,0.12891248745916106
2208,-1.8126300791873717
2209,-3.383664633706522
2211,-6.567096615520057
2211,-6.567096615520057
2212,-3.9880032314161165
2220,-0.5906523033770422
2221,-2.4889324419409147
2221,-2.4889324419409147
2222,0.3973820505179057
2222,0.3973820505179057
2224,-0.23825323123357578
2226,-1.5817852887021928
2226,-1.5817852887021928
2228,-3.7970479510571113
2229,-4.779567115260357
2229,-4.779567115260357
2230,-2.919439774055211
2231,-0.5072269240904363
2231,-0.5072269240904363
2232,-0.6933694176897359
2233,-1.473247410030908
2234,-0.6122745901752028
2234,-0.6122745901752028
2236,-1.6460340192964602
2236,-1.6460340192964602
2237,-2.2353461980025187
2238,0.05862703751157305
224,-1.077461016130354
224,-1.077461016130354
2248,-2.301745522212856
2250,-4.678826744940666
2250,-4.678826744940666
2251,-3.8128211504110485
2253,-1.9599573283939644
2254,-1.6266677501892381
2255,-0.0820602939845553
2256,-1.5734130127026458
2258,-6.709802795334729
2261,-1.654745322212047
2265,-0.59023115218409
2266,-5.123082069736026
2267,-4.217858194108967
2269,-4.372806834404726
2272,-5.807561573121554
2275,-4.43087766978369
2277,-1.9164007649513133
2278,-2.4822051114558326
2285,-1.0157394910257953
2287,-3.5049951426640367
2288,-2.367264953188599
2290,-0.7334585676323059
2292,-1.7808340691660964
2292,-1.7808340691660964
2294,9.592189581850726e-4
2294,9.592189581850726e-4
2295,-5.130504608580551
2298,0.03744831353947445
2299,-0.10191693805360465
2300,9.592189581850726e-4
2301,9.592189581850726e-4
2303,-4.536694133491408
2306,-6.1474939832234
2307,-7.5927319635289106
2307,-7.5927319635289106
2308,-7.915597639748535
2308,-7.915597639748535
2311,9.592189581850726e-4
2312,9.592189581850726e-4
2312,9.592189581850726e-4
2314,-5.416948540409381
2316,-1.9752237387292126
2316,-1.9752237387292126
2317,9.592189581850726e-4
2317,9.592189581850726e-4
2318,-7.594154995201787
2318,-7.594154995201787
2319,9.592189581850726e-4
2320,-10.623843227766967
2323,-4.746643566415685
2324,-7.336964544720747
2324,-7.336964544720747
2325,-4.704226046073043
2325,-4.704226046073043
2326,-0.573360172375693
2326,-0.573360172375693
2327,-5.112249706574446
2328,-11.583562324949298
2329,-0.2978007540949927
2330,-12.651244371764847
2331,9.592189581850726e-4
2331,9.592189581850726e-4
2333,-11.484362740611378
2334,-1.9874230927307908
2335,-0.2044630369718632
2336,-17.68469361250892
2338,-6.958759574609881
2338,-6.958759574609881
234,-0.7297480049376356
234,-0.7297480049376356
2341,-6.23339694147856
2341,-6.23339694147856
2343,-3.5323293442473225
2343,-3.5323293442473225
2344,-3.6858405269393817
2344,-3.6858405269393817
2345,9.592189581850726e-4
2345,9.592189581850726e-4
2346,-1.8587039155544987
2347,9.592189581850726e-4
2347,9.592189581850726e-4
2348,-9.95276447217079
2349,-1.6921653934657261
2351,-2.3351024296058323
2352,-8.104196046301453
2352,-8.104196046301453
2353,0.23584754455760723
2353,0.23584754455760723
2355,-1.345827771066207
2356,-1.9525009257696415
2356,-1.9525009257696415
2357,9.592189581850726e-4
2360,-3.5989386076315846
2361,-5.408407791482575
2362,-2.1104383740099375
2364,-4.388723873819886
2367,-5.133984557922781
2367,-5.133984557922781
2368,-9.734720635873625
2368,-9.734720635873625
2369,-8.276664664051786
2369,-8.276664664051786
2370,-6.405800885994215
2371,-8.032109833599982
2372,-15.314050765596445
2372,-15.314050765596445
2374,9.592189581850726e-4
2374,9.592189581850726e-4
2376,-3.476789277711469
2377,-2.251520054547184
2378,-17.50095210000579
2378,-17.50095210000579
2379,-9.571254489818395
2379,-9.571254489818395
2380,-3.2379606136724615
2381,-1.2723061664131166
2382,-8.178291497219146
2382,-8.178291497219146
2383,-0.24289000540741584
2385,-6.105474204315698
2386,-2.686152820743032
2387,9.592189581850726e-4
2388,9.592189581850726e-4
2389,-10.534274310553307
2390,9.592189581850726e-4
2390,9.592189581850726e-4
2391,-4.329750230711873
2392,-5.9416340558311775
2394,-6.031923582301467
2395,-0.8399892431255958
2397,-5.232397572274216
2398,-1.4682252083950067
2400,-10.010223931177771
2400,-10.010223931177771
2401,-3.1106594351537917
2402,-1.22441827310875
2403,-2.7397013721456887
2404,-7.615337074541632
2405,-0.9473009940740879
2406,-2.704966349436939
2407,-8.969020427797501
2407,-8.969020427797501
2409,-0.3474584537886251
2411,-1.8913365330821603
2413,-6.965571903676189
2415,-5.095252515055835
2415,-5.095252515055835
2416,9.592189581850726e-4
2417,-9.184650718370044
2418,-1.2997280438764418
2419,-5.496329180221335
242,-1.1384381723191064
242,-1.1384381723191064
2420,-2.3616092008429694
2421,-2.7267030101109073
2421,-2.7267030101109073
2422,-0.24935350555788632
2423,-5.550162782799269
2425,9.592189581850726e-4
2425,9.592189581850726e-4
2426,-7.209332746803478
2427,-8.623665468805676
2428,-3.0096551065892965
2428,-3.0096551065892965
2430,-5.3176114777433785
2430,-5.3176114777433785
2431,-2.1339184530442386
2432,-2.527092295556607
2433,-4.373398395417542
2434,-1.42335092505859
2435,9.592189581850726e-4
2436,-11.0116057945508
2437,-8.163471332226035
2437,-8.163471332226035
2439,-6.436016980397814
2440,9.592189581850726e-4
2442,9.592189581850726e-4
2442,9.592189581850726e-4
2443,-1.6006696280738595
2445,-5.554897671542883
2448,-7.209477341076543
2449,-5.179374888596499
2450,-2.9133020310777225
2452,-12.33395698109074
2453,-3.2435797914847706
2453,-3.2435797914847706
2454,-0.616128503720621
2455,-3.1621303262102693
2455,-3.1621303262102693
2457,-4.380418361800055
2458,-0.15658056600853357
2459,-9.562551240239095
2460,-1.0605895076694973
2461,-2.731673016812715
2462,9.592189581850726e-4
2462,9.592189581850726e-4
2463,-10.10063337658764
2464,-6.7091210146182565
2467,-1.7048926691814854
2467,-1.7048926691814854
2470,-1.4020654056337212
2471,-2.8935622145036723
2472,-9.841162037689125
2472,-9.841162037689125
2473,-2.0716937083597475
2475,-3.3864308319318237
2476,-0.024520485232567432
2477,-0.11569886716400993
2478,-9.1151784681789
2479,-0.7814108878895402
248,-0.38441461320491577
2480,-3.031048936636202
2480,-3.031048936636202
2481,-8.871419290279105
2485,-9.761330557635475
2485,-9.761330557635475
2487,-4.382230461580139
2488,-6.755194044543636
2488,-6.755194044543636
2489,-0.4070636188381025
2490,-0.4161325551351981
2492,-1.2807348667512994
2494,-10.185088716384872
2496,-14.352552080085143
2497,-5.8733923547597024
2498,-2.131715225789701
2498,-2.131715225789701
2499,-1.127117809758162
2500,-9.536150070633944
2501,9.592189581850726e-4
2503,-2.034899753800318
2504,9.592189581850726e-4
2505,0.1114644039661309
2506,-10.975125465108787
2506,-10.975125465108787
2510,-5.925429114931233
2511,-3.09575021683491
2514,0.5406498981485589
2515,-3.1459463040618507
2515,-3.1459463040618507
2516,-0.9144796595576219
2517,-6.395117436920206
2519,-6.278516000855899
2521,-3.226380618678787
2522,-12.175360993343833
2523,-1.216009103628266
2524,-0.8484105518482867
2525,-8.740717929546268
2526,-1.9450329368049268
2527,-0.7206406799497277
2529,-7.458642562370289
2530,-0.9995209428179426
2532,-3.4871907783686433
2532,-3.4871907783686433
2534,-1.2116281668925093
2534,-1.2116281668925093
2536,-7.1855153122697955
2538,-2.9464330141827832
2539,-3.7637042398790905
2539,-3.7637042398790905
2540,-6.5557092878138485
2541,-5.954663614598607
2541,-5.954663614598607
2542,-0.3327887816416166
2543,-1.3939495683021241
2543,-1.3939495683021241
2544,9.592189581850726e-4
2546,-5.446501551964606
2547,-5.693254503287526
2549,9.592189581850726e-4
2550,-6.990489909199482
2551,-10.796040320590565
2552,-2.842495863914955
2553,-1.5952509209282952
2554,-5.329220945090138
2556,-5.820737659100146
2556,-5.820737659100146
2558,-1.6430476770696865
2560,0.006742606829563551
2561,-2.7838328303156894
2562,-3.385474616104914
2563,-6.0128841110486855
2563,-6.0128841110486855
2564,-1.3487751627881437
2566,-2.8800333113366188
2569,-0.45576810535793477
2570,-0.9560142082723672
2571,-2.320842190516302
2572,-4.289583921675042
2575,-8.798650393527883
2579,-10.109821419932093
2580,-0.47071133163516793
2582,-0.5369538344867691
2584,-1.6169482482308042
2585,-0.34845734528967653
2586,-1.5973166651971105
2587,-0.304065992741534
2588,-0.8555163354589804
2589,-9.0079184334988
2591,0.024677884238020715
2592,-4.14680342729355
2592,-4.14680342729355
2593,-2.340929232406274
2594,-1.726953486705501
2595,-5.52420653102387
2596,-1.4728801955443906
2597,-3.5198342185823708
2598,-0.13036880692572533
2599,-2.2062888448882623
2599,-2.2062888448882623
2600,0.2994390370428751
2600,0.2994390370428751
2601,-1.695991715431485
2602,-4.340444341586046
2603,-2.1673612483999065
2603,-2.1673612483999065
2604,-9.23395494100068
2605,-4.975608193822171
2605,-4.975608193822171
2606,-2.863558294844048
2607,-0.08630503720422877
2609,-0.9818299022460437
2609,-0.9818299022460437
2610,-0.15242967641494964
2611,-2.5811255186204964
2613,-7.3182558591346405
2614,-9.124410355402512
2615,-2.8008691376085038
2615,-2.8008691376085038
2616,-5.122665065062117
2618,-4.77280975571631
2619,-9.918271053636722
2620,-0.8015750623129455
2621,-0.3366811868458149
2623,-0.2423192677478329
2625,-5.961118938327459
2625,-5.961118938327459
2626,-0.09289765953989688
2626,-0.09289765953989688
2627,-0.14125379501522933
2628,9.592189581850726e-4
2629,-12.960831636783434
2630,-2.2366505839460884
2630,-2.2366505839460884
2631,-0.23628349729107095
2631,-0.23628349729107095
2633,-4.157733241517136
2636,-0.9550342403809762
2638,-7.05829129985824
2639,-2.334130997030873
2640,-2.488446549906697
2641,-7.017348794772183
2641,-7.017348794772183
2642,-0.6350548416188674
2643,-3.495318524678843
2644,-0.10722997773585255
2645,-0.7133831847302705
2646,-0.05863627687087336
2648,-1.5837199795934047
2648,-1.5837199795934047
2649,-6.267836671626643
2650,-2.739021004988078
2653,-9.573689859124931
2654,-1.6726789176304497
2654,-1.6726789176304497
2655,-1.405396146464744
2656,-0.16781990468876545
2657,-1.562027650308824
2658,-8.891381847075332
2659,-2.5175486523749755
2660,-4.34826485499011
2660,-4.34826485499011
2661,-3.7492388012133344
2662,-2.731647398360407
2662,-2.731647398360407
2664,-1.0223996971649085
2665,-2.054625223800385
2666,-0.18858035728454198
2667,-5.807595886418579
2668,-1.381706536372726
2669,-5.111630879065673
2672,-5.262313581632157
2672,-5.262313581632157
2673,-0.9220541424493052
2673,-0.9220541424493052
2674,-1.8479425344782743
2676,-6.006518687069222
2677,-2.6916132147690033
2679,-0.5858662981624239
2681,-3.5485273706201172
2682,-0.09213140586924781
2683,-0.2665557911353268
2683,-0.2665557911353268
2684,-4.671739643548975
2686,-0.3101256008876325
2687,-4.677946308416328
2689,-0.06761946825185185
2691,-5.349096810094572
2692,-2.287756395158584
2695,-0.7493233173915864
2696,-4.392441505732167
2697,-3.491289983585056
2697,-3.491289983585056
2698,-9.023915748810271
2699,-4.693448077993888
2700,-5.643539613848822
2700,-5.643539613848822
2701,-0.5086556770556109
2702,-2.6002878253925816
2703,-1.3241281573157673
2704,-2.937776682353783
2705,-3.1599604072687972
2706,-2.4785749500923577
2706,-2.4785749500923577
2708,-0.9143746649998226
2709,-4.799135460634478
2710,-4.301356701936829
2710,-4.301356701936829
2713,-2.017735151461499
2714,-4.767149676678924
2715,-5.081741530326369
2715,-5.081741530326369
2717,-1.6149618382690436
2718,-3.6635148761041596
2718,-3.6635148761041596
2719,-4.230728962600324
2720,-5.312329478581888
2722,-8.82397857498135
2724,-9.443716916803929
2724,-9.443716916803929
2725,-7.78509819208084
2725,-7.78509819208084
2727,-1.4538979689185836
2728,-6.116314946685842
2730,-2.9260800465410917
2730,-2.9260800465410917
2731,-2.8032643167203886
2734,-9.502915410358671
2735,-3.972730415815472
2735,-3.972730415815472
2736,-9.41791181566938
2738,-0.6382584039301773
2739,-8.991774571710549
2744,-3.1025942253936067
2746,-4.286765524524412
2746,-4.286765524524412
2747,-9.603808138531729
2748,-2.5837494235421015
2749,-8.765614592636242
2750,-1.1836043313725821
2753,-4.475452981389397
2754,-7.912169346422619
2755,-0.09821236279612827
2756,-1.7278043368503055
2757,-0.6853298594446258
2759,-0.5258534712077411
276,-0.8691056334623513
2760,-5.942103418464171
2761,-0.30689904954254293
2762,-8.309188489285788
2764,-6.910246839560628
2765,-2.9124217677179063
2766,-3.5080039565942105
2766,-3.5080039565942105
2767,-0.8740021417286273
2768,-0.16418833323651325
277,-5.621452728518994
277,-5.621452728518994
2770,-10.935390279585967
2771,-2.6072758242519702
2771,-2.6072758242519702
2772,-2.5124108689190794
2773,-8.208497636087749
2773,-8.208497636087749
2774,-5.2281594883093545
2775,-3.6821723810359464
2776,-0.4101617175570076
2777,-3.504892924314189
2777,-3.504892924314189
2778,-0.025621429592424454
2779,-11.130347427699158
2780,-2.8670614531373397
2781,0.001584656860005455
2781,0.001584656860005455
2782,-0.47799027563316027
2782,-0.47799027563316027
2783,-1.2837080410853823
2785,-1.3765398552660637
2785,-1.3765398552660637
2786,-2.0852112297301364
2787,-1.5865671783957727
2788,-0.4156363161489379
2789,-0.8000119705596532
2790,-2.437750567787386
2791,-9.128736318419971
2793,-0.6056209900365684
2795,-2.620910589026624
2795,-2.620910589026624
2796,-0.07108731722972607
2797,-0.6921700605294498
2798,-0.8470888294799689
2799,-6.129919853920665
2799,-6.129919853920665
2801,-3.9238401309959086
2801,-3.9238401309959086
2803,-0.6211109782334939
2803,-0.6211109782334939
2805,-10.648858831798083
2807,-2.0365092817965045
2808,-1.435304139845597
2808,-1.435304139845597
2810,-6.776538522338117
2810,-6.776538522338117
2811,-3.8216157320523756
2813,-1.6690478466523644
2814,-0.41082968331168607
2815,-4.546653987089634
2816,-0.4705896766214518
2817,-0.10096881119793198
2818,-11.320828624858907
2821,-0.4048216526059898
2822,-6.0351639595605135
2822,-6.0351639595605135
2823,-4.800001117935518
2823,-4.800001117935518
2825,-1.7029347235943877
2826,-1.7964790739384044
2827,-0.4302984313799859
2828,-3.59675012275945
2829,-2.440411282231795
2830,-1.6422890054153685
2831,-0.09341161954637074
2832,-5.004353681290595
2833,-0.22313630158053713
2834,-6.536623481357986
2835,-3.0315532941587278
2836,-2.0208721817533473
2836,-2.0208721817533473
2837,-3.9409222319321207
2838,-0.8518501036199091
2838,-0.8518501036199091
2839,-4.017409454937479
2839,-4.017409454937479
2840,-3.0317702328977454
2842,-7.635616471129416
2843,-7.527273845522115
2843,-7.527273845522115
2845,-1.5388269172302567
2846,-0.066191047957017
2847,-0.7282620638274762
2848,-0.4131131710966403
2849,-0.49799436002276054
2852,-0.8160935454633486
2852,-0.8160935454633486
2853,-0.2709033394544888
2854,-2.806627108602655
2854,-2.806627108602655
2856,-2.5365479470947516
2858,-1.8602073751288988
2859,-0.03940035224934737
2860,-6.544934169318447
2860,-6.544934169318447
2861,-7.582974325804291
2862,-0.47197393133268045
2863,-0.6439618152300051
2864,-2.2223425636405376
2864,-2.2223425636405376
2866,-0.18239488471119483
2868,-5.0288096199932175
2869,0.0206347044112704
2871,-0.2313875843208853
2873,-2.653367602647443
2874,-1.5446379336737903
2875,-2.933436814526617
2878,-0.656417392578254
2879,9.592189581850726e-4
2880,-1.4798780818405106
2881,0.12101688707967594
2882,-4.4102569106210945
2882,-4.4102569106210945
2883,-5.452937243204382
2883,-5.452937243204382
2884,-9.537283785160513
2886,-0.3088534846815206
2888,-3.4473082951051577
2889,-0.7495935020306098
2890,-2.4271376816360433
2890,-2.4271376816360433
2892,-2.337726546883652
2893,-10.144226804084251
2895,-5.912746449342102
2896,-1.338612579697094
2897,-2.8774873847331977
2898,-2.528206778816166
2899,9.592189581850726e-4
2900,-3.2526351886638674
2900,-3.2526351886638674
2901,-0.8196471298814396
2902,-6.799069184747014
2903,-3.051586671194891
2904,0.0528827212474234
2904,0.0528827212474234
2905,-0.3037547144587643
2906,0.5856267855551134
2907,-4.156264151860907
2908,-0.5160721075240631
2909,-2.0337041289586173
2912,-1.5724219157452062
2914,-2.2806217458500977
2915,0.11068778141167575
2916,-0.9313980288975763
2917,-0.15283505493565364
2918,-8.728995998001404
2920,-1.0267774954558704
2921,-0.559653681884828
2922,-2.825196945192714
2923,-5.6967748891050904
2923,-5.6967748891050904
2926,-5.075499859341919
2928,-0.7623201562574045
2929,-4.753708693093244
2929,-4.753708693093244
2930,-1.9886138931936113
2931,-0.29874720093134405
2932,-0.4321891800468656
2933,-2.110145368980108
2933,-2.110145368980108
2935,-4.236616793448698
2936,-1.3139393803894182
2937,-1.522703378016267
2937,-1.522703378016267
2938,-1.9732621630357958
2939,-4.699304157935384
2940,-0.6215913747793453
2941,-1.1657601709373926
2942,-14.916757516582697
2945,-4.8259318987888715
2947,-10.015981462717223
2948,-1.5061233430939363
2949,-2.443453915117686
2950,-2.1398657076155314
2951,-1.0425192009419777
2953,0.12315405688425753
2954,-8.857582240454128
2955,-0.5896311299967364
2956,9.592189581850726e-4
2956,9.592189581850726e-4
2957,-5.546735620035668
2958,-6.993442990304096
2959,-5.289178268971191
2961,-3.9972514637987495
2962,-6.075059343563393
2963,-4.583281013911484
2964,-1.4509973073332376
2965,-2.933625862903311
2965,-2.933625862903311
2968,-5.577636579113432
2971,-5.094430586549555
2971,-5.094430586549555
2972,-4.487120037544731
2973,-1.4513342898709938
2974,-0.22888542124283554
2975,9.592189581850726e-4
2975,9.592189581850726e-4
2976,-1.2319421952914202
2976,-1.2319421952914202
2977,-1.5475210260681578
2978,-13.607022742011571
2980,-0.7167550894878747
2982,-0.7956444405460836
2983,-9.795488494087303
2985,-1.7224643269183668
2986,-2.223293269324705
2987,-9.132533330343657
2988,-0.833137467336734
2988,-0.833137467336734
2989,-2.053017754459637
2990,-0.12381217234627638
2993,-0.27638014998108584
2994,-0.18285661086477276
2995,-0.2889228360574889
2996,-7.414199741213627
2997,-6.05661636225031
2998,-1.954129849044918
2998,-1.954129849044918
2999,9.592189581850726e-4
3000,-11.297755570682623
3001,-0.5896565480779589
3002,-0.22269303788321212
3003,-1.0798906063261964
3005,-2.8675267818353234
3006,-0.08751040633633221
3007,-0.6360673847033645
3008,-3.0600702142534875
3009,-2.1623681103415917
3012,-1.1628062725226316
3014,-0.3920901468642354
3015,-0.32752257317013
3016,-3.1143036632823304
3017,-6.117832307853823
3019,-4.309521182940811
3020,-1.6603584992886193
3022,-2.392468092328275
3023,-8.213535598408969
3023,-8.213535598408969
3024,-3.5932152174335075
3026,-0.10538413636146274
3027,-0.7917023096270316
3029,-9.482698541839236
3030,-2.7140678447823348
3031,-4.3841466498105035
3032,-3.4111599268650146
3033,-10.198649188295153
3034,-10.791661034216416
3035,-1.3280715786217967
3036,-0.2970593254230729
3037,-1.746143220354484
3038,-0.7261196281341545
3039,-2.302862588243161
3040,-2.7956630166804892
3040,-2.7956630166804892
3041,-2.1333837861368457
3042,-4.117515714792228
3042,-4.117515714792228
3043,-4.8270635234012405
3044,-4.839769195522262
3045,-8.888813979630719
3046,-4.0542907890735345
3047,-3.313427378572291
3048,-0.23830123471442824
3049,-1.6840294726530323
3050,-0.9577207140946379
3052,-0.6152651916340509
3055,-1.8494232589947333
3056,-1.4377256422252949
3057,-2.3272705759082304
3060,-1.315931699917334
3061,-1.3464138956395852
3061,-1.3464138956395852
3062,-1.4568103585797734
3063,-1.6137860125386359
3065,-0.11429034002931553
3066,-1.702876694676137
3067,-6.466341727584647
3068,-0.5708623971022309
3069,-1.0782349835165084
3070,-2.60638361399008
3071,-0.865184704641782
3073,-9.3232902747158
3074,-0.018807222512076976
3074,-0.018807222512076976
