DayNight,feature_number,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,Water control,Organism,greater,lesser,FDR_greater,FDR_lesser,activity,network,combined_ID,binary_ID,canopus_annotation,canopus_probability,chemontid,level,SUBCLASS,CHEMONT_STRING,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,ZodiacMF,characterization scores,C,H,N,O,P,S,NOSC,dG,inchi_binary,inchi_combined,simplified_makeup,inchi,inchi_key
Night,2881,1.53332503878229,0.0780256164773754,-1.0897411150474718,0.5697118059069013,2.4289344233196637,0.741480114179377,Pocillopora verrucosa,0.9994394100140611,5.605899859388717e-4,0.9999999384831213,0.047465737750811955,depletolite,-1,(-)-Caryophyllene oxide,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C13H20O2,Good,13,20,0,2,0,0,-1.2307692307692308,95.37692307692308,2,"InChI=1S/C15H24O/c1-10-5-6-13-15(4,16-13)8-7-12-11(10)9-14(12,2)3/h11-13H,1,5-9H2,2-4H3/t11-,12-,13-,15-/m1/s1",CHO,"InChI=1S/C13H20O2/c1-10-6-5-7-13(2,3)11(8-10)9-12(14)15-4/h6,9H,5,7-8H2,1-4H3",ZRPDHZWJTDWYRM-UHFFFAOYSA-N
Night,2916,0.6560768584399916,-0.20441097612063774,-1.3155256975433631,-0.11685767356568759,0.011630574099083652,-0.4649457120869427,Pocillopora verrucosa,0.9998784680913313,1.2153190866862206e-4,0.9999999384831213,0.03221535078997904,depletolite,-1,Dimethyl adipate,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C13H21NO3,Good,13,21,1,3,0,0,-0.9230769230769234,86.6076923076923,2,"InChI=1S/C8H14O4/c1-11-7(9)5-3-4-6-8(10)12-2/h3-6H2,1-2H3",CHON,NA,NA
Night,2986,-0.08840673580345867,-0.023628328255268838,-1.6259117867738133,-0.3935206509592295,-0.07330043333088543,-0.15559074058581251,Pocillopora verrucosa,0.9993997259912433,6.002740087566699e-4,0.9999999384831213,0.04798074171342335,depletolite,3321,Endothal,2,Carbonyl compounds,0.97,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C18H27NO4,Good,18,27,1,4,0,0,-0.8888888888888893,85.63333333333334,2,"InChI=1S/C8H10O5/c9-7(10)5-3-1-2-4(13-3)6(5)8(11)12/h3-6H,1-2H2,(H,9,10)(H,11,12)",CHON,"InChI=1S/C18H27NO4/c1-6-7-8-13(9-18(5,23)17(19)22)14-12(4)15(20)10(2)11(3)16(14)21/h13,23H,6-9H2,1-5H3,(H2,19,22)",OLOLFOVXODMLIH-UHFFFAOYSA-N
Night,3107,-1.1190350708173697,-0.9841996926298292,-2.4742443361339608,-3.33043580722261,-2.159805400057907,-1.5395625487140323,Pocillopora verrucosa,0.9995402916627789,4.597083372210886e-4,0.9999999384831213,0.045286031843690434,depletolite,-1,Ile Tyr Lys,2,Aminoimidazoles,0.93,CHEMONTID:0001225,6,CHEMONTID:0002310,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0000436;CHEMONTID:0000078;CHEMONTID:0002310;CHEMONTID:0001225,Organic compounds,Organoheterocyclic compounds,Azoles,Imidazoles,Substituted imidazoles,Aminoimidazoles,NA,NA,C14H34N4O,Good,14,34,4,1,0,0,-1.4285714285714288,101.01428571428572,2,N/A,CHON,"InChI=1S/C14H34N4O/c1-13(2,5-11(7-15)8-16)19-14(3,4)6-12(9-17)10-18/h11-12H,5-10,15-18H2,1-4H3",VBGNKSVVJRNCBC-UHFFFAOYSA-N
Night,3292,-1.2223154409782064,0.4359126632228778,-3.669573519655858,-1.7889803039976184,-1.7627680988151972,0.6853925738456639,Pocillopora verrucosa,0.9994158907332793,5.841092667207052e-4,0.9999999384831213,0.047891141927414234,depletolite,-1,Testosterone enanthate,2,Monoalkylamines,1,CHEMONTID:0000469,6,CHEMONTID:0002450,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450;CHEMONTID:0000469,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,Monoalkylamines,NA,NA,C11H28N10O4,Bad quality,11,28,10,4,0,0,0.9090909090909092,34.39090909090909,2,"InChI=1S/C26H40O3/c1-4-5-6-7-8-24(28)29-23-12-11-21-20-10-9-18-17-19(27)13-15-25(18,2)22(20)14-16-26(21,23)3/h17,20-23H,4-16H2,1-3H3/t20-,21-,22-,23-,25-,26-/m0/s1",uncharacterized,NA,NA
Night,3344,-0.004108409994199047,-2.6162085127524537,-2.608620483645604,-2.102686074683559,-2.8358679658440065,-2.41268970459933,Pocillopora verrucosa,0.9995355876564923,4.644123435077092e-4,0.9999999384831213,0.045286031843690434,depletolite,427,Organoheterocyclic compounds,3,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C18H33NO5,Good,18,33,1,5,0,0,-1.1111111111111107,91.96666666666665,3,N/A,CHON,"InChI=1S/C18H33NO5/c1-2-3-4-5-6-7-8-9-10-11-15(21)14-17(22)19-16(12-13-20)18(23)24/h16,20H,2-14H2,1H3,(H,19,22)(H,23,24)",LNMAIOKTBCKRKK-UHFFFAOYSA-N
Night,3355,-0.8672115200635852,2.5179744336874834,-1.368748948310244,-0.10353183394484068,0.7415890216169041,-0.8666811856382162,Pocillopora verrucosa,0.9997170318864907,2.8296811350923476e-4,0.9999999384831213,0.03992149881846016,depletolite,-1,N-Methyl-L-phenylalanine,2,Amines,0.85,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C11H15NO2,Good,11,15,1,2,0,0,-0.7272727272727275,81.02727272727273,2,"InChI=1S/C10H13NO2/c1-11-9(10(12)13)7-8-5-3-2-4-6-8/h2-6,9,11H,7H2,1H3,(H,12,13)/t9-/m0/s1",CHON,"InChI=1S/C11H15NO2/c1-3-9-4-6-10(7-5-9)12-8(2)11(13)14/h4-8,12H,3H2,1-2H3,(H,13,14)",YKEATFIVINLIDP-UHFFFAOYSA-N
Night,3386,0.38027663113850413,1.2656513305468282,-2.7440756763195484,-1.0781935857686666,2.0120852979903288,-1.4532425169454593,Pocillopora verrucosa,0.9999659093365463,3.409066345367303e-5,0.9999999384831213,0.027565551309918872,depletolite,1732,Lipids and lipid-like molecules#Organoheterocyclic compounds#Organic oxygen compounds#Organic acids and derivatives,3,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C15H22O5,Good,15,22,0,5,0,0,-0.7999999999999998,83.1,3,N/A,CHO,"InChI=1S/C15H22O5/c1-9-8-15(2,3)11(5-7-13(18)19)14(20)10(9)4-6-12(16)17/h11H,4-8H2,1-3H3,(H,16,17)(H,18,19)",BQRPLWREBGLFFO-UHFFFAOYSA-N
Night,3387,-0.6281049286872857,0.12476771783033544,-1.9143702789213721,-1.6124914990242942,0.10800377204208403,-0.14307327564696234,Pocillopora verrucosa,0.9998273202954642,1.7267970453588665e-4,0.9999999384831213,0.034393670762811857,depletolite,336,N.epsilon.-Methyl-L-lysine,2,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C13H21NO3,Good,13,21,1,3,0,0,-0.9230769230769234,86.6076923076923,2,"InChI=1S/C7H16N2O2/c1-9-5-3-2-4-6(8)7(10)11/h6,9H,2-5,8H2,1H3,(H,10,11)",CHON,"InChI=1S/C13H21NO3/c15-11(8-9-6-7-9)14-12(13(16)17)10-4-2-1-3-5-10/h9-10,12H,1-8H2,(H,14,15)(H,16,17)",VIMNZNHEKDMNFI-UHFFFAOYSA-N
Night,3416,-0.6167275365192121,-0.023526847295280557,-1.7001302139146763,0.3249178318713213,1.0589886195972982,-0.23664441714954346,Pocillopora verrucosa,0.9997197427700443,2.802572299557005e-4,0.9999999384831213,0.039769815920649175,depletolite,-1,Hymeglusin,2,Carbonyl compounds,0.94,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C14H20O4,Good,14,20,0,4,0,0,-0.8571428571428568,84.72857142857141,2,"InChI=1S/C18H28O5/c1-12(8-13(2)9-14(3)10-17(20)21)6-4-5-7-16-15(11-19)18(22)23-16/h9-10,12,15-16,19H,4-8,11H2,1-3H3,(H,20,21)/b13-9+,14-10+/t12-,15-,16-/m1/s1",CHO,"InChI=1S/C14H20O4/c1-10-5-6-11(9-13(16)18-4)14(10,2)8-7-12(15)17-3/h7-8,11H,1,5-6,9H2,2-4H3",IQJRBJZKGSGFQS-UHFFFAOYSA-N
Night,3540,-0.21061091808774351,-1.1656486217469386,-4.187890883942696,-0.2764265577747805,-0.4991068906416286,-0.26890705301289713,Pocillopora verrucosa,0.9994045632299691,5.954367700309727e-4,0.9999999384831213,0.04795612347887575,depletolite,3897,"L-Valine, N-[[1-(5-fluoropentyl)-1H-indazol-3-yl]carbonyl]-, methyl ester",1,Amines,0.9,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C18H25NO3,Good,18,25,1,3,0,0,-0.8888888888888893,85.63333333333334,1,"InChI=1S/C19H26FN3O3/c1-13(2)16(19(25)26-3)21-18(24)17-14-9-5-6-10-15(14)23(22-17)12-8-4-7-11-20/h5-6,9-10,13,16H,4,7-8,11-12H2,1-3H3,(H,21,24)/t16-/m1/s1",CHON,"InChI=1S/C18H25NO3/c1-22-15-6-4-14(5-7-15)3-2-10-19-11-8-18(9-12-19)16(20)13-17(18)21/h2-7,16-17,20-21H,8-13H2,1H3",IXJRQBQUTKZZBF-UHFFFAOYSA-N
Night,3559,1.8351931948191846,-0.07189320998741021,-3.1509961470298595,-1.0119780219029313,2.4212457061317867,-1.3834267150903654,Pocillopora verrucosa,0.9999540638780464,4.5936121953563454e-5,0.9999999384831213,0.028124278450520263,depletolite,-1,Dinor-12-oxophytodienoic Acid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C18H30N,Bad quality,18,30,1,0,0,0,-1.5,103.05,2,N/A,uncharacterized,"InChI=1S/C18H30N/c1-16(2,3)12-10-13(17(4,5)6)15(19)14(11-12)18(7,8)9/h10-11,19H,1-9H3",RJEWPAVTAZVIAG-UHFFFAOYSA-N
Night,3578,-0.46183869588834514,2.7497751403846777,-3.2929554683465576,-2.707850981083533,0.37948332165115833,-0.4206258769729513,Pocillopora verrucosa,0.9999794563823261,2.0543617673941975e-5,0.9999999384831213,0.027493599371831743,depletolite,1192,Chamissonolide,2,Carbonyl compounds,0.85,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C16H20O4,Good,16,20,0,4,0,0,-0.75,81.675,2,"InChI=1S/C17H24O6/c1-7-5-10-13(8(2)16(21)23-10)15(20)17(4)12(19)6-11(14(7)17)22-9(3)18/h7,10-15,19-20H,2,5-6H2,1,3-4H3/t7-,10-,11+,12-,13-,14-,15+,17-/m1/s1",CHO,"InChI=1S/C16H20O4/c1-9-5-4-6-12(15(17)18)8-10(2)14-11(3)16(19)20-13(14)7-9/h6-7,10,13-14H,3-5,8H2,1-2H3,(H,17,18)",QQIXHJIHTYMUHX-UHFFFAOYSA-N
Night,3635,-1.5175701534073074,-1.186096899962496,-4.670309790130876,-4.725516898022355,-2.4113234496261273,-1.21794350194906,Pocillopora verrucosa,0.9995048368316533,4.951631683466753e-4,0.9999999384831213,0.045561251865278735,depletolite,1306,Acetyl-DL-carnitine,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C6H27N10P2,Good,6,27,10,0,2,0,-1.166666666666667,93.55000000000001,2,"InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3",CHNP,NA,NA
Night,3850,-5.8784622140716625,-5.793334083803877,-6.023085206623096,-6.002352985894829,-5.240903969923399,-2.935091628278911,Pocillopora verrucosa,0.9998719952560461,1.2800474395391822e-4,0.9999999384831213,0.03258071165523293,depletolite,-1,DL-.alpha.-Aminopimelic acid,2,Amines,0.98,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C13H26N2O3,Good,13,26,2,3,0,0,-1.0769230769230766,90.99230769230769,2,"InChI=1S/C7H13NO4/c8-5(7(11)12)3-1-2-4-6(9)10/h5H,1-4,8H2,(H,9,10)(H,11,12)",CHON,"InChI=1S/C13H26N2O3/c1-5-11(4)14-12(16)9-15(10(2)3)8-6-7-13(17)18/h10-11H,5-9H2,1-4H3,(H,14,16)(H,17,18)",ZWWTXMPKPHNUAY-UHFFFAOYSA-N
Night,3885,-0.8952974276447453,-2.5939826597229105,-2.7965703942990254,-2.6553551419610426,-2.0821432229260908,-2.6133036756792185,Pocillopora verrucosa,0.9996829768579492,3.1702314205077944e-4,0.9999999384831213,0.04052364669322373,depletolite,107,Dimethyl suberate,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C12H20O5,Good,12,20,0,5,0,0,-0.833333333333333,84.04999999999998,2,"InChI=1S/C10H18O4/c1-13-9(11)7-5-3-4-6-8-10(12)14-2/h3-8H2,1-2H3",CHO,NA,NA
Night,4117,-5.127691587036874,-3.6919310849300535,-3.506281474663005,-3.81689806814832,-4.884364372885565,-3.384756213253013,Pocillopora verrucosa,0.999790467248001,2.0953275199896355e-4,0.9999999384831213,0.03566140854902954,depletolite,1827,Eurycomalactone,2,Carbonyl compounds,0.9,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C15H24N2O5,Good,15,24,2,5,0,0,-0.5333333333333332,75.5,2,N/A,CHON,"InChI=1S/C15H24N2O5/c1-4-16-13(18)6-7-14(19)17-11(2)9-10-22-12(3)5-8-15(20)21/h11-12H,4-5,8-10H2,1-3H3,(H,16,18)(H,17,19)(H,20,21)",GSLSHJKFSNQTCC-UHFFFAOYSA-N
Night,4128,-2.146818568426659,-5.9039924879067955,-2.731168914504329,-1.4269128403376363,-2.855425131184152,-1.4958200059193214,Pocillopora verrucosa,0.9997002951345956,2.9970486540445196e-4,0.9999999384831213,0.040105935620137347,depletolite,21,Isovaleryl-L-carnitine,2,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C13H25NO4,Good,13,25,1,4,0,0,-1.0769230769230766,90.99230769230769,2,"InChI=1S/C12H23NO4/c1-9(2)6-12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3/t10-/m1/s1",CHON,"InChI=1S/C13H25NO4/c1-5-6-7-8-13(17)18-11(9-12(15)16)10-14(2,3)4/h11H,5-10H2,1-4H3/p+1",VVPRQWTYSNDTEA-UHFFFAOYSA-O
Night,4230,-0.44919612884843285,-0.6212420360812371,-1.8006111909106897,-0.2810814838160889,1.4508230470752832,0.12037317452359231,Pocillopora verrucosa,0.9996965692352882,3.0343076471189427e-4,0.9999999384831213,0.040117111991874885,depletolite,512,Metanephrine,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C10H13NO2,Good,10,13,1,2,0,0,-0.5999999999999996,77.39999999999999,1,"InChI=1S/C10H15NO3/c1-11-6-9(13)7-3-4-8(12)10(5-7)14-2/h3-5,9,11-13H,6H2,1-2H3",CHON,"InChI=1S/C10H13NO2/c1-8-3-4-9(7-11-8)5-6-10(12)13-2/h3-4,7H,5-6H2,1-2H3",NYZCXSGBWRMIIE-UHFFFAOYSA-N
Night,4315,-1.3742923791491892,-1.2579398534005395,-1.634695739528126,-3.1074659955288024,-1.242772591511705,-1.6469636282358942,Pocillopora verrucosa,0.9998721884848504,1.2781151514964186e-4,0.9999999384831213,0.03258071165523293,depletolite,3585,3-Cyclohexyl-L-alaninamide,2,Amines,0.94,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C16H35NO3,Good,16,35,1,3,0,0,-1.625,106.6125,2,"InChI=1S/C9H18N2O/c10-8(9(11)12)6-7-4-2-1-3-5-7/h7-8H,1-6,10H2,(H2,11,12)/t8-/m0/s1",CHON,"InChI=1S/C16H35NO3/c1-14(19)11-9-7-5-3-2-4-6-8-10-12-16(20)15(17)13-18/h14-16,18-20H,2-13,17H2,1H3",BXEIIVZOPNUHNS-UHFFFAOYSA-N
Night,4344,-1.4940949313074612,-0.2288661075657087,-1.3037037571910266,-0.04353191831967347,-1.5032444673311862,1.202063395642081,Pocillopora verrucosa,0.9998734368005509,1.2656319944907783e-4,0.9999999384831213,0.03258071165523293,depletolite,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.97,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C15H24N2O5,Good,15,24,2,5,0,0,-0.5333333333333332,75.5,3,N/A,CHON,"InChI=1S/C15H24N2O5/c1-5-14(20)12(16-10(2)18)8-6-7-9-13(15(21)22-4)17-11(3)19/h6-7,12-13H,5,8-9H2,1-4H3,(H,16,18)(H,17,19)",OLDVRUDZFVQSIA-UHFFFAOYSA-N
Night,4346,-2.3997351687517106,0.015464386599369951,-0.9283373748316385,1.316621871633633,0.7630501026903515,0.9376981312468814,Pocillopora verrucosa,0.9993219396230435,6.780603769564584e-4,0.9999999384831213,0.049724315252288535,depletolite,165,Organic oxygen compounds#Organic nitrogen compounds,3,Carboxylic acid derivatives,0.95,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C20H33NO5,Good,20,33,1,5,0,0,-1,88.8,3,N/A,CHON,"InChI=1S/C20H33NO5/c1-11-4-5-15-19(2,7-6-16(24)20(15,3)10-22)12(11)8-13(21)17-14(23)9-26-18(17)25/h12-17,22-24H,1,4-10,21H2,2-3H3",PCRDBWFZPRZCCM-UHFFFAOYSA-N
Night,4437,0.04205612253750084,-0.4413774569951925,-3.0852603528939966,-3.821146456050945,-3.5477907686276167,-1.1901251763651821,Pocillopora verrucosa,0.99944094225611535,5.590577438846501e-4,0.9999999384831213,0.04746126876230393,depletolite,773,O-Desmethylquinidine,1,Carboxylic acid derivatives,0.94,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C17H26O5,Good,17,26,0,5,0,0,-0.9411764705882355,87.12352941176471,1,"InChI=1S/C19H22N2O2/c1-2-12-11-21-8-6-13(12)9-18(21)19(23)15-5-7-20-17-4-3-14(22)10-16(15)17/h2-5,7,10,12-13,18-19,22-23H,1,6,8-9,11H2/t12-,13-,18+,19-/m0/s1",CHO,"InChI=1S/C17H26O5/c1-9-6-14(19)13(16(4,5)22-11(3)18)7-12-10(2)15(20)8-17(9,12)21/h9,13-14,19,21H,6-8H2,1-5H3",BXQDPWBMABCTAD-UHFFFAOYSA-N
Night,4521,-0.2758750940419333,-0.756975045439045,-1.7319966663034132,-0.14065505189626898,0.098288727415687,0.09589118556805686,Pocillopora verrucosa,0.9993679105877739,6.320894122261381e-4,0.9999999384831213,0.0490142656150038,depletolite,-1,"5(6)-Epoxy-8Z,11Z,14Z,17Z-eicosatetraenoic acid, methyl ester",1,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C19H32O2,Good,19,32,0,2,0,0,-1.473684210526316,102.30000000000001,1,"InChI=1S/C21H32O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-16-19-20(24-19)17-15-18-21(22)23-2/h4-5,7-8,10-11,13-14,19-20H,3,6,9,12,15-18H2,1-2H3/b5-4-,8-7-,11-10-,14-13-",CHO,"InChI=1S/C19H32O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h10-11H,3-9,12-13,16-18H2,1-2H3",FAUKNZYYBRSRPJ-UHFFFAOYSA-N
Night,4777,-0.08193379689269854,-0.8434621741003316,-1.6371399166862315,-1.4228922152367056,-1.6679866350532784,-3.3313684199218865,Pocillopora verrucosa,0.9995931729501899,4.0682704981015834e-4,0.9999999384831213,0.043304872392761894,depletolite,466,Dialkyl ethers,N/A,Dialkyl ethers,0.97,CHEMONTID:0001167,5,CHEMONTID:0000254,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000254;CHEMONTID:0001167,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,NA,NA,NA,C22H47NO6,Good,22,47,1,6,0,0,-1.4545454545454541,101.75454545454545,3,N/A,CHON,"InChI=1S/C22H47NO6/c23-11-9-7-5-3-1-2-4-6-8-10-13-25-15-17-27-19-21-29-22-20-28-18-16-26-14-12-24/h24H,1-23H2",SVXQSRMIWWGWEB-UHFFFAOYSA-N
Night,4845,0.12387612250030647,-1.1165361836424978,-2.5293252952203042,-2.321397634586114,-0.4695793206052475,-1.0976224502861727,Pocillopora verrucosa,0.9998976010607884,1.0239893921158171e-4,0.9999999384831213,0.03207851128761763,depletolite,-1,"9-Oxo-10E,12Z-octadecadienoic acid",2,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C19H32O3,Good,19,32,0,3,0,0,-1.3684210526315788,99.29999999999998,2,"InChI=1S/C18H30O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h6,8,11,14H,2-5,7,9-10,12-13,15-16H2,1H3,(H,20,21)/b8-6-,14-11+",CHO,"InChI=1S/C19H32O3/c1-3-4-5-6-7-9-12-15-18(20)16-13-10-8-11-14-17-19(21)22-2/h7,9,12,15H,3-6,8,10-11,13-14,16-17H2,1-2H3",XOSMLGFHFPGNQV-UHFFFAOYSA-N
Night,4982,0.5544125663772265,-0.7664509718149183,-2.8523763613114372,-0.723758142365777,-1.1577702553756004,-0.2691602269801218,Pocillopora verrucosa,0.9993855110656737,6.144889343262538e-4,0.9999999384831213,0.04849079127311626,depletolite,3999,Kirenol,1,Carbonyl compounds,0.88,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C20H30O2,Good,20,30,0,2,0,0,-1.2999999999999998,97.35,1,"InChI=1S/C20H34O4/c1-18(17(24)11-21)7-6-15-13(8-18)4-5-16-19(2,12-22)9-14(23)10-20(15,16)3/h8,14-17,21-24H,4-7,9-12H2,1-3H3/t14-,15-,16-,17+,18+,19+,20+/m1/s1",CHO,"InChI=1S/C20H30O2/c1-12-9-13-10-15(22)4-5-16(13)17-7-8-20(2)14(11-21)3-6-18(20)19(12)17/h10,12,14,16-19,21H,3-9,11H2,1-2H3",YESCSJMJYNVETG-UHFFFAOYSA-N
Night,5049,-0.9624303828854869,0.8384332458232532,-1.550185476552225,-0.3666120579225267,-0.7924923919308582,0.5415555090276448,Pocillopora verrucosa,0.999594932484824,4.0506751517599545e-4,0.9999999384831213,0.04325906098344109,depletolite,-1,(4R)-3-methylidene-4-[(E)-3-methyl-4-(4-methyl-5-oxooxolan-2-yl)but-2-enyl]oxolan-2-one,2,Carboxylic acid derivatives,0.92,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C17H27NO4,Good,17,27,1,4,0,0,-0.9411764705882355,87.12352941176471,2,"InChI=1S/C15H20O4/c1-9(6-13-7-10(2)14(16)19-13)4-5-12-8-18-15(17)11(12)3/h4,10,12-13H,3,5-8H2,1-2H3/b9-4+/t10?,12-,13?/m0/s1",CHON,"InChI=1S/C17H27NO4/c1-5-15(3,4)17(6-2,14(21)22)16(11-18,13(19)20)12-9-7-8-10-12/h12H,5-10H2,1-4H3,(H,19,20)(H,21,22)",MKKPLTAROJEFIP-UHFFFAOYSA-N
Night,5472,-1.3012840121189388,-1.720334370390879,-1.5191086350027645,-1.6172592042307004,-1.7624334521182339,0.8631398073330365,Pocillopora verrucosa,0.9996208384942574,3.791615057425546e-4,0.9999999384831213,0.042530846812589486,depletolite,148,Benzenoids#Organic oxygen compounds#Organoheterocyclic compounds,3,Carbonyl compounds,0.85,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C14H31N7O6,Good,14,31,7,6,0,0,0.1428571428571428,56.22857142857143,3,N/A,CHON,NA,NA
