feature_number,DayNight,CCA_log2_change,CCA_log2_sizing,CCA_xic,Dictyota_log2_change,Dictyota_log2_sizing,Dictyota_xic,Pocillopora verrucosa_log2_change,Pocillopora verrucosa_log2_sizing,Pocillopora verrucosa_xic,Porites lobata_log2_change,Porites lobata_log2_sizing,Porites lobata_xic,Turf_log2_change,Turf_log2_sizing,Turf_xic,Water control_log2_change,Water control_log2_sizing,Water control_xic,Organism,post_filtering,network,net_act,net_activity,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
4093,Day,1.4166866994075096,-2.5514186591069263,647392.7982812722,0.017180208029650534,-2.5514186591069263,1000002.4577656225,6.6,-2.5514186591069263,0,0,-2.5514186591069263,0,0.4486919005707181,-2.5514186591069263,1414137.3352734407,-2.5514186591069263,-2.5514186591069263,61467.20057812524,"CCA, Dictyota, Turf",1,3220,3220,recalcitrant,NA,NA,NA,NA,NA
4094,Day,0.47197803222793944,-1.2367482165419181,1160376.6405000002,-1.2144582588028607,-1.2367482165419181,3953225.537304689,-0.5399097784985858,-1.2367482165419181,1366878.8342187512,-1.2367482165419181,-1.2367482165419181,2404443.2115312433,1.569328277653277,-1.2367482165419181,1598099.5793515677,0.062485655073610535,-1.2367482165419181,1818566.1611367236,NA,NA,3214,3214,NA,NA,NA,NA,NA,NA
4095,Day,-3.424880908528124,-3.424880908528124,610677.2661699285,-0.8235413494251835,-3.424880908528124,853133.0750664107,-1.020560136834564,-3.424880908528124,698963.9957441427,-3.3663105205869863,-3.424880908528124,1013364.9882246063,-1.62462880156744,-3.424880908528124,670362.36716601,-1.1659578261272476,-3.424880908528124,501836.20899219747,NA,NA,-1,-4095,NA,NA,NA,NA,NA,NA
4097,Day,3.242778686408382,-3.446437406249,518237.2394335946,-3.446437406249,-3.446437406249,5605600.982812498,-0.4405115854842433,-3.446437406249,1140263.8299453133,0.37145644899527674,-3.446437406249,350945.3187324223,0.5423206682616826,-3.446437406249,200922.42774707085,-1.067498301080509,-3.446437406249,435333.91779687465,Dictyota,1,-1,-4097,recalcitrant,NA,NA,NA,NA,NA
4100,Day,0.8447632303187722,-1.4256665986320611,5449228.802144538,-1.4256665986320611,-1.4256665986320611,10910592.485210937,-1.1811981656313162,-1.4256665986320611,8531859.622669917,1.4284412226218148,-1.4256665986320611,1207755.2937050802,-1.0605442103450649,-1.4256665986320611,6093925.594460941,-0.22784278808652347,-1.4256665986320611,6934449.4112949185,NA,NA,-1,-4100,NA,NA,NA,NA,NA,NA
4101,Day,0.68680289255020055,-1.4074908135747082,4962514.887582034,-0.7559103086788412,-1.4074908135747082,8569064.360179694,-0.8466181431799435,-1.4074908135747082,3262298.8699531294,-1.4074908135747082,-1.4074908135747082,3520174.8843125063,-0.5239489426842777,-1.4074908135747082,2218618.4337597657,-0.5758715116379155,-1.4074908135747082,4324648.665416004,NA,NA,6228,6228,NA,NA,NA,NA,NA,NA
4102,Day,0.06072778827198794,-6.245196149732038,24882176.197777353,0.9717207348374473,-6.245196149732038,26449921.223001946,0.09437801489636843,-6.245196149732038,33590616.630148426,-5.390403353078188,-6.245196149732038,45713273.31695897,1.0505820632063414,-6.245196149732038,30050354.591941405,-6.245196149732038,-6.245196149732038,24140029.017167944,"CCA, Dictyota, Pocillopora verrucosa, Turf",1,-1,-4102,accumolite,NA,NA,NA,NA,NA
4103,Day,1.6988164817472908,-1.0568780816426109,4647261.680400408,0.3279221990033342,-1.0568780816426109,8889219.07406636,-1.029368567493372,-1.0568780816426109,12123653.996527288,-1.0568780816426109,-1.0568780816426109,5266328.011410138,0.25928168745425373,-1.0568780816426109,4429423.388554679,-0.5637455287490531,-1.0568780816426109,7074874.494328121,NA,NA,1157,1157,recalcitrant,Organic acids and derivatives,0.7,superclass,10,Insilico
4104,Day,-0.4038931285098857,-0.4038931285098857,774340.6310077908,0.6192919525818583,-0.4038931285098857,636476.6284081995,1.9458429896602676,-0.4038931285098857,304499.59031248605,-0.023058586670269512,-0.4038931285098857,1004220.9871816469,1.482117467219461,-0.4038931285098857,459599.8438417786,1.895257464744667,-0.4038931285098857,325440.8280371153,NA,NA,-1,-4104,NA,NA,NA,NA,NA,NA
4106,Day,-3.2624518525674073,-6.6,3001768.324302713,-3.285179721604763,-6.6,4715977.532863289,-2.8584721752490267,-6.6,2828460.8347539213,-6.6,-6.6,6889226.125335945,-2.569520613422564,-6.6,1348055.027343762,0.8998271618415874,-6.6,2056380.4670488036,NA,NA,-1,-4106,NA,NA,NA,NA,NA,NA
4107,Day,-1.2692369021156555,-6.317433131913659,3458484.2859101696,-4.364114083653565,-6.317433131913659,8321678.014900358,-5.660331208292991,-6.317433131913659,10529370.19903513,-4.780408823123367,-6.317433131913659,4092042.6777148577,-6.317433131913659,-6.317433131913659,8380670.1305780765,-6.1023015645668846,-6.317433131913659,10423667.388505824,NA,NA,87,87,depletolite,NA,NA,NA,NA,NA
4108,Day,-6.6,-6.6,1048545.5994081951,0,-6.6,0,-6.6,-6.6,2950335.881187467,-0.6132546196166156,-6.6,772271.1094765596,-6.6,-6.6,481812.74489061,-5.089664105169026,-6.6,3059534.768328128,NA,NA,550,550,depletolite,Lipids and lipid-like molecules,0.5714285714285714,superclass,35,Insilico
4109,Day,-1.31374732867482,-4.951444625821843,7608700.961832023,-3.3786854517583826,-4.951444625821843,2071963.7615351551,-4.3726586672535195,-4.951444625821843,1291239.073558586,-4.213505220702567,-4.951444625821843,980141.106238265,-4.951444625821843,-4.951444625821843,2291842.749230488,-1.8450217297543974,-4.951444625821843,651458.8612695434,CCA,1,1795,1795,recalcitrant,Lipids and lipid-like molecules,1.1,superclass,2,Insilico
4110,Day,-3.8980764518421465,-3.8980764518421465,3039511.7250742167,-0.825889697797898,-3.8980764518421465,1383822.843349619,-1.536061828969956,-3.8980764518421465,4297429.612699201,-1.3186556951378234,-3.8980764518421465,2245373.4373085955,-3.835258862138472,-3.8980764518421465,2379373.8538691434,0.5933397168458929,-3.8980764518421465,802097.7100937467,NA,NA,-1,-4110,NA,NA,NA,NA,NA,NA
4113,Day,-2.212898488201966,-2.212898488201966,113640.14032030846,0,-2.212898488201966,0,0,-2.212898488201966,0,0,-2.212898488201966,0,0,-2.212898488201966,0,1.285468651116643,-2.212898488201966,173316.35023828034,NA,NA,-1,-4113,NA,NA,NA,NA,NA,NA
4115,Day,-1.4129369584187543,-1.4129369584187543,3383937.054875001,2.0618195173433413,-1.4129369584187543,6032157.271406246,0.17981903083791662,-1.4129369584187543,4997610.732593752,1.8530244690347526,-1.4129369584187543,3994597.693140585,3.4832936637801426,-1.4129369584187543,3632214.148187496,2.8206761344262716,-1.4129369584187543,3249466.263835937,NA,NA,167,167,depletolite,Lipids and lipid-like molecules,0.5483870967741935,superclass,31,Insilico
4116,Day,-0.5088007812520089,-0.5088007812520089,8855483.729302734,0.1370685467660247,-0.5088007812520089,5847177.052898441,1.0373439166108127,-0.5088007812520089,3725010.1974960905,-0.4390858433352619,-0.5088007812520089,9806532.652449215,0.6713525892402892,-0.5088007812520089,7545076.514251953,0.8604417716345466,-0.5088007812520089,4865101.765214842,NA,NA,1030,1030,recalcitrant,"Amino acids, peptides, and analogues",1,subclass,2,Library
4117,Day,-2.158148347764069,-4.643502878633268,4015998.0140351537,-4.643502878633268,-4.643502878633268,7771350.947220701,-3.4600160200976764,-4.643502878633268,4206589.463947264,-3.976969364764503,-4.643502878633268,6707396.190867187,-3.942112317015629,-4.643502878633268,10456425.94999218,-3.5465623715139842,-4.643502878633268,3791524.011976567,NA,NA,1827,1827,depletolite,Lipids and lipid-like molecules,0.75,superclass,4,Library
4118,Day,0.9749621199952194,-1.1023236755260568,13109537.66248636,-0.8277206335362215,-1.1023236755260568,16197429.325355472,-0.6271688616514217,-1.1023236755260568,9706687.196628908,-1.0235027414412399,-1.1023236755260568,4681538.537156243,-1.1023236755260568,-1.1023236755260568,6855438.239710936,0.15094712325044557,-1.1023236755260568,6417087.340464849,NA,NA,4876,4876,NA,Gamma butyrolactones,1.1,subclass,3,Insilico
4119,Day,-0.8277082590250899,-2.9805390116710964,10173579.196083989,-0.012447627352288135,-2.9805390116710964,31942698.728203107,-1.1185077098606486,-2.9805390116710964,8673572.660089843,-1.2106499018791164,-2.9805390116710964,7582606.174511708,-2.9805390116710964,-2.9805390116710964,4258540.751128905,0.08809025630353734,-2.9805390116710964,8095983.217281244,NA,NA,257,257,NA,Organic oxygen compounds,0.6,superclass,5,Insilico
4120,Day,-1.1772170332545773,-2.2408217897889156,3221432.2509062397,1.6507533889496244,-2.2408217897889156,738494.0357734256,-2.2408217897889156,-2.2408217897889156,2107463.943109353,0.4449629116307536,-2.2408217897889156,2358911.777773441,1.0248333317737282,-2.2408217897889156,1042726.8006718748,-0.7331721246405253,-2.2408217897889156,2269880.523101559,NA,NA,4269,4269,NA,Lipids and lipid-like molecules,1.1,superclass,2,Insilico
4121,Day,-3.8513113418838274,-6.6,264425.7081826157,2.4473041953417276,-6.6,121233.42934961038,3.588600145318149,-6.6,280286.77776953246,0.682298600393718,-6.6,211251.01226953088,5.1230513585781505,-6.6,108971.48570312664,-6.6,-6.6,226633.71618749882,"Dictyota, Pocillopora verrucosa, Turf",1,4574,4574,recalcitrant,NA,NA,NA,NA,NA
4122,Day,-3.0542633572246447,-3.0542633572246447,30923665.604136746,0.18277531198969643,-3.0542633572246447,4896580.837109381,0.6101355289525842,-3.0542633572246447,1828731.8223515714,0.2507263386587578,-3.0542633572246447,1456201.9021718781,0.39829334894563384,-3.0542633572246447,1932376.1830624952,0.37703065195222757,-3.0542633572246447,1345473.2911093761,CCA,1,2293,2293,recalcitrant,Sesquiterpenoids,1,subclass,1,Library
