feature_number,Organism,combined_ID,binary_ID,SmilesLibrary_,SmilesAnalog_,network,ZodiacMF,ZodiacScore,C,H,N,O,P,S,NOSC,dG,Intersection
7419,CCA,"[4,5-dihydroxy-3,4-bis(hydroxymethyl)-4a,8,8-trimethyl-5,6,7,8a-tetrahydro-1H-naphthalen-1-yl] hexanoate",2,NA,N/A,80,C20H37NO10,0.942042042,20,37,1,10,0,0,-0.7000000000000002,80.25,NA
7419,Porites lobata,"[4,5-dihydroxy-3,4-bis(hydroxymethyl)-4a,8,8-trimethyl-5,6,7,8a-tetrahydro-1H-naphthalen-1-yl] hexanoate",2,NA,N/A,80,C20H37NO10,0.942042042,20,37,1,10,0,0,-0.7000000000000002,80.25,NA
7419,Pocillopora verrucosa,"[4,5-dihydroxy-3,4-bis(hydroxymethyl)-4a,8,8-trimethyl-5,6,7,8a-tetrahydro-1H-naphthalen-1-yl] hexanoate",2,NA,N/A,80,C20H37NO10,0.942042042,20,37,1,10,0,0,-0.7000000000000002,80.25,NA
7419,Turf,"[4,5-dihydroxy-3,4-bis(hydroxymethyl)-4a,8,8-trimethyl-5,6,7,8a-tetrahydro-1H-naphthalen-1-yl] hexanoate",2,NA,N/A,80,C20H37NO10,0.942042042,20,37,1,10,0,0,-0.7000000000000002,80.25,NA
7462,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,3,NA,NA,490,C21H39NO5,1,21,39,1,5,0,0,-1.2380952380952381,95.58571428571429,Poc
7463,Dictyota,"cis-7,10,13,16,19-Docosapentaenoic acid",2,NA,N/A,-1,C18H34N5O5,0.984884885,18,34,5,5,0,0,-0.5,74.55,Dictyota
7505,CCA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H33N4O8P,1,14,33,4,8,1,0,-0.7142857142857144,80.65714285714286,Primary producers
7505,Dictyota,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H33N4O8P,1,14,33,4,8,1,0,-0.7142857142857144,80.65714285714286,Primary producers
7505,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H33N4O8P,1,14,33,4,8,1,0,-0.7142857142857144,80.65714285714286,Primary producers
7505,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H33N4O8P,1,14,33,4,8,1,0,-0.7142857142857144,80.65714285714286,Primary producers
7505,Turf,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H33N4O8P,1,14,33,4,8,1,0,-0.7142857142857144,80.65714285714286,Primary producers
7538,CCA,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Carbohydrates and carbohydrate conjugates,3,NA,NA,1291,C19H37NO6,1,19,37,1,6,0,0,-1.1578947368421053,93.3,NA
7538,Dictyota,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Carbohydrates and carbohydrate conjugates,3,NA,NA,1291,C19H37NO6,1,19,37,1,6,0,0,-1.1578947368421053,93.3,NA
7579,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Tetrahydroisoquinolines;nan,3,NA,NA,2261,C12H15NO4,1,12,15,1,4,0,0,-0.33333333333333304,69.79999999999998,Poc
7580,Porites lobata,no matches;no matches;no matches;no matches,3,NA,NA,-1,C21H31N2O6,1,21,31,2,6,0,0,-0.6190476190476186,77.94285714285712,coral
7580,Pocillopora verrucosa,no matches;no matches;no matches;no matches,3,NA,NA,-1,C21H31N2O6,1,21,31,2,6,0,0,-0.6190476190476186,77.94285714285712,coral
7630,CCA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7630,Turf,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7659,CCA,"(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",2,NA,N/A,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7659,Porites lobata,"(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",2,NA,N/A,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7659,Pocillopora verrucosa,"(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",2,NA,N/A,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7676,CCA,"[4,5-dihydroxy-3,4-bis(hydroxymethyl)-4a,8,8-trimethyl-5,6,7,8a-tetrahydro-1H-naphthalen-1-yl] hexanoate",2,NA,N/A,80,C20H37NO10,0.942042042,20,37,1,10,0,0,-0.7000000000000002,80.25,NA
7676,Dictyota,"[4,5-dihydroxy-3,4-bis(hydroxymethyl)-4a,8,8-trimethyl-5,6,7,8a-tetrahydro-1H-naphthalen-1-yl] hexanoate",2,NA,N/A,80,C20H37NO10,0.942042042,20,37,1,10,0,0,-0.7000000000000002,80.25,NA
7676,Porites lobata,"[4,5-dihydroxy-3,4-bis(hydroxymethyl)-4a,8,8-trimethyl-5,6,7,8a-tetrahydro-1H-naphthalen-1-yl] hexanoate",2,NA,N/A,80,C20H37NO10,0.942042042,20,37,1,10,0,0,-0.7000000000000002,80.25,NA
7676,Pocillopora verrucosa,"[4,5-dihydroxy-3,4-bis(hydroxymethyl)-4a,8,8-trimethyl-5,6,7,8a-tetrahydro-1H-naphthalen-1-yl] hexanoate",2,NA,N/A,80,C20H37NO10,0.942042042,20,37,1,10,0,0,-0.7000000000000002,80.25,NA
7683,Dictyota,no matches;no matches;no matches;no matches,3,NA,NA,-1,C16H31N4O3P,0.888088088,16,31,4,3,1,0,-1.125,92.3625,Dictyota
7726,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,550,C25H40O13,0.831331331,25,40,0,13,0,0,-0.5599999999999996,76.25999999999999,Poc
7737,Dictyota,"Acetic acid, 2-(2,4,5-trichlorophenoxy)-, methyl ester",2,NA,COC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl,-1,C18H18O3,0.710710711,18,18,0,3,0,0,-0.666666666666667,79.30000000000001,Dictyota
7781,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,C21H29N18O2,0.999099099,21,29,18,2,0,0,1.380952380952381,20.942857142857143,Poc
7782,CCA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O10,1,20,34,0,10,0,0,-0.7000000000000002,80.25,NA
7782,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O10,1,20,34,0,10,0,0,-0.7000000000000002,80.25,NA
7782,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O10,1,20,34,0,10,0,0,-0.7000000000000002,80.25,NA
7820,Dictyota,"1,4-Anhydroerythritol",2,NA,C1C(C(CO1)O)O,87,C15H19NO5,1,15,19,1,5,0,0,-0.40000000000000036,71.7,Dictyota
7839,Porites lobata,Citric acid,2,NA,[H+].[H+].C(C(=O)O)C(CC(=O)[O-])(C(=O)[O-])O,-1,C18H30O7,1,18,30,0,7,0,0,-0.8888888888888893,85.63333333333334,coral
7839,Pocillopora verrucosa,Citric acid,2,NA,[H+].[H+].C(C(=O)O)C(CC(=O)[O-])(C(=O)[O-])O,-1,C18H30O7,1,18,30,0,7,0,0,-0.8888888888888893,85.63333333333334,coral
8155,CCA,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8155,Porites lobata,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8155,Pocillopora verrucosa,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8155,Turf,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8244,Dictyota,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,NA,NA,980,C21H43N4O7P3,0.468968969,NA,NA,NA,NA,NA,NA,NA,NA,Dictyota
8290,Pocillopora verrucosa,Adipoyl-L-carnitine,2,NA,C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCCC(=O)O,2035,C15H27NO6,1,15,27,1,6,0,0,-0.7999999999999998,83.1,Poc
8388,Dictyota,no matches;no matches;no matches;no matches,3,NA,NA,-1,C17H24N2O4,1,17,24,2,4,0,0,-0.5882352941176467,77.06470588235292,Dictyota
8394,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,C19H33N17O5,0.807707708,19,33,17,5,0,0,1.473684210526316,18.29999999999999,coral
8394,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,C19H33N17O5,0.807707708,19,33,17,5,0,0,1.473684210526316,18.29999999999999,coral
8411,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,C20H45N17O5P2,0.9997998,20,45,17,5,2,0,0.2999999999999998,51.75,coral
8411,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,C20H45N17O5P2,0.9997998,20,45,17,5,2,0,0.2999999999999998,51.75,coral
8743,CCA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C16H29NO9,1,16,29,1,9,0,0,-0.5,74.55,NA
8743,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C16H29NO9,1,16,29,1,9,0,0,-0.5,74.55,NA
8743,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C16H29NO9,1,16,29,1,9,0,0,-0.5,74.55,NA
9228,Porites lobata,"4-Pregnen-6.beta.,11.beta.,17,21-tetrol-3,20-dione",1,CC12CCC(=O)C=C1C(CC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O)O,CC12CCC(CC1CCC3C2C(=O)CC4(C3CCC4(C(CO)O)O)C)O,772,C15H22N2O4,1,15,22,2,4,0,0,-0.5333333333333332,75.5,Por
9435,Pocillopora verrucosa,Oleoyl-L-carnitine,2,NA,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C19H37NO5,1,19,37,1,5,0,0,-1.2631578947368425,96.30000000000001,Poc
9481,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,550,C21H34N23P2,1,21,34,23,0,2,0,1.1904761904761907,26.37142857142856,coral
9481,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,550,C21H34N23P2,1,21,34,23,0,2,0,1.1904761904761907,26.37142857142856,coral
9494,Porites lobata,3-Hydroxyhexadecanoylcarnitine,1,CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C23H45NO5,1,23,45,1,5,0,0,-1.391304347826087,99.95217391304348,coral
9494,Pocillopora verrucosa,3-Hydroxyhexadecanoylcarnitine,1,CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C23H45NO5,1,23,45,1,5,0,0,-1.391304347826087,99.95217391304348,coral
9557,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,C30H51NO15,0.9995996,30,51,1,15,0,0,-0.5999999999999996,77.39999999999999,coral
9557,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,C30H51NO15,0.9995996,30,51,1,15,0,0,-0.5999999999999996,77.39999999999999,coral
9577,Dictyota,Leu Arg Thr,2,NA,N/A,-1,C19H38NO6P,0.79009009,19,38,1,6,1,0,-1.473684210526316,102.30000000000001,Dictyota
9686,Porites lobata,Spectral Match to Lauroyl L-carnitine from NIST14,2,NA,N/A,21,C15H27NO4,1,15,27,1,4,0,0,-1.0666666666666664,90.69999999999999,Por
9762,CCA,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9762,Dictyota,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9762,Pocillopora verrucosa,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9815,Dictyota,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,3,NA,NA,167,C22H39NO5,1,22,39,1,5,0,0,-1.1818181818181817,93.98181818181817,Dictyota
9953,Porites lobata,Adipoyl-L-carnitine,2,NA,C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCCC(=O)O,2035,C16H29NO6,1,16,29,1,6,0,0,-0.875,85.2375,coral
9953,Pocillopora verrucosa,Adipoyl-L-carnitine,2,NA,C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCCC(=O)O,2035,C16H29NO6,1,16,29,1,6,0,0,-0.875,85.2375,coral
10107,CCA,Organic compounds;Phenylpropanoids and polyketides;Macrolides and analogues;nan,3,NA,NA,4021,C22H35N5O7,0.761961962,22,35,5,7,0,0,-0.2727272727272725,68.07272727272726,NA
10107,Porites lobata,Organic compounds;Phenylpropanoids and polyketides;Macrolides and analogues;nan,3,NA,NA,4021,C22H35N5O7,0.761961962,22,35,5,7,0,0,-0.2727272727272725,68.07272727272726,NA
10107,Pocillopora verrucosa,Organic compounds;Phenylpropanoids and polyketides;Macrolides and analogues;nan,3,NA,NA,4021,C22H35N5O7,0.761961962,22,35,5,7,0,0,-0.2727272727272725,68.07272727272726,NA
10107,Turf,Organic compounds;Phenylpropanoids and polyketides;Macrolides and analogues;nan,3,NA,NA,4021,C22H35N5O7,0.761961962,22,35,5,7,0,0,-0.2727272727272725,68.07272727272726,NA
10155,Pocillopora verrucosa,N-Oleoyltaurine,1,CCCCCCCCC=CCCCCCCCC(=O)NCCS(=O)(=O)O,CCCCCCCCC=CCCCCCCCC(=O)NCCS(=O)(=O)O,17,C23H35NO4,1,23,35,1,4,0,0,-1.0434782608695654,90.0391304347826,Poc
10205,Pocillopora verrucosa,Creatinol,2,NA,CN(CCO)C(=N)N,155,C11H21N3O2,1,11,21,3,2,0,0,-0.7272727272727275,81.02727272727273,Poc
10312,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O9,1,20,34,0,9,0,0,-0.7999999999999998,83.1,coral
10312,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O9,1,20,34,0,9,0,0,-0.7999999999999998,83.1,coral
10317,Dictyota,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,NA,NA,980,C24H48N2O4,1,24,48,2,4,0,0,-1.416666666666667,100.67500000000001,Dictyota
10384,Dictyota,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Eicosanoids,3,NA,NA,1063,C20H48N9O8P,1,20,48,9,8,1,0,-0.5,74.55,Dictyota
10396,Dictyota,O-Arachidonoylglycidol,2,NA,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC1CO1,343,C20H37N11O3,0.399199199,20,37,11,3,0,0,0.10000000000000009,57.449999999999996,Dictyota
10459,Pocillopora verrucosa,no matches;no matches;no matches;no matches,3,NA,NA,-1,C10H25NO7P,1,10,25,1,7,1,0,-1.2999999999999998,97.35,Poc
10475,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,NA,NA,980,C23H47N4O7P3,0.418918919,NA,NA,NA,NA,NA,NA,NA,NA,coral
10475,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,NA,NA,980,C23H47N4O7P3,0.418918919,NA,NA,NA,NA,NA,NA,NA,NA,coral
10502,Dictyota,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Carbohydrates and carbohydrate conjugates,3,NA,NA,1291,C19H35NO5,1,19,35,1,5,0,0,-1.1578947368421053,93.3,Dictyota
10509,Dictyota,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,NA,NA,980,C23H47N4O7P3,0.694294294,NA,NA,NA,NA,NA,NA,NA,NA,NA
10509,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,NA,NA,980,C23H47N4O7P3,0.694294294,NA,NA,NA,NA,NA,NA,NA,NA,NA
10509,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,NA,NA,980,C23H47N4O7P3,0.694294294,NA,NA,NA,NA,NA,NA,NA,NA,NA
10572,Pocillopora verrucosa,Albizziin,2,NA,C(C(C(=O)O)N)NC(=O)N,2261,C11H13NO3,1,11,13,1,3,0,0,-0.3636363636363633,70.66363636363636,Poc
10613,Dictyota,Lys-Lys,2,NA,C(CCN)CC(C(=O)NC(CCCCN)C(=O)O)N,980,C26H50N2O4,1,26,50,2,4,0,0,-1.384615384615385,99.76153846153846,NA
10613,Porites lobata,Lys-Lys,2,NA,C(CCN)CC(C(=O)NC(CCCCN)C(=O)O)N,980,C26H50N2O4,1,26,50,2,4,0,0,-1.384615384615385,99.76153846153846,NA
10613,Pocillopora verrucosa,Lys-Lys,2,NA,C(CCN)CC(C(=O)NC(CCCCN)C(=O)O)N,980,C26H50N2O4,1,26,50,2,4,0,0,-1.384615384615385,99.76153846153846,NA
10622,Dictyota,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,3,NA,NA,59,C19H47N8O5P,1,19,47,8,5,1,0,-0.9473684210526319,87.30000000000001,Dictyota
10634,Dictyota,no matches;no matches;no matches;no matches,3,NA,NA,-1,C10H37N16O4,0.67957958,10,37,16,4,0,0,1.9,6.149999999999999,Dictyota
10645,Dictyota,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,231,C36H40N4O9,0.296496496,36,40,4,9,0,0,-0.2777777777777777,68.21666666666667,Dictyota
10647,Dictyota,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,336,C7H20N16O,1,NA,NA,NA,NA,NA,NA,NA,NA,Dictyota
10660,Dictyota,Lys-Lys,2,NA,C(CCN)CC(C(=O)NC(CCCCN)C(=O)O)N,980,C27H52N2O4,1,27,52,2,4,0,0,-1.4074074074074074,100.41111111111111,NA
10660,Porites lobata,Lys-Lys,2,NA,C(CCN)CC(C(=O)NC(CCCCN)C(=O)O)N,980,C27H52N2O4,1,27,52,2,4,0,0,-1.4074074074074074,100.41111111111111,NA
10660,Pocillopora verrucosa,Lys-Lys,2,NA,C(CCN)CC(C(=O)NC(CCCCN)C(=O)O)N,980,C27H52N2O4,1,27,52,2,4,0,0,-1.4074074074074074,100.41111111111111,NA
10671,Dictyota,"trans-2-Butene-1,4-dicarboxylic acid",2,NA,C(C=CCC(=O)O)C(=O)O,21,C14H27NO4,1,14,27,1,4,0,0,-1.1428571428571432,92.87142857142858,Dictyota
10681,Dictyota,Spectral Match to N-Lauroylsarcosine from NIST14,2,NA,N/A,1291,C17H33NO5,1,17,33,1,5,0,0,-1.1764705882352944,93.8294117647059,Dictyota
10691,Dictyota,Spectral Match to N-Lauroylsarcosine from NIST14,2,NA,N/A,1291,C17H33NO5,1,17,33,1,5,0,0,-1.1764705882352944,93.8294117647059,NA
10691,Porites lobata,Spectral Match to N-Lauroylsarcosine from NIST14,2,NA,N/A,1291,C17H33NO5,1,17,33,1,5,0,0,-1.1764705882352944,93.8294117647059,NA
10702,Dictyota,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,336,C25H36O4,1,25,36,0,4,0,0,-1.12,92.22,Dictyota
10728,Dictyota,"Organic compounds;Alkaloids and derivatives;Lupin alkaloids;Amino acids, peptides, and analogues",3,NA,NA,1969,C23H43N2O3,0.862262262,23,43,2,3,0,0,-1.3478260869565215,98.71304347826086,NA
10728,Pocillopora verrucosa,"Organic compounds;Alkaloids and derivatives;Lupin alkaloids;Amino acids, peptides, and analogues",3,NA,NA,1969,C23H43N2O3,0.862262262,23,43,2,3,0,0,-1.3478260869565215,98.71304347826086,NA
10752,Dictyota,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,17,C10H29N4O3P2,1,10,29,4,3,2,0,-2.0999999999999996,120.14999999999998,Dictyota
10755,Dictyota,"Organic compounds;Alkaloids and derivatives;Lupin alkaloids;Amino acids, peptides, and analogues",3,NA,NA,1969,C18H43N4O5,1,18,43,4,5,0,0,-1.166666666666667,93.55000000000001,NA
10755,Pocillopora verrucosa,"Organic compounds;Alkaloids and derivatives;Lupin alkaloids;Amino acids, peptides, and analogues",3,NA,NA,1969,C18H43N4O5,1,18,43,4,5,0,0,-1.166666666666667,93.55000000000001,NA
10760,Dictyota,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C24H36N4O12,1,24,36,4,12,0,0,0,60.3,NA
10760,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C24H36N4O12,1,24,36,4,12,0,0,0,60.3,NA
10760,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C24H36N4O12,1,24,36,4,12,0,0,0,60.3,NA
10769,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coral
10769,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coral
10783,CCA,"3-[21-benzyl-3,24-bis(butan-2-yl)-6-(2-carboxyethyl)-7,10,28-trimethyl-2,5,8,11,14,20,23,26,29,32-decaoxo-9,30-bis(propan-2-yl)-25-oxa-1,4,7,10,13,19,22,28,31-nonaazatricyclo[31.4.0.0�?,�?]heptatriacontan-27-yl]propanoic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
