feature_number,Organism,T0,TF,log2_change,network,N,P,C,O,H,NOSC,row m/z,n_presence,nc,oc,hc,log_nc,log_oc,log_hc,logxic,log_snc,log_soc,log_shc,ra,ra_mean
6026,CCA,890316.4200624942,1671236.7131953053,0.588472103712486,1391,1,0,17,6,20,-0.2941176470588234,335.13367464362665,1,0.058823529411764705,0.35294117647058826,1.1764705882352942,-1.2304489213782739,-0.45229767099463025,0.07058107428570728,5.949544383122041,4.719095461743767,5.497246712127411,6.020125457407748,NA,8.048368488394384e-5
6026,Dictyota,10066819.744734395,4073773.652096725,-1.5241165073808625,1391,1,0,17,6,20,-0.2941176470588234,335.13367464362665,1,0.058823529411764705,0.35294117647058826,1.1764705882352942,-1.2304489213782739,-0.45229767099463025,0.07058107428570728,7.0028922922561625,5.772443370877888,6.550594621261532,7.07347336654187,NA,2.64062878218143e-4
6046,Dictyota,27197299.02967178,28491384.64683214,-0.0011476597826796664,437,1,0,26,14,53,-0.8461538461538458,604.3545113565341,1,0.038461538461538464,0.5384615384615384,2.0384615384615383,-1.414973347970818,-0.26884531229257996,0.30930252162997107,7.434525776285902,6.019552428315084,7.165680463993322,7.743828297915873,NA,7.667321965202471e-4
6048,Dictyota,90000408.98813096,74172175.61721385,-0.29356228071003726,1671,1,0,19,4,16,-0.2631578947368425,323.1125845825946,1,0.05263157894736842,0.21052631578947367,0.8421052631578947,-1.278753600952829,-0.6766936096248666,-0.07463361829690421,7.954244483004712,6.675490882051883,7.2775508733798455,7.879610864707808,NA,0.0024726429399829124
6049,Dictyota,19677034.68200771,4112538.264131829,-3.0703280949151606,459,2,0,16,6,23,-0.3125,340.160237252633,1,0.125,0.375,1.4375,-0.9030899869919435,-0.42596873227228116,0.1576078533616681,7.293959651093634,6.39086966410169,6.867990918821353,7.451567504455302,NA,4.967078277962601e-4
6058,Turf,2809248.3876171634,3161107.072759767,-0.19665255928162378,-1,2,0,12,5,24,-0.666666666666667,315.1341103839221,1,0.16666666666666666,0.4166666666666667,2,-0.7781512503836436,-0.38021124171160603,0.3010299956639812,6.448590140270429,5.6704388898867855,6.068378898558823,6.749620135934411,NA,1.780482597478729e-4
6067,Dictyota,9149299.083289059,7870164.566376951,-0.23595583328339292,-1,1,0,7,5,17,-0.5714285714285712,196.11815362714262,1,0.14285714285714285,0.7142857142857143,2.4285714285714284,-0.8450980400142568,-0.146128035678238,0.3853508813640171,6.961387824567043,6.116289784552786,6.815259788888805,7.3467387059310605,NA,2.527977836781121e-4
6107,Dictyota,21527619.898107395,16848084.010249976,-0.4217787601937331,336,1,0,13,5,23,-0.7692307692307692,274.16489743035453,1,0.07692307692307693,0.38461538461538464,1.7692307692307692,-1.1139433523068367,-0.4149733479708179,0.2477844837107561,7.332996016713528,6.219052664406691,6.91802266874271,7.580780500424284,NA,6.40128959407118e-4
6108,Dictyota,29175312.32551559,27672986.927429706,-2.205091336188164,165,1,0,17,5,27,-0.8235294117647056,326.1963414896043,1,0.058823529411764705,0.29411764705882354,1.588235294117647,-1.2304489213782739,-0.5314789170422551,0.20091484278071337,7.465015513921245,6.234566592542971,6.93353659687899,7.665930356701958,NA,9.340094463351565e-4
6108,Turf,1479182.0950195296,13738268.379654294,1.2489629257618562,165,1,0,17,5,27,-0.8235294117647056,326.1963414896043,1,0.058823529411764705,0.29411764705882354,1.588235294117647,-1.2304489213782739,-0.5314789170422551,0.20091484278071337,6.170021641200549,4.939572719822275,5.6385427241582935,6.3709364839812626,NA,9.608038040786335e-5
6116,CCA,2785222.9174785153,2238658.926767585,-0.9057026545898418,247,1,0,16,10,29,-0.375,396.1874468468976,1,0.0625,0.625,1.8125,-1.2041199826559248,-0.2041199826559248,0.2582780152430313,6.444859959996832,5.240739977340907,6.240739977340907,6.703137975239864,NA,2.1840965593995727e-4
6116,Dictyota,2890361.877742191,1736793.7781562456,-0.9434871092746381,247,1,0,16,10,29,-0.375,396.1874468468976,1,0.0625,0.625,1.8125,-1.2041199826559248,-0.2041199826559248,0.2582780152430313,6.4609522204962415,5.256832237840317,6.256832237840317,6.719230235739273,NA,7.365305331780763e-5
6117,CCA,9785119.385093786,7066172.805040982,-0.4785066899679579,-1,2,0,17,5,27,-0.6470588235294121,340.19706932108136,1,0.11764705882352941,0.29411764705882354,1.588235294117647,-0.9294189257142927,-0.5314789170422551,0.20091484278071337,6.990566128713607,6.061147202999314,6.459087211671352,7.19148097149432,NA,9.783423935400659e-4
6117,Dictyota,92487307.04924436,59669672.85807435,-0.7273067212309396,-1,2,0,17,5,27,-0.6470588235294121,340.19706932108136,1,0.11764705882352941,0.29411764705882354,1.588235294117647,-0.9294189257142927,-0.5314789170422551,0.20091484278071337,7.966082134287995,7.036663208573702,7.43460321724574,8.166996977068708,NA,0.0025957218274500005
6139,Turf,42525857.54961707,49635828.503657535,0.10401794383822133,-1,1,0,18,4,25,-0.7777777777777777,320.1858274618632,1,0.05555555555555555,0.2222222222222222,1.3888888888888888,-1.255272505103306,-0.6532125137753437,0.14266750356873154,7.6286530800814685,6.373380574978162,6.9754405663061245,7.7713205836501995,NA,0.0028181631773363915
6142,Dictyota,39696200.92074978,17818999.774236217,-1.4010353147341446,1291,1,0,19,6,37,-1.1578947368421053,376.26991684966686,1,0.05263157894736842,0.3157894736842105,1.9473684210526316,-1.278753600952829,-0.5006023505691853,0.28944812311416607,7.598748945098028,6.319995344145199,7.098146594528842,7.888197068212194,NA,0.0011203171837891016
6173,CCA,4263867.412757844,8395984.22793553,0.9679871262295114,567,1,0,9,3,17,-0.8888888888888893,188.12833007947373,1,0.1111111111111111,0.3333333333333333,1.8888888888888888,-0.9542425094393249,-0.47712125471966244,0.27620641193894907,6.62980369160883,5.675561182169505,6.152682436889168,6.9060101035477794,NA,4.289050027456023e-4
6173,Dictyota,40200673.600099765,24451946.649836004,-0.7312958895371452,567,1,0,9,3,17,-0.8888888888888893,188.12833007947373,1,0.1111111111111111,0.3333333333333333,1.8888888888888888,-0.9542425094393249,-0.47712125471966244,0.27620641193894907,7.604233330157988,6.6499908207186635,7.127112075438325,7.880439742096937,NA,0.0011297020325586622
6210,Dictyota,1044552819.1961218,1063978668.8034648,0.024402819853479796,199,4,0,24,4,44,-1,453.34391807393513,1,0.16666666666666666,0.16666666666666666,1.8333333333333333,-0.7781512503836436,-0.7781512503836436,0.2632414347745814,9.018930405546994,8.24077915516335,8.24077915516335,9.282171840321576,NA,0.029524056935197135
6210,Pocillopora verrucosa,39178538.269664064,49668920.29975784,0.33409723084897236,199,4,0,24,4,44,-1,453.34391807393513,1,0.16666666666666666,0.16666666666666666,1.8333333333333333,-0.7781512503836436,-0.7781512503836436,0.2632414347745814,7.593048228665833,6.8148969782821895,6.8148969782821895,7.856289663440415,NA,9.542962371363866e-4
6219,Pocillopora verrucosa,580383.2762812544,4274680.425379894,2.011133901891722,3813,1,1,13,7,31,-1.4615384615384617,345.190661469289,1,0.07692307692307693,0.5384615384615384,2.3846153846153846,-1.1139433523068367,-0.26884531229257996,0.3774183415274359,5.763714889769473,4.6497715374626365,5.494869577476893,6.14113323129691,NA,1.3956978436940155e-5
6236,Dictyota,3870568.6640917966,2299007.9134765705,-0.9598664625805389,1114,1,0,14,4,16,-0.35714285714285676,285.0959614677025,1,0.07142857142857142,0.2857142857142857,1.1428571428571428,-1.146128035678238,-0.5440680443502757,0.05799194697768673,6.587774776268003,5.441646740589765,6.043706731917728,6.64576672324569,NA,1.0530561496508283e-4
6236,Porites lobata,1152874.438572271,1844102.4916435608,0.09812578707100839,1114,1,0,14,4,16,-0.35714285714285676,285.0959614677025,1,0.07142857142857142,0.2857142857142857,1.1428571428571428,-1.146128035678238,-0.5440680443502757,0.05799194697768673,6.061782010152804,4.915653974474566,5.517713965802528,6.119773957130491,NA,8.89067006420964e-5
6242,Dictyota,3054621.478833981,2797099.220944356,-0.23694354081222568,165,1,0,17,4,25,-0.8235294117647056,308.1854760053158,1,0.058823529411764705,0.23529411764705882,1.4705882352941178,-1.2304489213782739,-0.6283889300503115,0.16749108729376372,6.484957401210767,5.254508479832494,5.856568471160456,6.652448488504532,NA,9.195848307717316e-5
6242,Turf,2633916.6792460834,2559121.2408828167,-0.0476286485030705,165,1,0,17,4,25,-0.8235294117647056,308.1854760053158,1,0.058823529411764705,0.23529411764705882,1.4705882352941178,-1.2304489213782739,-0.6283889300503115,0.16749108729376372,6.420602032464795,5.190153111086522,5.792213102414484,6.588093119758559,NA,1.7265505196235366e-4
6245,CCA,1043253.7097910137,26809616.279369153,3.0008474900168967,2619,6,2,11,4,33,-1.5454545454545459,376.21195779082865,1,0.5454545454545454,0.36363636363636365,3,-0.26324143477458145,-0.43933269383026263,0.47712125471966244,6.018389937729686,5.755148502955104,5.579057243899424,6.4955111924493485,NA,9.60371797146754e-5
6245,Dictyota,25693430.22612111,11887408.768988287,-2.8730682742626024,2619,6,2,11,4,33,-1.5454545454545459,376.21195779082865,1,0.5454545454545454,0.36363636363636365,3,-0.26324143477458145,-0.43933269383026263,0.47712125471966244,7.409822089039715,7.146580654265134,6.970489395209452,7.886943343759378,NA,6.349925143118425e-4
6245,Porites lobata,665253.9184765604,14621907.542013673,2.3123943143298256,2619,6,2,11,4,33,-1.5454545454545459,376.21195779082865,1,0.5454545454545454,0.36363636363636365,3,-0.26324143477458145,-0.43933269383026263,0.47712125471966244,5.822987441310966,5.559746006536384,5.383654747480703,6.3001086960306285,NA,5.432820071960959e-5
6251,Dictyota,4343001.386703139,1250267.2227929686,-2.5287481366336593,459,2,0,17,7,25,-0.2941176470588234,370.17099869041385,1,0.11764705882352941,0.4117647058823529,1.4705882352941178,-0.9294189257142927,-0.38535088136401713,0.16749108729376372,6.637789968030759,5.708371042316466,6.252439086666742,6.805281055324523,NA,1.0691680004252677e-4
6255,Porites lobata,1726080.9728671925,20374830.82181252,2.0764946351142557,-1,1,1,13,3,27,-1.7692307692307692,277.1796714806251,1,0.07692307692307693,0.23076923076923078,2.076923076923077,-1.1139433523068367,-0.6368220975871743,0.3174204118521506,6.237061165217283,5.123117812910447,5.600239067630109,6.554481577069434,NA,1.5279138887743795e-4
6259,Dictyota,46717046.19497464,21529526.250985336,-1.5100427032965886,-1,1,0,19,1,20,-0.7894736842105265,301.14316524391194,1,0.05263157894736842,0.05263157894736842,1.0526315789473684,-1.278753600952829,-1.278753600952829,0.022276394711152208,7.669475375590278,6.390721774637449,6.390721774637449,7.691751770301431,NA,0.0012197768823437325
6266,CCA,667984.1468906337,1360049.6496552746,0.7776928398156987,-1,2,0,15,4,20,-0.40000000000000036,315.134166192443,1,0.13333333333333333,0.26666666666666666,1.3333333333333333,-0.8750612633917001,-0.5740312677277188,0.12493873660829993,5.8247661555898915,4.949704892198191,5.250734887862173,5.949704892198191,NA,6.308354407935934e-5
6266,Turf,587641.8653945324,1293943.830503908,0.7722248260958531,-1,2,0,15,4,20,-0.40000000000000036,315.134166192443,1,0.13333333333333333,0.26666666666666666,1.3333333333333333,-0.8750612633917001,-0.5740312677277188,0.12493873660829993,5.769112728680754,4.894051465289054,5.195081460953035,5.894051465289054,NA,3.9268069638964114e-5
6280,Dictyota,1541872.622191406,1175686.2135038963,-0.5467848377978368,-1,1,1,16,2,23,-1.3125,315.13423374350657,1,0.0625,0.125,1.4375,-1.2041199826559248,-0.9030899869919435,0.1576078533616681,6.188048497084352,4.9839285144284275,5.284958510092408,6.34565635044602,NA,4.4782828546744295e-5
6280,Turf,2439610.5812558574,2630355.472311539,0.08514385963504367,-1,1,1,16,2,23,-1.3125,315.13423374350657,1,0.0625,0.125,1.4375,-1.2041199826559248,-0.9030899869919435,0.1576078533616681,6.387320508343257,5.183200525687332,5.484230521351313,6.544928361704925,NA,1.605953560030566e-4
6286,Dictyota,72023647.65717201,47164730.21478903,-0.7155654929183893,437,2,0,17,6,33,-0.882352941176471,384.223417035515,1,0.11764705882352941,0.35294117647058826,1.9411764705882353,-0.9294189257142927,-0.45229767099463025,0.2880650184996135,7.857475112554094,6.928056186839801,7.405177441559464,8.145540131053707,NA,0.0020235521210743537
6300,Dictyota,1656982.833156235,1849095.9559511673,0.02571554356756092,148,2,0,15,6,19,-0.06666666666666643,324.12863098249704,1,0.13333333333333333,0.4,1.2666666666666666,-0.8750612633917001,-0.3979400086720376,0.1026623418971477,6.2193180090203395,5.344256745628639,5.821378000348301,6.321980350917487,NA,5.090679363674391e-5
6314,CCA,1377123.1297812473,969048.41015722,-0.6078213859832416,1158,5,1,15,5,29,-0.5999999999999996,413.1810349118689,1,0.3333333333333333,0.3333333333333333,1.9333333333333333,-0.47712125471966244,-0.47712125471966244,0.28630673884327484,6.13897277264173,5.661851517922067,5.661851517922067,6.425279511485004,NA,1.3831759473530595e-4
6314,Pocillopora verrucosa,38850473.34180414,53900382.28725969,0.2871366382472768,1158,5,1,15,5,29,-0.5999999999999996,413.1810349118689,1,0.3333333333333333,0.3333333333333333,1.9333333333333333,-0.47712125471966244,-0.47712125471966244,0.28630673884327484,7.589396314474933,7.11227505975527,7.11227505975527,7.875703053318207,NA,9.315816920737712e-4
6314,Porites lobata,3249682.3945391085,8087340.973990241,0.8973318578429852,1158,5,1,15,5,29,-0.5999999999999996,413.1810349118689,1,0.3333333333333333,0.3333333333333333,1.9333333333333333,-0.47712125471966244,-0.47712125471966244,0.28630673884327484,6.511840917582159,6.034719662862496,6.034719662862496,6.798147656425434,NA,2.5804488739533394e-4
6317,Dictyota,8907682.785531247,10111604.419406246,0.11207840944037092,-1,1,0,16,5,27,-0.875,336.180491015363,1,0.0625,0.3125,1.6875,-1.2041199826559248,-0.5051499783199059,0.22724378150306254,6.94976474283143,5.745644760175506,6.444614764511525,7.177008524334493,NA,2.623449800190341e-4
6323,Dictyota,5962916.769980447,10473654.50079787,-0.12885481261262516,-1,8,0,19,1,29,-0.1578947368421053,386.25414968508426,1,0.42105263157894735,0.05263157894736842,1.5263157894736843,-0.3756636139608854,-1.278753600952829,0.18364439694612714,6.775458747532812,6.399795133571927,5.496705146579983,6.95910314447894,NA,1.615945319418117e-4
6359,Dictyota,1477852.2649335884,777317.6783124873,-1.128431346043378,167,1,0,20,5,35,-1.0999999999999996,370.25924418963564,1,0.05,0.25,1.75,-1.3010299956639813,-0.6020599913279624,0.24303804868629444,6.1696310215209476,4.868601025856966,5.567571030192985,6.412669070207242,NA,4.6439187658877316e-5
6369,Dictyota,5558166.905363295,866824.8937353462,-3.5135193280318506,-1,1,1,13,7,29,-1.3076923076923075,343.17542703108575,1,0.07692307692307693,0.5384615384615384,2.230769230769231,-1.1139433523068367,-0.26884531229257996,0.3484546455921193,6.744931584001255,5.630988231694418,6.476086271708675,7.093386229593373,NA,1.6833589867474265e-4
6377,Dictyota,12292166.46109376,2147618.3154765624,-2.6339443844098476,21,1,0,13,4,23,-0.9230769230769234,258.1701629515369,1,0.07692307692307693,0.3076923076923077,1.7692307692307692,-1.1139433523068367,-0.5118833609788743,0.2477844837107561,7.089628432860372,5.975685080553535,6.577745071881497,7.337412916571127,NA,3.25827395413826e-4
6381,Dictyota,24855809.63891998,26539270.710451197,0.048877069363445456,677,1,0,10,6,21,-0.5999999999999996,252.1443088577283,1,0.1,0.6,2.1,-1,-0.2218487496163564,0.3222192947339193,7.39542791416536,6.39542791416536,7.173579164549004,7.71764720889928,NA,7.028318248762089e-4
6384,CCA,1678133.7250937563,1680223.1994062534,-0.19373490658000947,-1,1,0,22,7,29,-0.5454545454545459,420.2016483468776,1,0.045454545454545456,0.3181818181818182,1.3181818181818181,-1.3424226808222062,-0.4973246408079494,0.11997531707674983,6.224826565405852,4.882403884583646,5.727501924597903,6.344801882482602,NA,1.69090557682327e-4
6384,Dictyota,3660393.7666561846,2431735.7440938046,-0.7314301158727345,-1,1,0,22,7,29,-0.5454545454545459,420.2016483468776,1,0.045454545454545456,0.3181818181818182,1.3181818181818181,-1.3424226808222062,-0.4973246408079494,0.11997531707674983,6.563527807112273,5.221105126290067,6.066203166304324,6.683503124189023,NA,1.003996355194267e-4
