feature_number,OTU,fdr
7679,Otu0017,0.01741720277483488
768,Otu0017,5.200128920696208e-4
7801,Otu0017,0.014894323666293027
7817,Otu0017,0.006319205380829914
7834,Otu0017,0.019566215159046774
7844,Otu0017,3.207276998320519e-5
794,Otu0017,0.003898950351057263
7945,Otu0017,0.027428543761203055
7966,Otu0017,0.040511462255301604
7973,Otu0017,0.004003254397842974
8036,Otu0017,0.002495437197012851
8143,Otu0017,0.03097583738685178
8307,Otu0017,0.0410036736857238
8309,Otu0017,0.0035026583432484905
8324,Otu0017,0.0012942379820791677
8349,Otu0017,0.005965484421511251
8352,Otu0017,0.042244686640858606
836,Otu0017,2.0752786925040525e-5
8487,Otu0017,0.011658675620935836
8539,Otu0017,0.013051155736065747
8545,Otu0017,0.012551849300404823
8568,Otu0017,0.009765039975123983
8669,Otu0017,8.701670139956077e-5
8671,Otu0017,0.044273639177767686
8677,Otu0017,1.5155406108641748e-4
8743,Otu0017,0.019158835081454252
8795,Otu0017,0.023539694261047628
8826,Otu0017,2.82176587956206e-7
8855,Otu0017,1.7993438779857825e-4
8863,Otu0017,6.53814548473598e-5
8895,Otu0017,2.1061805853550715e-4
8965,Otu0017,0.00794780750893762
8981,Otu0017,0.005282297351579096
9004,Otu0017,0.031769964546117205
9024,Otu0017,0.005022418303112482
9117,Otu0017,5.853987556633138e-4
9132,Otu0017,2.5891794721253465e-4
9228,Otu0017,2.202158240500211e-6
9251,Otu0017,0.0018913483844334538
9303,Otu0017,0.002021941098790513
9328,Otu0017,0.0321089591969739
9353,Otu0017,0.025322979193035014
9362,Otu0017,0.001731181807251659
9381,Otu0017,0.021518120930139058
9393,Otu0017,0.0030019251183973617
9414,Otu0017,0.013888127694372657
9435,Otu0017,0.03521676290782901
9436,Otu0017,0.04759362218329786
9444,Otu0017,5.803219421622211e-5
9458,Otu0017,9.84683891682006e-6
9535,Otu0017,0.03263899629853466
9611,Otu0017,0.002805787449879478
9621,Otu0017,0.0027697295962222984
9633,Otu0017,8.177003327052837e-4
9646,Otu0017,0.007866995909619192
9679,Otu0017,0.011980334267538431
9680,Otu0017,0.0014136892866832803
9747,Otu0017,0.006181965701925672
9759,Otu0017,0.029097673133483874
9815,Otu0017,0.0014350150444460245
9828,Otu0017,0.02357334201937615
9955,Otu0017,0.04932143324375613
9958,Otu0017,0.003206624767136516
9964,Otu0017,0.01611492531581138
9965,Otu0017,0.01193151034867861
9983,Otu0017,0.039825411632177884
9990,Otu0017,4.025661683157494e-4
10003,Otu0024,0.00203236224900525
1001,Otu0024,0.0031332224016793458
10032,Otu0024,0.02903796330946334
10036,Otu0024,0.02631256535178553
10071,Otu0024,0.007603450150702057
10081,Otu0024,0.04643359053509776
10082,Otu0024,8.518045982467883e-4
10129,Otu0024,0.043405737514888854
10134,Otu0024,0.0015014046473793418
1014,Otu0024,8.434046354745715e-4
10155,Otu0024,0.03664203379773398
10165,Otu0024,2.841826263962035e-4
10205,Otu0024,0.007569814761581174
10218,Otu0024,0.006910466680538153
10223,Otu0024,0.024680213071944148
10266,Otu0024,0.010206961686811464
10294,Otu0024,0.011363936668840639
10300,Otu0024,0.018944719463201577
10310,Otu0024,0.010126341931728977
10395,Otu0024,0.0041680647503638734
10447,Otu0024,0.02723268412654291
10490,Otu0024,0.0056863707122822155
10505,Otu0024,8.128146790279744e-4
10604,Otu0024,8.86907169519953e-6
10619,Otu0024,6.071700393650829e-5
10634,Otu0024,6.503563674248663e-7
10645,Otu0024,0.044871357066449596
10649,Otu0024,5.521196572723552e-6
10698,Otu0024,1.4731856253230523e-4
10714,Otu0024,0.00413893647485422
10728,Otu0024,0.013172212372713309
10755,Otu0024,0.028585928025001518
10793,Otu0024,7.498809655753025e-4
10863,Otu0024,0.016038177460820206
10874,Otu0024,0.03486510623083461
10880,Otu0024,0.028744923844658786
10881,Otu0024,0.012376608674511734
10892,Otu0024,0.01843977259741624
10906,Otu0024,0.01203109631550213
10936,Otu0024,0.0076451769721100175
10954,Otu0024,5.500798626399749e-4
10993,Otu0024,0.012451192711862602
11005,Otu0024,0.002749051044655017
11043,Otu0024,0.019487140511074762
11074,Otu0024,0.03516790223560891
11120,Otu0024,8.273001245309486e-6
11169,Otu0024,0.006736918376455724
11175,Otu0024,0.0017710709307819708
11182,Otu0024,0.009758555494813442
11321,Otu0024,2.8191138238770904e-4
11350,Otu0024,0.04360254207637695
11366,Otu0024,0.0035699101445552496
11408,Otu0024,5.353476754355368e-6
11440,Otu0024,7.002741618080703e-5
11516,Otu0024,0.03238739736981969
11525,Otu0024,1.261459835359515e-4
11528,Otu0024,0.04673016465690274
11535,Otu0024,0.01978691662919437
11573,Otu0024,0.043765050511299385
11667,Otu0024,0.002029891561242041
11679,Otu0024,1.0575308654006017e-4
11695,Otu0024,0.02644383329718157
11722,Otu0024,0.001411056749095227
11745,Otu0024,0.044565646123542337
11749,Otu0024,0.04968220952766446
11758,Otu0024,8.161818832456031e-5
11779,Otu0024,6.624063487635113e-4
11814,Otu0024,0.032125984485453986
11831,Otu0024,0.018229724744721832
11833,Otu0024,0.004774000826141792
11859,Otu0024,0.018390466638612737
11865,Otu0024,0.001982220986923342
11901,Otu0024,0.026684305076187718
11935,Otu0024,0.04688339022664457
11984,Otu0024,8.319053377718702e-4
11993,Otu0024,0.022780832942849064
12007,Otu0024,0.033448078768369686
12031,Otu0024,0.037422546379905663
12037,Otu0024,4.6017138901161294e-5
12040,Otu0024,0.027406741748087184
12091,Otu0024,0.023110049945496185
12094,Otu0024,0.006973706607964065
12123,Otu0024,5.757119432640124e-5
12124,Otu0024,0.00220807088296241
12129,Otu0024,0.003029409944595265
1213,Otu0024,1.6661728040434276e-5
12172,Otu0024,0.009154943234431556
12257,Otu0024,0.024228597174757702
12259,Otu0024,0.007965899852434158
12268,Otu0024,0.012059125077772988
12272,Otu0024,0.039552754567385356
12306,Otu0024,0.011294147848205238
12308,Otu0024,0.00383549207132043
12313,Otu0024,0.007877394001720018
12322,Otu0024,0.032523556164602715
12327,Otu0024,8.841216251445375e-4
12376,Otu0024,5.483814315919806e-4
12382,Otu0024,0.024213283750339955
12385,Otu0024,1.231211058712357e-4
12389,Otu0024,0.024389922413280703
12456,Otu0024,0.007033257714422628
12468,Otu0024,8.988845398906301e-6
12500,Otu0024,0.014378499298205429
12506,Otu0024,0.012288082939357478
12509,Otu0024,0.023983501275972097
12595,Otu0024,0.021304082647159172
12613,Otu0024,1.8270589289180085e-5
12645,Otu0024,0.003986778472005698
12696,Otu0024,0.0021929339875974355
12710,Otu0024,0.002440426106396871
12718,Otu0024,0.00673273562092167
12763,Otu0024,0.04304201446625033
12765,Otu0024,0.0049658094104808636
12769,Otu0024,0.01984226123736532
12803,Otu0024,8.307056860617948e-4
12818,Otu0024,3.2379755483446014e-5
12864,Otu0024,0.045316774080624685
12907,Otu0024,0.017606473386014086
12961,Otu0024,0.0018939048773567073
12991,Otu0024,0.018175065179513603
12992,Otu0024,0.0010509225156742174
13005,Otu0024,0.039419352748149956
13036,Otu0024,0.004556386167188935
13062,Otu0024,0.039627422758634054
13064,Otu0024,0.0022730022554738193
13068,Otu0024,0.013982946635297632
13099,Otu0024,0.0011699604384843314
13125,Otu0024,0.00129847057040943
13135,Otu0024,0.022658846242002314
13172,Otu0024,6.084994773391542e-4
13189,Otu0024,0.0449907263395214
13233,Otu0024,0.0024667909623223567
13298,Otu0024,0.04743066839712233
13318,Otu0024,0.01026491012686027
13325,Otu0024,0.002472370206424407
13342,Otu0024,0.011717196443430654
13402,Otu0024,6.608359163195108e-5
13427,Otu0024,0.005428893568836736
13434,Otu0024,6.646496920125085e-4
13504,Otu0024,0.028948458019367563
13517,Otu0024,1.0419234884269037e-4
13520,Otu0024,0.008270310659784426
13526,Otu0024,0.011517976193132226
13551,Otu0024,0.0013570435341979576
13561,Otu0024,0.04079266347455276
13588,Otu0024,0.019043859206878996
13606,Otu0024,0.04366779919340798
13609,Otu0024,6.828770704771646e-5
13636,Otu0024,0.038757159293173436
13740,Otu0024,0.0015534591052855124
13824,Otu0024,0.040152865641071796
13853,Otu0024,0.0018824888774371432
14020,Otu0024,0.042592736877721506
14055,Otu0024,0.013835316010514579
14057,Otu0024,0.03005275407270177
1410,Otu0024,0.0060639134728963885
14111,Otu0024,0.001368888956098432
14183,Otu0024,3.731473391902456e-4
14196,Otu0024,0.007147250144045877
14220,Otu0024,0.015481890272656323
14222,Otu0024,0.02316837111860775
14281,Otu0024,0.015032723145333849
14283,Otu0024,0.014532309118462552
14343,Otu0024,0.002876931604547737
14374,Otu0024,0.002695537900320816
14416,Otu0024,0.03564946615562897
14422,Otu0024,6.495910525550714e-5
14424,Otu0024,0.003758544129102386
14432,Otu0024,0.044797686394731265
14493,Otu0024,0.0467465697756635
14576,Otu0024,0.03085128066598982
14582,Otu0024,0.004383426842606822
14604,Otu0024,0.004422070141396229
14615,Otu0024,0.010956902012249612
14661,Otu0024,2.507646536325052e-4
14662,Otu0024,0.009984541989206652
1469,Otu0024,0.0014355110049087546
14869,Otu0024,6.252600321136013e-6
14873,Otu0024,0.016080982750329185
14878,Otu0024,0.007478129136198769
14893,Otu0024,7.49360064338896e-5
14896,Otu0024,0.036427896098282196
14932,Otu0024,5.172548236805672e-6
14981,Otu0024,0.0011423649869395092
15013,Otu0024,3.6407950547730864e-7
15025,Otu0024,0.0016280923828210182
1507,Otu0024,0.018826531766410477
15080,Otu0024,8.035262515126148e-4
15262,Otu0024,0.004312012681498091
15310,Otu0024,0.009494235103289572
15427,Otu0024,0.015557703921358952
15438,Otu0024,5.860733520615802e-5
15479,Otu0024,0.02524411440130733
15481,Otu0024,0.022980625362525098
15525,Otu0024,0.015320426214521033
15601,Otu0024,0.018465521874341983
15618,Otu0024,0.04260373231803548
15621,Otu0024,0.02716323439935931
15652,Otu0024,3.5757648265927426e-5
15675,Otu0024,1.2659401521151106e-4
15704,Otu0024,6.373925027591718e-4
15802,Otu0024,0.004278951695931427
15850,Otu0024,6.568232112914072e-5
15854,Otu0024,7.372618749761775e-5
15861,Otu0024,1.0646987052784775e-5
15866,Otu0024,7.700771547697138e-6
15883,Otu0024,0.038388406160283814
15907,Otu0024,2.901231389890765e-4
15910,Otu0024,7.004764567116502e-6
15959,Otu0024,0.04783899063518067
16046,Otu0024,0.03754225216776596
16072,Otu0024,1.376148648808104e-4
16138,Otu0024,0.021318464613993296
16141,Otu0024,2.856654204785105e-6
16234,Otu0024,8.934899350637281e-4
16259,Otu0024,0.0013869497572750725
16311,Otu0024,0.038252833263336984
16344,Otu0024,0.0013660372303175062
16363,Otu0024,0.014516253883345091
16472,Otu0024,9.890234503663083e-5
16525,Otu0024,0.04929402572299136
16546,Otu0024,0.00129847057040943
16554,Otu0024,0.02482912752046202
16703,Otu0024,4.5472863411072504e-6
16711,Otu0024,0.008163497542624727
16820,Otu0024,0.025240571641247878
16867,Otu0024,0.019427857765734354
16869,Otu0024,6.987874811808882e-4
16901,Otu0024,1.7128283303561074e-4
16991,Otu0024,0.040453926074929064
17011,Otu0024,0.004476859735105916
17046,Otu0024,4.4942365603241506e-8
17057,Otu0024,0.0015087780750967419
17081,Otu0024,0.02043805181905004
17094,Otu0024,2.549442385448708e-7
17110,Otu0024,0.023732098922650005
17183,Otu0024,7.772884758219513e-4
17212,Otu0024,0.01015968682135941
17398,Otu0024,5.2981422811433204e-5
17403,Otu0024,9.378778326530927e-4
17443,Otu0024,0.002378605625143602
1747,Otu0024,2.8853927334345804e-4
17515,Otu0024,0.004801576337032196
17564,Otu0024,4.1885553849561e-5
17568,Otu0024,8.510009712366185e-5
17592,Otu0024,9.741956143892805e-5
17602,Otu0024,0.0057645992133231756
17618,Otu0024,0.04918137602768509
17628,Otu0024,7.592602951239146e-4
17647,Otu0024,0.025731756660942403
17759,Otu0024,0.03629994640395166
17785,Otu0024,0.010076039217246197
17833,Otu0024,0.049583681010808345
17853,Otu0024,0.017165278188489192
17940,Otu0024,0.04437399363398788
17950,Otu0024,4.962603460901355e-5
17998,Otu0024,1.7539000045096366e-4
18039,Otu0024,0.03158058725469494
1805,Otu0024,5.701844876670244e-4
18086,Otu0024,2.996212583452726e-4
18113,Otu0024,0.04662121829767648
18116,Otu0024,0.028288017738601713
1812,Otu0024,0.0011043494635984636
18120,Otu0024,0.041122376718794824
18135,Otu0024,8.98522371720862e-6
18201,Otu0024,0.0034508010787472642
18336,Otu0024,0.0018666232574210198
18373,Otu0024,0.006317360199244828
1842,Otu0024,7.985210405713529e-4
18444,Otu0024,0.00320118661070345
18464,Otu0024,3.3873766668043507e-4
18474,Otu0024,1.6112725845391425e-5
18480,Otu0024,0.04100187951337781
18504,Otu0024,0.011239702447516074
18511,Otu0024,0.009175992895805741
18530,Otu0024,2.645698122893744e-4
18552,Otu0024,0.003886545405251958
18666,Otu0024,0.002959106188751931
18670,Otu0024,0.02249812409910388
18719,Otu0024,0.039453559966031476
18742,Otu0024,6.833231423906875e-5
18827,Otu0024,0.02666508511544101
18833,Otu0024,0.04369225102078797
18921,Otu0024,7.043630997829647e-6
19022,Otu0024,0.0036566591152508775
19155,Otu0024,0.041432518172114824
19162,Otu0024,0.014628534144743605
19179,Otu0024,7.652984552992378e-5
19184,Otu0024,0.021762356091456377
19240,Otu0024,0.04819597377973512
19284,Otu0024,0.0022810250837280656
19305,Otu0024,2.573374646432508e-4
19381,Otu0024,2.1541298326756004e-4
19388,Otu0024,0.04696107017908006
19390,Otu0024,1.9488892304374097e-5
19392,Otu0024,8.989226459674487e-6
19395,Otu0024,4.218103434712543e-8
19415,Otu0024,1.3931407925332083e-6
19422,Otu0024,0.004051610524753978
19457,Otu0024,6.650671311932889e-5
19469,Otu0024,0.02976157214751517
1947,Otu0024,0.00124481591841947
19476,Otu0024,1.5458093253157068e-4
19486,Otu0024,2.515309130891012e-6
19509,Otu0024,1.7938473922442536e-5
19512,Otu0024,0.004348876832427218
19539,Otu0024,1.3780771794132568e-7
19553,Otu0024,0.0021266759534572617
19603,Otu0024,0.013953456845591206
19610,Otu0024,0.025234612003196388
19623,Otu0024,6.368455184927098e-4
19636,Otu0024,0.01189626494627778
19661,Otu0024,0.0020184211842296618
19668,Otu0024,0.03600772191779289
19696,Otu0024,0.026200165468361243
19712,Otu0024,0.04971411408053625
19730,Otu0024,0.0041890949094213195
19791,Otu0024,0.016506042225938673
19794,Otu0024,0.019988948560228113
19830,Otu0024,3.7298449607476095e-4
19845,Otu0024,0.03002576196164662
19847,Otu0024,6.349536608395124e-5
19981,Otu0024,7.903932728451645e-4
20155,Otu0024,0.0019421453358990737
20206,Otu0024,0.026414887714530308
20207,Otu0024,0.01338505236079168
20211,Otu0024,0.035832136249573335
20216,Otu0024,0.01243603889186321
20222,Otu0024,0.008496345730827679
20295,Otu0024,8.985651722787976e-6
20320,Otu0024,0.02071734487299332
20329,Otu0024,0.003125059939657231
20382,Otu0024,0.00564103856233316
20420,Otu0024,8.038635698628054e-5
20537,Otu0024,0.001565227756759573
20581,Otu0024,0.0028185945220692093
2059,Otu0024,9.641609849511366e-5
20617,Otu0024,4.4801514921571426e-5
20698,Otu0024,0.01629647566276561
2098,Otu0024,0.005390445930905504
2122,Otu0024,0.04245693016366943
2211,Otu0024,6.653464241052155e-4
2212,Otu0024,0.015669590953595165
2228,Otu0024,2.4071703802467818e-4
2229,Otu0024,0.021199796319284123
2236,Otu0024,0.00568727748197139
2267,Otu0024,0.0016635431317651643
2269,Otu0024,0.007728228734333327
2352,Otu0024,1.2558601152131446e-7
2360,Otu0024,0.012358365958346855
2372,Otu0024,1.806363563461052e-5
2378,Otu0024,8.216150916856784e-6
2382,Otu0024,1.6343106474072633e-4
2400,Otu0024,2.5973072915465593e-4
2404,Otu0024,5.508701114888752e-4
2417,Otu0024,0.038064483718897625
2437,Otu0024,0.029137494018437557
2445,Otu0024,0.025782901520091037
2522,Otu0024,0.0014084154653614702
2525,Otu0024,0.018525628084655847
2536,Otu0024,0.0015313121282959773
2554,Otu0024,0.0031661222920898093
2572,Otu0024,9.58714156191187e-4
2579,Otu0024,0.001102717435940089
2604,Otu0024,0.026940994062919298
2649,Otu0024,0.03965874888356424
2696,Otu0024,0.0014034270939559644
2722,Otu0024,0.0044015705447495125
2725,Otu0024,3.7764042818273274e-8
2746,Otu0024,0.0029352933811169174
2779,Otu0024,0.045252168601100984
2799,Otu0024,0.034276010289636054
2808,Otu0024,9.095947259739634e-5
2815,Otu0024,4.042836354386132e-5
2834,Otu0024,0.019704817202182187
2842,Otu0024,2.854612995150624e-4
2929,Otu0024,0.010517866127852125
2942,Otu0024,0.0028127031447676087
2975,Otu0024,7.237564055364761e-6
2996,Otu0024,0.0056758656604196
2999,Otu0024,0.0019280413739844726
3019,Otu0024,0.011410828008092313
3034,Otu0024,2.53442791907382e-4
3104,Otu0024,0.034977766427542134
3132,Otu0024,4.7264429680770334e-5
3206,Otu0024,1.3159325158003098e-5
3214,Otu0024,0.03957124382490618
3279,Otu0024,6.317706704186062e-5
3292,Otu0024,0.0010778972254244516
3321,Otu0024,0.007860347439122516
3323,Otu0024,0.006187239847408993
3329,Otu0024,0.01963813007734724
3412,Otu0024,1.87536862298271e-5
3413,Otu0024,0.002564092559357803
3430,Otu0024,9.917502438907214e-4
3446,Otu0024,0.03517418623356311
3450,Otu0024,4.7439693616364686e-5
3475,Otu0024,0.024131222599209384
3482,Otu0024,0.0034049714498363233
3488,Otu0024,0.04345814384500302
3494,Otu0024,0.024797648206179062
3529,Otu0024,0.0023823055888706657
3540,Otu0024,0.026872024532049472
3639,Otu0024,3.926613616810528e-6
3674,Otu0024,0.0014233484454216753
3711,Otu0024,0.03466364655903744
3716,Otu0024,2.659724449267846e-4
3756,Otu0024,0.03851524018735392
3791,Otu0024,0.04083275622204853
3915,Otu0024,6.00542633426223e-5
3992,Otu0024,0.042928530407120837
4001,Otu0024,0.014554457145670826
4018,Otu0024,0.02840107488456684
4020,Otu0024,0.00706782143331247
4063,Otu0024,0.025658390485206132
4067,Otu0024,0.018210726701138488
4121,Otu0024,1.7391586183307267e-4
4126,Otu0024,0.0025536520830457686
4136,Otu0024,0.02209652807424274
4156,Otu0024,0.028516331148409218
4196,Otu0024,1.558457864089444e-5
4205,Otu0024,0.00406136248183898
4227,Otu0024,0.04978331053910554
4264,Otu0024,4.506853836538854e-4
4304,Otu0024,0.00585123864261064
4317,Otu0024,0.034448774540495816
4329,Otu0024,2.918335136003831e-4
4462,Otu0024,0.009738279083766163
4463,Otu0024,0.03078855485572249
4500,Otu0024,0.010604446129296705
4517,Otu0024,0.015037176718255598
4538,Otu0024,1.0543331449190208e-5
4577,Otu0024,0.0013680824909046599
4579,Otu0024,0.003936014727919315
4585,Otu0024,5.354998058163566e-4
466,Otu0024,0.01866380733853292
4669,Otu0024,0.013382384851564405
467,Otu0024,0.03780024296671684
4670,Otu0024,7.243377410716899e-8
4709,Otu0024,0.041036270464603584
4722,Otu0024,0.004237804998636492
4742,Otu0024,0.0052300221001051065
4763,Otu0024,0.009297194942872523
4777,Otu0024,2.202488187933181e-4
4808,Otu0024,8.683909556480083e-8
4954,Otu0024,0.0018273013372928687
4955,Otu0024,1.0536916840845068e-5
4973,Otu0024,0.01829648792165636
4976,Otu0024,0.002961867574121724
4994,Otu0024,0.020455371680035018
5056,Otu0024,0.006329986114793149
5124,Otu0024,1.118782577378853e-5
5160,Otu0024,0.003950889681712608
5374,Otu0024,0.006572248622323036
5390,Otu0024,3.154199991795209e-5
5452,Otu0024,6.554289207903128e-6
5501,Otu0024,1.3428534702206017e-4
5625,Otu0024,7.867739414444508e-8
5675,Otu0024,0.04077632074045489
5696,Otu0024,0.007242341994016404
5874,Otu0024,0.020116736144139124
592,Otu0024,0.012328722230165672
6100,Otu0024,0.004592634999987859
6101,Otu0024,3.461422657971372e-8
6136,Otu0024,0.010995548089867083
6140,Otu0024,2.09279261033624e-4
6253,Otu0024,2.0327677509961734e-4
6269,Otu0024,0.00933620798833363
6286,Otu0024,0.018325964863873397
6334,Otu0024,1.4195583217435111e-5
6394,Otu0024,0.03861932646802541
6423,Otu0024,0.00932544953229196
6434,Otu0024,3.1022743787042775e-5
6508,Otu0024,0.002173935160264959
6531,Otu0024,0.04095461154232973
6552,Otu0024,0.003999351933795106
6561,Otu0024,0.0011305015794114347
6586,Otu0024,0.005967553380284133
6669,Otu0024,0.003078110583312642
6705,Otu0024,0.0015427362990065086
6745,Otu0024,5.077586213702366e-4
7052,Otu0024,8.421076826768727e-5
7063,Otu0024,0.0013556380230091694
7064,Otu0024,2.373544042889807e-4
7065,Otu0024,0.03567456912515492
7066,Otu0024,7.218400942618322e-4
7067,Otu0024,0.0023300692379272787
7069,Otu0024,0.032921451163312285
7071,Otu0024,0.008613258700686136
7078,Otu0024,1.542052955632485e-4
7088,Otu0024,0.01575559741847467
7103,Otu0024,0.007041400314327274
7115,Otu0024,0.0018253166711256364
7127,Otu0024,0.015941956379203853
7152,Otu0024,0.022127672747609285
7241,Otu0024,0.027279978386583796
7275,Otu0024,0.012804877566514944
7284,Otu0024,8.716190434866758e-4
7295,Otu0024,0.0020284881079313906
7297,Otu0024,0.0015840247881369282
7329,Otu0024,0.012929511812797655
7425,Otu0024,1.5470925988407284e-4
7482,Otu0024,3.446344425362053e-4
7495,Otu0024,0.0011027960043051223
7534,Otu0024,0.0041568971518286075
7577,Otu0024,0.011880740736950854
7611,Otu0024,0.007183497110748305
7641,Otu0024,6.615450204996897e-5
7645,Otu0024,0.016569775541633778
7679,Otu0024,0.003318505653259275
768,Otu0024,0.002163121946440593
7817,Otu0024,0.003627080954397682
7828,Otu0024,0.03275823131309625
7844,Otu0024,1.0452463809162674e-5
794,Otu0024,7.72478319426417e-4
7966,Otu0024,0.013813014848022803
7973,Otu0024,6.085986208713829e-4
8036,Otu0024,0.031167140553713384
8082,Otu0024,0.0034441211469333813
8143,Otu0024,0.003198887849728223
8247,Otu0024,0.0020452461503134246
8307,Otu0024,9.387730516554607e-4
8324,Otu0024,0.03420413494699493
8349,Otu0024,9.194488860355253e-5
836,Otu0024,5.45156973221373e-6
8365,Otu0024,0.023726276809922016
8374,Otu0024,0.006156308815594818
8468,Otu0024,0.033786821599753804
8487,Otu0024,0.012482597441708397
8539,Otu0024,0.021052996180674834
8568,Otu0024,0.0012611610739060603
8669,Otu0024,0.007439979843917047
8671,Otu0024,0.014526451431501393
8677,Otu0024,0.002696923634120873
8743,Otu0024,1.0042063952001617e-4
8752,Otu0024,0.007892456938578447
8795,Otu0024,0.044687436481578115
8826,Otu0024,7.735926022792058e-5
8859,Otu0024,0.0424416951492632
8863,Otu0024,0.004435069958044004
8895,Otu0024,0.00961706558256397
8920,Otu0024,0.03151762376027656
8981,Otu0024,0.021967890698322546
8996,Otu0024,7.032761680447381e-4
9010,Otu0024,0.001557034007770565
9034,Otu0024,0.023336734121683116
9051,Otu0024,0.0411474915720633
9117,Otu0024,7.10753332597184e-5
9132,Otu0024,0.0047694819323725905
9144,Otu0024,0.032018648032575224
9176,Otu0024,0.03156287855256595
9208,Otu0024,0.019133509339263232
9228,Otu0024,1.7081467034925032e-4
9251,Otu0024,9.047881853497484e-5
9303,Otu0024,1.1782148885370881e-4
9328,Otu0024,0.04791355538611685
9353,Otu0024,0.029572985664427297
9362,Otu0024,0.048914432650893735
9367,Otu0024,0.03640583890685748
9381,Otu0024,0.010463463104110053
9435,Otu0024,0.02202504624517754
9436,Otu0024,0.03944969877600338
9444,Otu0024,8.31884226041966e-4
9458,Otu0024,0.0015180651428817185
9494,Otu0024,0.02588832605790586
9535,Otu0024,0.0028429273175027366
9540,Otu0024,0.04808493446196725
9544,Otu0024,0.03332258443598257
9563,Otu0024,0.021745366659290832
9598,Otu0024,0.02472603581957851
9611,Otu0024,3.442784174874847e-6
9621,Otu0024,0.0011856288934960733
9661,Otu0024,0.03899054149580753
9662,Otu0024,0.002442665563663577
9679,Otu0024,0.022068008326290103
9680,Otu0024,0.0025399342876687744
9690,Otu0024,0.0054522510712911474
9692,Otu0024,0.005645623896012309
9747,Otu0024,7.049480182317851e-4
9815,Otu0024,2.1766111678090186e-4
9828,Otu0024,0.012354066659341354
9955,Otu0024,0.022199384346124604
9958,Otu0024,0.004883218055257988
9961,Otu0024,0.003481500973387728
9964,Otu0024,0.03522600280896551
9982,Otu0024,0.004959207094968229
9990,Otu0024,7.02171014305701e-4
10003,Otu0030,0.006224966726844494
1001,Otu0030,0.004019932820474552
10071,Otu0030,0.023215344385800866
10082,Otu0030,0.032212581697528185
10134,Otu0030,0.007009907298535545
1014,Otu0030,4.4681512880473184e-4
10165,Otu0030,0.0011928265499426686
10286,Otu0030,0.015159259173094502
10294,Otu0030,0.028313410711943043
10300,Otu0030,0.016270227785135136
10310,Otu0030,0.0015817349948615972
10395,Otu0030,0.0028105530583503856
10490,Otu0030,7.459444380504179e-4
10505,Otu0030,0.002653550731458474
10565,Otu0030,0.01587873671102419
10604,Otu0030,2.4444527774450294e-4
10619,Otu0030,0.004802749206830312
10629,Otu0030,0.0022221000880225054
10634,Otu0030,8.61503299807642e-5
10649,Otu0030,0.004784638413477893
10698,Otu0030,0.002158913619781127
10714,Otu0030,0.00813121908122326
10793,Otu0030,0.002574792483107829
10839,Otu0030,0.013111283958236035
10863,Otu0030,0.011575146757850426
10880,Otu0030,0.015970933509205972
10881,Otu0030,0.023345427642020758
10901,Otu0030,0.018892536596148174
10936,Otu0030,0.0063883250750713695
10954,Otu0030,0.0050631675460869885
11015,Otu0030,0.009036882502635213
11074,Otu0030,0.04533113772959591
11120,Otu0030,8.230938648808683e-6
11175,Otu0030,0.0075339212110754165
11182,Otu0030,0.005226645398716092
11321,Otu0030,2.9280792527012425e-5
11385,Otu0030,0.030873271014168317
11408,Otu0030,0.008010263455878831
11440,Otu0030,5.190372511175568e-4
11525,Otu0030,0.010080049297738597
11667,Otu0030,0.009166269506860185
11679,Otu0030,9.481187996857885e-5
11695,Otu0030,0.037296164659107595
11722,Otu0030,0.015767839838455377
11749,Otu0030,5.366043727372718e-4
11758,Otu0030,6.707836886800127e-5
11779,Otu0030,0.006098345347919981
11831,Otu0030,0.040199747447368823
11833,Otu0030,0.045243111784042056
11935,Otu0030,0.0015434681017378882
11984,Otu0030,0.032243234580951075
12007,Otu0030,0.007868984173307053
12031,Otu0030,0.004592612613586931
12037,Otu0030,9.856940704511805e-4
12094,Otu0030,9.34349969534506e-4
12123,Otu0030,2.422420345747382e-4
12124,Otu0030,0.0015866000588970217
12129,Otu0030,5.219783463817674e-4
1213,Otu0030,1.5269677074922973e-4
12257,Otu0030,0.009610035165779456
12259,Otu0030,0.002172812405118381
12305,Otu0030,0.049900365551684596
12306,Otu0030,0.021561998317826778
12308,Otu0030,0.030226210043738398
12322,Otu0030,0.011080093456314102
12327,Otu0030,0.00594148666551507
12376,Otu0030,0.0026810603848536085
12385,Otu0030,0.012009406337922126
12468,Otu0030,0.006221469173109236
12470,Otu0030,0.027775855005074155
12500,Otu0030,0.02348619125138715
12506,Otu0030,0.021723590344989947
12564,Otu0030,0.03645679567085648
12595,Otu0030,0.03209353660494711
12613,Otu0030,3.483363603581386e-4
12645,Otu0030,2.592160853513169e-4
12677,Otu0030,0.03377244915811219
12681,Otu0030,0.020190190570648428
12693,Otu0030,0.039134653881406745
12696,Otu0030,2.3655480079463442e-4
12710,Otu0030,0.003892760327908806
12718,Otu0030,0.0487256537160777
12765,Otu0030,0.031236261290181203
12803,Otu0030,5.688603699486198e-4
12818,Otu0030,0.0011538258167988521
12864,Otu0030,0.024931824172934266
12898,Otu0030,0.00242998206370254
12907,Otu0030,0.028423902988259638
12961,Otu0030,5.184786520209158e-4
12992,Otu0030,0.0027088487918013097
13005,Otu0030,0.040959637672446855
13036,Otu0030,0.009266518037861117
