DayNight,feature_number,CCA_log2,Dictyota_log2,Pocillopora verrucosa_log2,Porites lobata_log2,Turf_log2,Water control_log2,Organism,greater,lesser,FDR_greater,FDR_lesser,activity,CCA_xic,Dictyota_xic,Pocillopora verrucosa_xic,Porites lobata_xic,Turf_xic,Water control_xic
Day,7229,-4.829002275207719,-5.288250396161104,-1.025830933521844,2.2712796976291747,-4.551221854875334,-0.09490655956875825,CCA,0.9997795360296766,2.2046397032341882e-4,0.9999999384831213,0.03659739722801055,depletolite,47325797.0339668,51302181.30326758,36135328.9315703,3448407.2081835982,53434592.84746094,52694018.91144526
Day,7236,-1.8587275913287726,-1.1159229605070216,-2.8703520109608367,-3.222529284720734,-1.1013691398843435,-1.7647559144667564,CCA,0.999974868725954,2.513127404601258e-5,0.9999999384831213,0.027493599371831743,depletolite,2550596.0795702897,2093118.4658594117,5064295.360906197,8306219.229820367,1102347.9016718843,2420742.477203157
Day,7236,-1.8587275913287726,-1.1159229605070216,-2.8703520109608367,-3.222529284720734,-1.1013691398843435,-1.7647559144667564,CCA,0.999974868725954,2.513127404601258e-5,0.9999999384831213,0.027493599371831743,depletolite,2550596.0795702897,2093118.4658594117,5064295.360906197,8306219.229820367,1102347.9016718843,2420742.477203157
Day,7236,-1.8587275913287726,-1.1159229605070216,-2.8703520109608367,-3.222529284720734,-1.1013691398843435,-1.7647559144667564,CCA,0.999974868725954,2.513127404601258e-5,0.9999999384831213,0.027493599371831743,depletolite,2550596.0795702897,2093118.4658594117,5064295.360906197,8306219.229820367,1102347.9016718843,2420742.477203157
Day,7236,-1.8587275913287726,-1.1159229605070216,-2.8703520109608367,-3.222529284720734,-1.1013691398843435,-1.7647559144667564,CCA,0.999974868725954,2.513127404601258e-5,0.9999999384831213,0.027493599371831743,depletolite,2550596.0795702897,2093118.4658594117,5064295.360906197,8306219.229820367,1102347.9016718843,2420742.477203157
Day,7236,-1.8587275913287726,-1.1159229605070216,-2.8703520109608367,-3.222529284720734,-1.1013691398843435,-1.7647559144667564,CCA,0.999974868725954,2.513127404601258e-5,0.9999999384831213,0.027493599371831743,depletolite,2550596.0795702897,2093118.4658594117,5064295.360906197,8306219.229820367,1102347.9016718843,2420742.477203157
Day,7236,-1.8587275913287726,-1.1159229605070216,-2.8703520109608367,-3.222529284720734,-1.1013691398843435,-1.7647559144667564,CCA,0.999974868725954,2.513127404601258e-5,0.9999999384831213,0.027493599371831743,depletolite,2550596.0795702897,2093118.4658594117,5064295.360906197,8306219.229820367,1102347.9016718843,2420742.477203157
Day,7256,-2.752780726867953,-4.195447063912851,-4.5233033575526305,-4.1574882266765885,-10.578049977472634,-3.6560858406570036,CCA,0.9998624623461826,1.3753765381741386e-4,0.9999999384831213,0.032785114775358365,depletolite,813567.030242193,3620277.1721542915,1183008.3037929672,1840896.2824765602,1528658.0189589933,518341.5308603572
Day,7256,-2.752780726867953,-4.195447063912851,-4.5233033575526305,-4.1574882266765885,-10.578049977472634,-3.6560858406570036,CCA,0.9998624623461826,1.3753765381741386e-4,0.9999999384831213,0.032785114775358365,depletolite,813567.030242193,3620277.1721542915,1183008.3037929672,1840896.2824765602,1528658.0189589933,518341.5308603572
Day,7256,-2.752780726867953,-4.195447063912851,-4.5233033575526305,-4.1574882266765885,-10.578049977472634,-3.6560858406570036,CCA,0.9998624623461826,1.3753765381741386e-4,0.9999999384831213,0.032785114775358365,depletolite,813567.030242193,3620277.1721542915,1183008.3037929672,1840896.2824765602,1528658.0189589933,518341.5308603572
Day,7256,-2.752780726867953,-4.195447063912851,-4.5233033575526305,-4.1574882266765885,-10.578049977472634,-3.6560858406570036,CCA,0.9998624623461826,1.3753765381741386e-4,0.9999999384831213,0.032785114775358365,depletolite,813567.030242193,3620277.1721542915,1183008.3037929672,1840896.2824765602,1528658.0189589933,518341.5308603572
Day,7256,-2.752780726867953,-4.195447063912851,-4.5233033575526305,-4.1574882266765885,-10.578049977472634,-3.6560858406570036,CCA,0.9998624623461826,1.3753765381741386e-4,0.9999999384831213,0.032785114775358365,depletolite,813567.030242193,3620277.1721542915,1183008.3037929672,1840896.2824765602,1528658.0189589933,518341.5308603572
Day,7256,-2.752780726867953,-4.195447063912851,-4.5233033575526305,-4.1574882266765885,-10.578049977472634,-3.6560858406570036,CCA,0.9998624623461826,1.3753765381741386e-4,0.9999999384831213,0.032785114775358365,depletolite,813567.030242193,3620277.1721542915,1183008.3037929672,1840896.2824765602,1528658.0189589933,518341.5308603572
Day,7284,-3.455910942816207,-2.625020784600517,-2.7068824409834735,-2.9827149637934482,-1.216042397078651,-2.100978590746827,CCA,0.9995575814279601,4.42418572039875e-4,0.9999999384831213,0.04455515420206421,depletolite,2522977.402480441,1790494.8324922295,2145832.5072147837,3671026.247769085,727563.6423281324,965775.6044189368
Day,7284,-3.455910942816207,-2.625020784600517,-2.7068824409834735,-2.9827149637934482,-1.216042397078651,-2.100978590746827,CCA,0.9995575814279601,4.42418572039875e-4,0.9999999384831213,0.04455515420206421,depletolite,2522977.402480441,1790494.8324922295,2145832.5072147837,3671026.247769085,727563.6423281324,965775.6044189368
Day,7284,-3.455910942816207,-2.625020784600517,-2.7068824409834735,-2.9827149637934482,-1.216042397078651,-2.100978590746827,CCA,0.9995575814279601,4.42418572039875e-4,0.9999999384831213,0.04455515420206421,depletolite,2522977.402480441,1790494.8324922295,2145832.5072147837,3671026.247769085,727563.6423281324,965775.6044189368
Day,7284,-3.455910942816207,-2.625020784600517,-2.7068824409834735,-2.9827149637934482,-1.216042397078651,-2.100978590746827,CCA,0.9995575814279601,4.42418572039875e-4,0.9999999384831213,0.04455515420206421,depletolite,2522977.402480441,1790494.8324922295,2145832.5072147837,3671026.247769085,727563.6423281324,965775.6044189368
Day,7284,-3.455910942816207,-2.625020784600517,-2.7068824409834735,-2.9827149637934482,-1.216042397078651,-2.100978590746827,CCA,0.9995575814279601,4.42418572039875e-4,0.9999999384831213,0.04455515420206421,depletolite,2522977.402480441,1790494.8324922295,2145832.5072147837,3671026.247769085,727563.6423281324,965775.6044189368
Day,7284,-3.455910942816207,-2.625020784600517,-2.7068824409834735,-2.9827149637934482,-1.216042397078651,-2.100978590746827,CCA,0.9995575814279601,4.42418572039875e-4,0.9999999384831213,0.04455515420206421,depletolite,2522977.402480441,1790494.8324922295,2145832.5072147837,3671026.247769085,727563.6423281324,965775.6044189368
Day,7295,-2.777604552272026,-1.9438048542459745,-4.230216709994306,-3.6944590866779343,-2.35816178183455,-0.6725921727001072,CCA,0.9995839183661848,4.1608163381520627e-4,0.9999999384831213,0.043580048094157844,depletolite,1215646.8983417968,777551.7708320313,501136.618543457,738572.3736093743,700495.5749633767,317402.89349316404
Day,7295,-2.777604552272026,-1.9438048542459745,-4.230216709994306,-3.6944590866779343,-2.35816178183455,-0.6725921727001072,CCA,0.9995839183661848,4.1608163381520627e-4,0.9999999384831213,0.043580048094157844,depletolite,1215646.8983417968,777551.7708320313,501136.618543457,738572.3736093743,700495.5749633767,317402.89349316404
Day,7295,-2.777604552272026,-1.9438048542459745,-4.230216709994306,-3.6944590866779343,-2.35816178183455,-0.6725921727001072,CCA,0.9995839183661848,4.1608163381520627e-4,0.9999999384831213,0.043580048094157844,depletolite,1215646.8983417968,777551.7708320313,501136.618543457,738572.3736093743,700495.5749633767,317402.89349316404
Day,7295,-2.777604552272026,-1.9438048542459745,-4.230216709994306,-3.6944590866779343,-2.35816178183455,-0.6725921727001072,CCA,0.9995839183661848,4.1608163381520627e-4,0.9999999384831213,0.043580048094157844,depletolite,1215646.8983417968,777551.7708320313,501136.618543457,738572.3736093743,700495.5749633767,317402.89349316404
Day,7295,-2.777604552272026,-1.9438048542459745,-4.230216709994306,-3.6944590866779343,-2.35816178183455,-0.6725921727001072,CCA,0.9995839183661848,4.1608163381520627e-4,0.9999999384831213,0.043580048094157844,depletolite,1215646.8983417968,777551.7708320313,501136.618543457,738572.3736093743,700495.5749633767,317402.89349316404
Day,7295,-2.777604552272026,-1.9438048542459745,-4.230216709994306,-3.6944590866779343,-2.35816178183455,-0.6725921727001072,CCA,0.9995839183661848,4.1608163381520627e-4,0.9999999384831213,0.043580048094157844,depletolite,1215646.8983417968,777551.7708320313,501136.618543457,738572.3736093743,700495.5749633767,317402.89349316404
Day,7321,-1.279645243883362,-1.4810909851225105,-1.8764985178097648,-1.8195134587397659,-0.34039495084429144,-0.8772228894614779,CCA,0.9996523421544397,3.4765784556039977e-4,0.9999999384831213,0.042047772590900576,depletolite,1862150.3211953188,1841711.6658593635,3954395.2021094942,7394257.4141564015,564678.0281406313,1753689.0063281527
Day,7321,-1.279645243883362,-1.4810909851225105,-1.8764985178097648,-1.8195134587397659,-0.34039495084429144,-0.8772228894614779,CCA,0.9996523421544397,3.4765784556039977e-4,0.9999999384831213,0.042047772590900576,depletolite,1862150.3211953188,1841711.6658593635,3954395.2021094942,7394257.4141564015,564678.0281406313,1753689.0063281527
Day,7321,-1.279645243883362,-1.4810909851225105,-1.8764985178097648,-1.8195134587397659,-0.34039495084429144,-0.8772228894614779,CCA,0.9996523421544397,3.4765784556039977e-4,0.9999999384831213,0.042047772590900576,depletolite,1862150.3211953188,1841711.6658593635,3954395.2021094942,7394257.4141564015,564678.0281406313,1753689.0063281527
Day,7321,-1.279645243883362,-1.4810909851225105,-1.8764985178097648,-1.8195134587397659,-0.34039495084429144,-0.8772228894614779,CCA,0.9996523421544397,3.4765784556039977e-4,0.9999999384831213,0.042047772590900576,depletolite,1862150.3211953188,1841711.6658593635,3954395.2021094942,7394257.4141564015,564678.0281406313,1753689.0063281527
Day,7321,-1.279645243883362,-1.4810909851225105,-1.8764985178097648,-1.8195134587397659,-0.34039495084429144,-0.8772228894614779,CCA,0.9996523421544397,3.4765784556039977e-4,0.9999999384831213,0.042047772590900576,depletolite,1862150.3211953188,1841711.6658593635,3954395.2021094942,7394257.4141564015,564678.0281406313,1753689.0063281527
Day,7321,-1.279645243883362,-1.4810909851225105,-1.8764985178097648,-1.8195134587397659,-0.34039495084429144,-0.8772228894614779,CCA,0.9996523421544397,3.4765784556039977e-4,0.9999999384831213,0.042047772590900576,depletolite,1862150.3211953188,1841711.6658593635,3954395.2021094942,7394257.4141564015,564678.0281406313,1753689.0063281527
Day,7362,-0.950775395562019,-8.685006771589482,2.175948486319154,-0.18288775347191177,-0.6315349842180206,0.36879239765453564,CCA,0.9995800023465151,4.1999765348486797e-4,0.9999999384831213,0.04380594038334491,depletolite,5245656.511332074,411573.6390625066,550336.1159218724,584606.3555585924,660825.6423359301,479653.6685351583
Day,7362,-0.950775395562019,-8.685006771589482,2.175948486319154,-0.18288775347191177,-0.6315349842180206,0.36879239765453564,CCA,0.9995800023465151,4.1999765348486797e-4,0.9999999384831213,0.04380594038334491,depletolite,5245656.511332074,411573.6390625066,550336.1159218724,584606.3555585924,660825.6423359301,479653.6685351583
Day,7362,-0.950775395562019,-8.685006771589482,2.175948486319154,-0.18288775347191177,-0.6315349842180206,0.36879239765453564,CCA,0.9995800023465151,4.1999765348486797e-4,0.9999999384831213,0.04380594038334491,depletolite,5245656.511332074,411573.6390625066,550336.1159218724,584606.3555585924,660825.6423359301,479653.6685351583
Day,7362,-0.950775395562019,-8.685006771589482,2.175948486319154,-0.18288775347191177,-0.6315349842180206,0.36879239765453564,CCA,0.9995800023465151,4.1999765348486797e-4,0.9999999384831213,0.04380594038334491,depletolite,5245656.511332074,411573.6390625066,550336.1159218724,584606.3555585924,660825.6423359301,479653.6685351583
Day,7362,-0.950775395562019,-8.685006771589482,2.175948486319154,-0.18288775347191177,-0.6315349842180206,0.36879239765453564,CCA,0.9995800023465151,4.1999765348486797e-4,0.9999999384831213,0.04380594038334491,depletolite,5245656.511332074,411573.6390625066,550336.1159218724,584606.3555585924,660825.6423359301,479653.6685351583
Day,7362,-0.950775395562019,-8.685006771589482,2.175948486319154,-0.18288775347191177,-0.6315349842180206,0.36879239765453564,CCA,0.9995800023465151,4.1999765348486797e-4,0.9999999384831213,0.04380594038334491,depletolite,5245656.511332074,411573.6390625066,550336.1159218724,584606.3555585924,660825.6423359301,479653.6685351583
Day,7514,-2.433162042201759,-3.888299077532092,-3.6939165365472593,-4.817481115477576,-2.3561498351769354,-2.493936090389626,CCA,0.999694451451669,3.055485483309835e-4,0.9999999384831213,0.04012304336353358,depletolite,5898418.442347652,13411268.143902346,9642768.073101565,8930937.447382811,5019988.034996091,3398559.63903125
Day,7514,-2.433162042201759,-3.888299077532092,-3.6939165365472593,-4.817481115477576,-2.3561498351769354,-2.493936090389626,CCA,0.999694451451669,3.055485483309835e-4,0.9999999384831213,0.04012304336353358,depletolite,5898418.442347652,13411268.143902346,9642768.073101565,8930937.447382811,5019988.034996091,3398559.63903125
Day,7514,-2.433162042201759,-3.888299077532092,-3.6939165365472593,-4.817481115477576,-2.3561498351769354,-2.493936090389626,CCA,0.999694451451669,3.055485483309835e-4,0.9999999384831213,0.04012304336353358,depletolite,5898418.442347652,13411268.143902346,9642768.073101565,8930937.447382811,5019988.034996091,3398559.63903125
Day,7514,-2.433162042201759,-3.888299077532092,-3.6939165365472593,-4.817481115477576,-2.3561498351769354,-2.493936090389626,CCA,0.999694451451669,3.055485483309835e-4,0.9999999384831213,0.04012304336353358,depletolite,5898418.442347652,13411268.143902346,9642768.073101565,8930937.447382811,5019988.034996091,3398559.63903125
Day,7514,-2.433162042201759,-3.888299077532092,-3.6939165365472593,-4.817481115477576,-2.3561498351769354,-2.493936090389626,CCA,0.999694451451669,3.055485483309835e-4,0.9999999384831213,0.04012304336353358,depletolite,5898418.442347652,13411268.143902346,9642768.073101565,8930937.447382811,5019988.034996091,3398559.63903125
Day,7514,-2.433162042201759,-3.888299077532092,-3.6939165365472593,-4.817481115477576,-2.3561498351769354,-2.493936090389626,CCA,0.999694451451669,3.055485483309835e-4,0.9999999384831213,0.04012304336353358,depletolite,5898418.442347652,13411268.143902346,9642768.073101565,8930937.447382811,5019988.034996091,3398559.63903125
Day,7580,-2.061165235641832,-1.5766074005328343,-1.1717120321171157,-0.6330893406239487,-2.088600269337526,-1.9722893878075844,CCA,0.9998724670266457,1.2753297335435848e-4,0.9999999384831213,0.03258071165523293,depletolite,1251328.3366835904,760348.9169335855,3603345.4451952893,3595246.8127968987,1087227.3227656283,577165.7221523374
Day,7580,-2.061165235641832,-1.5766074005328343,-1.1717120321171157,-0.6330893406239487,-2.088600269337526,-1.9722893878075844,CCA,0.9998724670266457,1.2753297335435848e-4,0.9999999384831213,0.03258071165523293,depletolite,1251328.3366835904,760348.9169335855,3603345.4451952893,3595246.8127968987,1087227.3227656283,577165.7221523374
Day,7580,-2.061165235641832,-1.5766074005328343,-1.1717120321171157,-0.6330893406239487,-2.088600269337526,-1.9722893878075844,CCA,0.9998724670266457,1.2753297335435848e-4,0.9999999384831213,0.03258071165523293,depletolite,1251328.3366835904,760348.9169335855,3603345.4451952893,3595246.8127968987,1087227.3227656283,577165.7221523374
Day,7580,-2.061165235641832,-1.5766074005328343,-1.1717120321171157,-0.6330893406239487,-2.088600269337526,-1.9722893878075844,CCA,0.9998724670266457,1.2753297335435848e-4,0.9999999384831213,0.03258071165523293,depletolite,1251328.3366835904,760348.9169335855,3603345.4451952893,3595246.8127968987,1087227.3227656283,577165.7221523374
Day,7580,-2.061165235641832,-1.5766074005328343,-1.1717120321171157,-0.6330893406239487,-2.088600269337526,-1.9722893878075844,CCA,0.9998724670266457,1.2753297335435848e-4,0.9999999384831213,0.03258071165523293,depletolite,1251328.3366835904,760348.9169335855,3603345.4451952893,3595246.8127968987,1087227.3227656283,577165.7221523374
Day,7580,-2.061165235641832,-1.5766074005328343,-1.1717120321171157,-0.6330893406239487,-2.088600269337526,-1.9722893878075844,CCA,0.9998724670266457,1.2753297335435848e-4,0.9999999384831213,0.03258071165523293,depletolite,1251328.3366835904,760348.9169335855,3603345.4451952893,3595246.8127968987,1087227.3227656283,577165.7221523374
Day,7679,-3.5029049189370953,-2.2567892577258792,-2.9088689948148634,-4.740691374393712,-3.6584607818643247,-2.354511560083812,CCA,0.9996877629463596,3.122370536404153e-4,0.9999999384831213,0.04046686996904909,depletolite,1881567.231800777,1308604.777132822,1365141.4836953098,4630966.784730468,1027730.30841406,709813.8420156197
Day,7679,-3.5029049189370953,-2.2567892577258792,-2.9088689948148634,-4.740691374393712,-3.6584607818643247,-2.354511560083812,CCA,0.9996877629463596,3.122370536404153e-4,0.9999999384831213,0.04046686996904909,depletolite,1881567.231800777,1308604.777132822,1365141.4836953098,4630966.784730468,1027730.30841406,709813.8420156197
Day,7679,-3.5029049189370953,-2.2567892577258792,-2.9088689948148634,-4.740691374393712,-3.6584607818643247,-2.354511560083812,CCA,0.9996877629463596,3.122370536404153e-4,0.9999999384831213,0.04046686996904909,depletolite,1881567.231800777,1308604.777132822,1365141.4836953098,4630966.784730468,1027730.30841406,709813.8420156197
Day,7679,-3.5029049189370953,-2.2567892577258792,-2.9088689948148634,-4.740691374393712,-3.6584607818643247,-2.354511560083812,CCA,0.9996877629463596,3.122370536404153e-4,0.9999999384831213,0.04046686996904909,depletolite,1881567.231800777,1308604.777132822,1365141.4836953098,4630966.784730468,1027730.30841406,709813.8420156197
Day,7679,-3.5029049189370953,-2.2567892577258792,-2.9088689948148634,-4.740691374393712,-3.6584607818643247,-2.354511560083812,CCA,0.9996877629463596,3.122370536404153e-4,0.9999999384831213,0.04046686996904909,depletolite,1881567.231800777,1308604.777132822,1365141.4836953098,4630966.784730468,1027730.30841406,709813.8420156197
Day,7679,-3.5029049189370953,-2.2567892577258792,-2.9088689948148634,-4.740691374393712,-3.6584607818643247,-2.354511560083812,CCA,0.9996877629463596,3.122370536404153e-4,0.9999999384831213,0.04046686996904909,depletolite,1881567.231800777,1308604.777132822,1365141.4836953098,4630966.784730468,1027730.30841406,709813.8420156197
Day,7709,-1.8238171591212107,-1.377204571417987,-1.850425472032166,-2.2752067419010884,-1.6430373552309347,0.6844815284772704,CCA,0.9997514456214874,2.4855437851254656e-4,0.9999999384831213,0.03854030325067721,depletolite,817498.645189456,1366334.3284062548,1295067.364056643,1700748.499900376,1008268.5774511655,524213.8390273584
Day,7709,-1.8238171591212107,-1.377204571417987,-1.850425472032166,-2.2752067419010884,-1.6430373552309347,0.6844815284772704,CCA,0.9997514456214874,2.4855437851254656e-4,0.9999999384831213,0.03854030325067721,depletolite,817498.645189456,1366334.3284062548,1295067.364056643,1700748.499900376,1008268.5774511655,524213.8390273584
Day,7709,-1.8238171591212107,-1.377204571417987,-1.850425472032166,-2.2752067419010884,-1.6430373552309347,0.6844815284772704,CCA,0.9997514456214874,2.4855437851254656e-4,0.9999999384831213,0.03854030325067721,depletolite,817498.645189456,1366334.3284062548,1295067.364056643,1700748.499900376,1008268.5774511655,524213.8390273584
Day,7709,-1.8238171591212107,-1.377204571417987,-1.850425472032166,-2.2752067419010884,-1.6430373552309347,0.6844815284772704,CCA,0.9997514456214874,2.4855437851254656e-4,0.9999999384831213,0.03854030325067721,depletolite,817498.645189456,1366334.3284062548,1295067.364056643,1700748.499900376,1008268.5774511655,524213.8390273584
Day,7709,-1.8238171591212107,-1.377204571417987,-1.850425472032166,-2.2752067419010884,-1.6430373552309347,0.6844815284772704,CCA,0.9997514456214874,2.4855437851254656e-4,0.9999999384831213,0.03854030325067721,depletolite,817498.645189456,1366334.3284062548,1295067.364056643,1700748.499900376,1008268.5774511655,524213.8390273584
Day,7709,-1.8238171591212107,-1.377204571417987,-1.850425472032166,-2.2752067419010884,-1.6430373552309347,0.6844815284772704,CCA,0.9997514456214874,2.4855437851254656e-4,0.9999999384831213,0.03854030325067721,depletolite,817498.645189456,1366334.3284062548,1295067.364056643,1700748.499900376,1008268.5774511655,524213.8390273584
Day,7909,-2.4609153390652234,-0.5900736845493205,-1.0095464315688176,-0.7939020539895292,-0.3350132937882644,-1.3504768925519384,CCA,0.9993852157917305,6.14784208269497e-4,0.9999999384831213,0.04849079127311626,depletolite,4171923.5732285217,3060774.988058597,1306535.658908212,1640336.0176015627,801510.8610429681,1222727.2090585926
Day,7909,-2.4609153390652234,-0.5900736845493205,-1.0095464315688176,-0.7939020539895292,-0.3350132937882644,-1.3504768925519384,CCA,0.9993852157917305,6.14784208269497e-4,0.9999999384831213,0.04849079127311626,depletolite,4171923.5732285217,3060774.988058597,1306535.658908212,1640336.0176015627,801510.8610429681,1222727.2090585926
Day,7909,-2.4609153390652234,-0.5900736845493205,-1.0095464315688176,-0.7939020539895292,-0.3350132937882644,-1.3504768925519384,CCA,0.9993852157917305,6.14784208269497e-4,0.9999999384831213,0.04849079127311626,depletolite,4171923.5732285217,3060774.988058597,1306535.658908212,1640336.0176015627,801510.8610429681,1222727.2090585926
Day,7909,-2.4609153390652234,-0.5900736845493205,-1.0095464315688176,-0.7939020539895292,-0.3350132937882644,-1.3504768925519384,CCA,0.9993852157917305,6.14784208269497e-4,0.9999999384831213,0.04849079127311626,depletolite,4171923.5732285217,3060774.988058597,1306535.658908212,1640336.0176015627,801510.8610429681,1222727.2090585926
Day,7909,-2.4609153390652234,-0.5900736845493205,-1.0095464315688176,-0.7939020539895292,-0.3350132937882644,-1.3504768925519384,CCA,0.9993852157917305,6.14784208269497e-4,0.9999999384831213,0.04849079127311626,depletolite,4171923.5732285217,3060774.988058597,1306535.658908212,1640336.0176015627,801510.8610429681,1222727.2090585926
Day,7909,-2.4609153390652234,-0.5900736845493205,-1.0095464315688176,-0.7939020539895292,-0.3350132937882644,-1.3504768925519384,CCA,0.9993852157917305,6.14784208269497e-4,0.9999999384831213,0.04849079127311626,depletolite,4171923.5732285217,3060774.988058597,1306535.658908212,1640336.0176015627,801510.8610429681,1222727.2090585926
Day,8253,-1.3167656907186809,0.14590672012018382,-1.235858223631424,-1.0202417253908902,1.7672495432615491,-1.772231317829829,CCA,0.99975378400161,2.462159983901125e-4,0.9999999384831213,0.03853355396766323,depletolite,1618255.1116425847,1005702.9875527334,1435359.3573222673,1419479.8726601587,176101.43596093194,1647835.996351561
Day,8253,-1.3167656907186809,0.14590672012018382,-1.235858223631424,-1.0202417253908902,1.7672495432615491,-1.772231317829829,CCA,0.99975378400161,2.462159983901125e-4,0.9999999384831213,0.03853355396766323,depletolite,1618255.1116425847,1005702.9875527334,1435359.3573222673,1419479.8726601587,176101.43596093194,1647835.996351561
Day,8253,-1.3167656907186809,0.14590672012018382,-1.235858223631424,-1.0202417253908902,1.7672495432615491,-1.772231317829829,CCA,0.99975378400161,2.462159983901125e-4,0.9999999384831213,0.03853355396766323,depletolite,1618255.1116425847,1005702.9875527334,1435359.3573222673,1419479.8726601587,176101.43596093194,1647835.996351561
Day,8253,-1.3167656907186809,0.14590672012018382,-1.235858223631424,-1.0202417253908902,1.7672495432615491,-1.772231317829829,CCA,0.99975378400161,2.462159983901125e-4,0.9999999384831213,0.03853355396766323,depletolite,1618255.1116425847,1005702.9875527334,1435359.3573222673,1419479.8726601587,176101.43596093194,1647835.996351561
Day,8253,-1.3167656907186809,0.14590672012018382,-1.235858223631424,-1.0202417253908902,1.7672495432615491,-1.772231317829829,CCA,0.99975378400161,2.462159983901125e-4,0.9999999384831213,0.03853355396766323,depletolite,1618255.1116425847,1005702.9875527334,1435359.3573222673,1419479.8726601587,176101.43596093194,1647835.996351561
Day,8253,-1.3167656907186809,0.14590672012018382,-1.235858223631424,-1.0202417253908902,1.7672495432615491,-1.772231317829829,CCA,0.99975378400161,2.462159983901125e-4,0.9999999384831213,0.03853355396766323,depletolite,1618255.1116425847,1005702.9875527334,1435359.3573222673,1419479.8726601587,176101.43596093194,1647835.996351561
Day,8435,-3.9734733570295115,-0.515006380303087,-1.6832963542000103,-0.29764291148336436,1.6354120857059955,-1.393744526836299,CCA,0.9993551748569638,6.448251430361787e-4,0.9999999384831213,0.049244143381079505,depletolite,18927881.671111338,26753461.325175807,24135061.27758204,13129515.916578129,3206764.6230585896,16879914.577800777
Day,8435,-3.9734733570295115,-0.515006380303087,-1.6832963542000103,-0.29764291148336436,1.6354120857059955,-1.393744526836299,CCA,0.9993551748569638,6.448251430361787e-4,0.9999999384831213,0.049244143381079505,depletolite,18927881.671111338,26753461.325175807,24135061.27758204,13129515.916578129,3206764.6230585896,16879914.577800777
Day,8435,-3.9734733570295115,-0.515006380303087,-1.6832963542000103,-0.29764291148336436,1.6354120857059955,-1.393744526836299,CCA,0.9993551748569638,6.448251430361787e-4,0.9999999384831213,0.049244143381079505,depletolite,18927881.671111338,26753461.325175807,24135061.27758204,13129515.916578129,3206764.6230585896,16879914.577800777
Day,8435,-3.9734733570295115,-0.515006380303087,-1.6832963542000103,-0.29764291148336436,1.6354120857059955,-1.393744526836299,CCA,0.9993551748569638,6.448251430361787e-4,0.9999999384831213,0.049244143381079505,depletolite,18927881.671111338,26753461.325175807,24135061.27758204,13129515.916578129,3206764.6230585896,16879914.577800777
Day,8435,-3.9734733570295115,-0.515006380303087,-1.6832963542000103,-0.29764291148336436,1.6354120857059955,-1.393744526836299,CCA,0.9993551748569638,6.448251430361787e-4,0.9999999384831213,0.049244143381079505,depletolite,18927881.671111338,26753461.325175807,24135061.27758204,13129515.916578129,3206764.6230585896,16879914.577800777
Day,8435,-3.9734733570295115,-0.515006380303087,-1.6832963542000103,-0.29764291148336436,1.6354120857059955,-1.393744526836299,CCA,0.9993551748569638,6.448251430361787e-4,0.9999999384831213,0.049244143381079505,depletolite,18927881.671111338,26753461.325175807,24135061.27758204,13129515.916578129,3206764.6230585896,16879914.577800777
Day,9562,-1.1703105914400689,-0.34747488877303095,-2.340897874013396,0.1085476420963638,-1.2762298788006403,-1.4267695768922308,CCA,0.9998175323444809,1.8246765551904214e-4,0.9999999384831213,0.03483044819226308,depletolite,2032802.672767582,2701674.54191213,2274363.449070324,971249.0375742158,2268432.288230957,1392789.282841802
Day,9562,-1.1703105914400689,-0.34747488877303095,-2.340897874013396,0.1085476420963638,-1.2762298788006403,-1.4267695768922308,CCA,0.9998175323444809,1.8246765551904214e-4,0.9999999384831213,0.03483044819226308,depletolite,2032802.672767582,2701674.54191213,2274363.449070324,971249.0375742158,2268432.288230957,1392789.282841802
Day,9562,-1.1703105914400689,-0.34747488877303095,-2.340897874013396,0.1085476420963638,-1.2762298788006403,-1.4267695768922308,CCA,0.9998175323444809,1.8246765551904214e-4,0.9999999384831213,0.03483044819226308,depletolite,2032802.672767582,2701674.54191213,2274363.449070324,971249.0375742158,2268432.288230957,1392789.282841802
Day,9562,-1.1703105914400689,-0.34747488877303095,-2.340897874013396,0.1085476420963638,-1.2762298788006403,-1.4267695768922308,CCA,0.9998175323444809,1.8246765551904214e-4,0.9999999384831213,0.03483044819226308,depletolite,2032802.672767582,2701674.54191213,2274363.449070324,971249.0375742158,2268432.288230957,1392789.282841802
Day,9562,-1.1703105914400689,-0.34747488877303095,-2.340897874013396,0.1085476420963638,-1.2762298788006403,-1.4267695768922308,CCA,0.9998175323444809,1.8246765551904214e-4,0.9999999384831213,0.03483044819226308,depletolite,2032802.672767582,2701674.54191213,2274363.449070324,971249.0375742158,2268432.288230957,1392789.282841802
Day,9562,-1.1703105914400689,-0.34747488877303095,-2.340897874013396,0.1085476420963638,-1.2762298788006403,-1.4267695768922308,CCA,0.9998175323444809,1.8246765551904214e-4,0.9999999384831213,0.03483044819226308,depletolite,2032802.672767582,2701674.54191213,2274363.449070324,971249.0375742158,2268432.288230957,1392789.282841802
Day,9907,-0.6675010227178748,-1.515412560933691,-1.088097525135873,0.33251121517806315,2.147400550117089,0.9891376849664489,CCA,0.9993402296696599,6.597703303400649e-4,0.9999999384831213,0.049703790560717484,depletolite,461199.2672089888,2618057.545837897,429451.6311386703,359293.1743842842,83197.25542871069,324604.1993124933
