feature_number,network,activity,num_features,DayNight.x,NOSC,quadrant,combined_ID,binary_ID,min_nosc,max_nosc,C,H,N,O,P,nc,pc,min_log2,max_log2,molnet_string,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,Water control,num_organism,CCA_produced,Dictyota_produced,Pocillopora verrucosa_produced,Porites lobata_produced,Turf_produced,dorcierr,unique_organism,DayNight.y
4368,3642,recalcitrant,2,NA,-0.375,NA,Organic compounds;Organoheterocyclic compounds;Macrolides and analogues;nan,3,-0.375,-0.375,16,18,2,3,0,0.125,0,-2.412762589582503,1.3364320378264987,Organic compounds;Organoheterocyclic compounds;Macrolides and analogues;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
9548,3643,recalcitrant,8,NA,-1.2941176470588234,NA,"Monolinolenin (9c,12c,15c)",2,-1.2941176470588234,-1.2941176470588234,17,32,2,2,0,0.11764705882352941,0,-8.03540334535338,6.563016253712519,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,NA,NA,NA,NA,NA,1,no,no,yes,no,no,yes,NA,NA
11660,3643,recalcitrant,8,NA,-1.375,NA,"7.alpha.,17.alpha.-Dimethyl-5.beta.-androstane-3.alpha.,17.beta.-diol",1,-1.375,-1.375,16,32,2,2,0,0.125,0,-8.24574966569345,6.287903752633808,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,NA,NA,NA,NA,NA,1,no,no,yes,no,no,yes,NA,NA
9489,3657,recalcitrant,3,NA,-0.9230769230769234,NA,Organic compounds;Organoheterocyclic compounds;Imidazopyrimidines;Purines and purine derivatives,3,-0.9230769230769234,-0.9230769230769234,13,27,1,6,0,0.07692307692307693,0,-6.490666750404217,9.049473818723959,Organic compounds;Organoheterocyclic compounds;Imidazopyrimidines;Purines and purine derivatives,NA,NA,NA,NA,NA,NA,4,yes,yes,yes,yes,no,yes,NA,NA
16126,3657,recalcitrant,3,NA,-0.9230769230769234,NA,1H-Indole-3-thiol,2,-0.9230769230769234,-0.9230769230769234,13,27,1,6,0,0.07692307692307693,0,-1.3044352222972482,7.920150412051996,Organic compounds;Organoheterocyclic compounds;Imidazopyrimidines;Purines and purine derivatives,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
18241,3697,recalcitrant,3,NA,-1.4000000000000004,NA,Pentaethylene glycol,2,-1.4000000000000004,-1.4000000000000004,20,45,5,1,0,0.25,0,-11.625696477850969,13.418058914237863,Organic compounds;Phenylpropanoids and polyketides;Macrolactams;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18336,3700,recalcitrant,6,NA,0.5833333333333335,NA,Organic compounds;Organic acids and derivatives;Peptidomimetics;Depsipeptides,3,0.5833333333333335,0.5833333333333335,24,31,1,21,0,0.041666666666666664,0,-8.153169210473179,7.9815227133952735,Organic compounds;Organic acids and derivatives;Peptidomimetics;Depsipeptides,NA,NA,NA,NA,NA,NA,3,yes,yes,no,no,yes,yes,NA,NA
7486,3708,recalcitrant,3,NA,-0.9090909090909092,NA,"1,3-Cyclohexanedicarboxylic acid",2,-0.9090909090909092,-0.9090909090909092,11,22,0,6,0,0,0,-3.860157997952079,1.3425762320582515,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
14117,3708,recalcitrant,3,NA,-0.9090909090909092,NA,"1,3-Cyclohexanedicarboxylic acid",2,-0.9090909090909092,-0.9090909090909092,11,22,0,6,0,0,0,-10.540339112053687,1.695745571287396,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
10272,3714,recalcitrant,2,NA,NA,NA,Pentaethylene glycol,2,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-15.249013035291458,16.664593835108185,Organic compounds;Organoheterocyclic compounds;Oxepanes;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4788,3745,recalcitrant,2,NA,-0.7272727272727275,NA,Massbank:EA008903 Azoxystrobin|methyl (2E)-2-(2-{[6-(2-cyanophenoxy)pyrimidin-4-yl]oxy}phenyl)-3-methoxyacrylate,2,-0.7272727272727275,-0.7272727272727275,11,24,2,5,0,0.18181818181818182,0,-8.31530035925087,0.9687848839487022,"Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7712,3745,recalcitrant,2,NA,-1.2307692307692308,NA,Warfarin,1,-1.2307692307692308,-1.2307692307692308,13,19,0,4,1,0,0.07692307692307693,-8.148308040662366,5.929098349755854,"Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,2,no,no,no,yes,yes,yes,NA,NA
14604,3746,recalcitrant,3,NA,-1.1538461538461542,NA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,-1.1538461538461542,-1.1538461538461542,13,23,1,5,1,0.07692307692307693,0.07692307692307693,-7.463109466662477,7.166267013165797,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,3,yes,yes,no,no,yes,yes,NA,NA
8447,3748,recalcitrant,2,NA,-1.5789473684210522,NA,Organic compounds;Organoheterocyclic compounds;Steroids and steroid derivatives;nan,3,-1.5789473684210522,-1.5789473684210522,19,35,1,1,0,0.05263157894736842,0,-6.093792317648431,11.577039180585826,Organic compounds;Organoheterocyclic compounds;Steroids and steroid derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,NA,NA
5366,3759,recalcitrant,2,NA,-0.9565217391304346,NA,Cimetidine,2,-0.9565217391304346,-0.9565217391304346,23,34,0,6,0,0,0,-1.9650261361816372,3.1702593625347526,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
8352,3759,recalcitrant,2,NA,-0.9090909090909092,NA,Cimetidine,2,-0.9090909090909092,-0.9090909090909092,22,36,0,8,0,0,0,-11.58484181261283,13.963018537144853,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
19921,3760,recalcitrant,2,NA,-1.125,NA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,-1.125,-1.125,16,26,1,5,1,0.0625,0.0625,-6.97089098529617,8.030793342992732,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8573,3762,recalcitrant,2,NA,-0.5714285714285712,NA,Citric acid,2,-0.5714285714285712,-0.5714285714285712,14,24,0,8,0,0,0,-6.842257991326625,2.196491411301278,Organic compounds;Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
19548,3762,recalcitrant,2,NA,-0.5714285714285712,NA,Organic compounds;Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,3,-0.5714285714285712,-0.5714285714285712,14,24,0,8,0,0,0,-7.548042741778702,8.377457660082898,Organic compounds;Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA,NA,2,no,no,yes,yes,no,yes,NA,NA
2069,3765,recalcitrant,2,NA,-0.7999999999999998,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Monoterpenoids,3,-0.7999999999999998,-0.7999999999999998,20,32,0,8,0,0,0,-2.996530242588883,0.9505286784679715,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Monoterpenoids,NA,NA,NA,NA,NA,NA,2,no,no,yes,yes,no,yes,NA,NA
15781,3802,recalcitrant,2,NA,-1,NA,B16A16,2,-1,-1,24,44,4,4,0,0.16666666666666666,0,-7.204469767142081e-4,3.03758723424328,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
14243,3808,recalcitrant,3,NA,-0.8666666666666663,NA,Tetrabenazine,1,-0.8666666666666663,-0.8666666666666663,15,29,2,5,0,0.13333333333333333,0,-9.647964321776948,6.6120172806328,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,NA,NA,NA,NA,NA,NA,4,yes,yes,yes,no,yes,yes,NA,NA
19231,3808,recalcitrant,3,NA,0.1333333333333333,NA,Cholic Acid,2,0.1333333333333333,0.1333333333333333,15,42,10,7,0,0.6666666666666666,0,-12.411201492655714,14.2409292138663,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6219,3813,recalcitrant,4,NA,-1.4615384615384617,NA,Atractylenolide III,2,-1.4615384615384617,-1.4615384615384617,13,31,1,7,1,0.07692307692307693,0.07692307692307693,-8.940683880538137,4.05996101656085,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pocillopora verrucosa,Day
8049,3815,recalcitrant,2,NA,-0.375,NA,Euphorbiasteroid,2,-0.375,-0.375,24,37,8,2,0,0.3333333333333333,0,-10.286485087182298,3.133945310094708,Organic compounds;Organic acids and derivatives;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
10510,3817,recalcitrant,2,NA,-0.5555555555555554,NA,Organic compounds;Lipids and lipid-like molecules;Coumarins and derivatives;nan,3,-0.5555555555555554,-0.5555555555555554,18,28,0,9,0,0,0,-9.222967167579373,8.371077373421912,Organic compounds;Lipids and lipid-like molecules;Coumarins and derivatives;nan,NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
20351,3817,recalcitrant,2,NA,-0.4285714285714288,NA,Organic compounds;Lipids and lipid-like molecules;Coumarins and derivatives;nan,3,-0.4285714285714288,-0.4285714285714288,14,31,4,9,1,0.2857142857142857,0.07142857142857142,-8.356784590822036,9.170611964507575,Organic compounds;Lipids and lipid-like molecules;Coumarins and derivatives;nan,NA,NA,NA,NA,NA,NA,2,no,yes,yes,no,no,yes,NA,NA
8087,3824,recalcitrant,2,NA,0.9090909090909092,NA,"L-Glutamic acid, dimethyl ester",2,0.9090909090909092,0.9090909090909092,11,13,5,4,0,0.45454545454545453,0,-9.32662577594877,12.215777457604904,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,2,no,yes,yes,no,no,yes,NA,NA
8311,3828,recalcitrant,2,NA,-1.1764705882352944,NA,"Acetic acid, 2-[4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy]-",1,-1.1764705882352944,-1.1764705882352944,17,25,2,2,1,0.11764705882352941,0.058823529411764705,-13.13966233410869,3.7889742896503145,Organic compounds;Organoheterocyclic compounds;Lactones;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
15693,3828,recalcitrant,2,NA,-0.7777777777777777,NA,"Acetic acid, 2-[4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy]-",1,-0.7777777777777777,-0.7777777777777777,18,24,0,5,0,0,0,-14.718422221269144,2.8133425532893774,Organic compounds;Organoheterocyclic compounds;Lactones;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
15337,3846,recalcitrant,3,NA,-0.6086956521739131,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,3,-0.6086956521739131,-0.6086956521739131,23,40,10,3,2,0.43478260869565216,0.08695652173913043,-9.001180687831404,5.687355105389121,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CCA,Day
7799,3849,accumolite,4,Day,-0.8799999999999999,"1, 5",Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Steroidal alkaloids,3,-0.8799999999999999,-0.8799999999999999,25,53,1,14,0,0.04,0,-7.366547835199977,9.358103162379686,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Steroidal alkaloids,1.21967618672502,2.52343946150523,1.91535528695975,-0.509932120712795,1.40583896512161,-0.963199596592658,NA,NA,NA,NA,NA,NA,NA,NA,NA
8198,3849,accumolite,4,Day,-0.8695652173913047,"1, 3, 5",Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Steroidal alkaloids,3,-0.8695652173913047,-0.8695652173913047,23,49,1,13,0,0.043478260869565216,0,-7.986743144346414,8.611282196298617,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Steroidal alkaloids,1.9912223413333,2.09893854740247,0.91980200663317,-0.360525222265088,1.5746962617582,0.926631112055424,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
10804,3849,accumolite,4,Day,-0.8888888888888893,"1, 3, 7",Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Steroidal alkaloids,3,-0.8888888888888893,-0.8888888888888893,27,57,1,15,0,0.037037037037037035,0,-7.315004655145298,8.476269060730738,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Steroidal alkaloids,0.740907719133275,2.45402955958186,0.704948955684019,0.851653977759121,1.31906151382275,-5.04738042856778,NA,NA,NA,NA,NA,NA,NA,NA,NA
16214,3849,accumolite,4,Day,-0.8965517241379306,"1, 3",Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Steroidal alkaloids,3,-0.8965517241379306,-0.8965517241379306,29,61,1,16,0,0.034482758620689655,0,-6.370618338308168,9.415673284720828,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Steroidal alkaloids,0.490695718809526,1.30692677783101,6.38532923149067,5.58028149350967,6.46003908791662,3.6054565580765,2,yes,yes,no,no,no,yes,NA,NA
7672,3888,recalcitrant,10,NA,-0.666666666666667,NA,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,-0.666666666666667,-0.666666666666667,18,29,4,5,1,0.2222222222222222,0.05555555555555555,-9.838189962045025,4.24037673105199,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turf,Day
8445,3900,recalcitrant,2,NA,-0.1212121212121211,NA,Organic compounds;Phenylpropanoids and polyketides;Cinnamic acids and derivatives;Hydroxycinnamic acids and derivatives,3,-0.1212121212121211,-0.1212121212121211,33,38,4,11,0,0.12121212121212122,0,-6.620155924285297,7.293272796285066,Organic compounds;Phenylpropanoids and polyketides;Cinnamic acids and derivatives;Hydroxycinnamic acids and derivatives,NA,NA,NA,NA,NA,NA,4,yes,yes,no,yes,yes,yes,NA,NA
10975,3900,recalcitrant,2,NA,-0.0625,NA,Organic compounds;Phenylpropanoids and polyketides;Cinnamic acids and derivatives;Hydroxycinnamic acids and derivatives,3,-0.0625,-0.0625,32,36,4,11,0,0.125,0,-9.79692125403695,7.411944555061926,Organic compounds;Phenylpropanoids and polyketides;Cinnamic acids and derivatives;Hydroxycinnamic acids and derivatives,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16857,3918,recalcitrant,2,NA,0.26086956521739113,NA,"(3S,4R,6aR,6bS,8aS,11R,12R,14bR)-3,12-dihydroxy-4,6a,6b,11,12,14b-hexamethyl-8a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,11,12a,14,14a-tetradecahydropicene-4-carboxylic acid",2,0.26086956521739113,0.26086956521739113,23,33,1,18,0,0.043478260869565216,0,-9.935639253789109,12.128934348577955,Organic compounds;Phenylpropanoids and polyketides;Isoflavonoids;Furanoisoflavonoids,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2472,3930,depletolite,3,Day,-0.8888888888888893,7,"Pesticide3_Neburon_C12H16Cl2N2O_Urea, N-butyl-N'-(3,4-dichlorophenyl)-N-methyl-",2,-0.8888888888888893,-0.8888888888888893,9,17,1,3,0,0.1111111111111111,0,-13.81448473666718,-1.9759551948329153,"Organic compounds;Organoheterocyclic compounds;Fatty Acyls;Amino acids, peptides, and analogues",-7.38671411401729,-6.01742652715914,-8.4004957490428,-9.10673846153358,-9.3368595047895,-5.66843847643816,1,no,no,yes,no,no,yes,Pocillopora verrucosa,Day
2472,3930,recalcitrant,3,Day,-0.8888888888888893,7,"Pesticide3_Neburon_C12H16Cl2N2O_Urea, N-butyl-N'-(3,4-dichlorophenyl)-N-methyl-",2,-0.8888888888888893,-0.8888888888888893,9,17,1,3,0,0.1111111111111111,0,-13.81448473666718,-1.9759551948329153,"Organic compounds;Organoheterocyclic compounds;Fatty Acyls;Amino acids, peptides, and analogues",-7.38671411401729,-6.01742652715914,-8.4004957490428,-9.10673846153358,-9.3368595047895,-5.66843847643816,1,no,no,yes,no,no,yes,Pocillopora verrucosa,Day
2667,3938,recalcitrant,2,NA,-0.5,NA,Organic compounds;Organoheterocyclic compounds;Piperidines;Carbohydrates and carbohydrate conjugates,3,-0.5,-0.5,12,32,9,2,1,0.75,0.08333333333333333,-7.282209687031532,9.126623828374461,Organic compounds;Organoheterocyclic compounds;Piperidines;Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA,NA,2,no,no,no,yes,yes,yes,NA,NA
6748,3965,recalcitrant,2,NA,-0.1578947368421053,NA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,-0.1578947368421053,-0.1578947368421053,19,25,2,8,0,0.10526315789473684,0,-7.260789720737408,3.0341895734860462,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,3,yes,yes,no,no,yes,yes,NA,NA
10275,3965,recalcitrant,2,NA,-0.1875,NA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,-0.1875,-0.1875,16,21,2,6,0,0.125,0,-9.625499242485942,10.666896176444995,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,2,yes,yes,no,no,no,yes,NA,NA
6792,3990,recalcitrant,2,NA,-0.2857142857142856,NA,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,-0.2857142857142856,-0.2857142857142856,21,31,1,11,0,0.047619047619047616,0,-10.799985219129375,4.269256894717127,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
4982,3999,recalcitrant,3,NA,-1.2999999999999998,NA,Kirenol,1,-1.2999999999999998,-1.2999999999999998,20,30,0,2,0,0,0,-3.581658665230932,1.7609998746131712,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
12757,3999,recalcitrant,3,NA,NA,NA,Kirenol,1,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-7.549608820006029,8.368862476938643,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,NA,NA,NA,NA,NA,NA,3,yes,yes,no,no,yes,yes,NA,NA
12180,4013,recalcitrant,3,NA,-1.2000000000000002,NA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,-1.2000000000000002,-1.2000000000000002,20,39,1,6,0,0.05,0,-11.454423422534122,0.003596848138064209,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,2,no,no,yes,yes,no,yes,NA,NA
10107,4021,depletolite,2,Day,-0.2727272727272725,7,Organic compounds;Phenylpropanoids and polyketides;Macrolides and analogues;nan,3,-0.2727272727272725,-0.2727272727272725,22,35,5,7,0,0.22727272727272727,0,-12.047529693808182,-0.3435362526891637,Organic compounds;Phenylpropanoids and polyketides;Macrolides and analogues;nan,-6.39748222039515,-9.86270908923534,-9.77748194272345,-7.80639015720991,-8.47549960721255,-11.0424071846444,NA,NA,NA,NA,NA,NA,NA,NA,NA
10107,4021,recalcitrant,2,Day,-0.2727272727272725,7,Organic compounds;Phenylpropanoids and polyketides;Macrolides and analogues;nan,3,-0.2727272727272725,-0.2727272727272725,22,35,5,7,0,0.22727272727272727,0,-12.047529693808182,-0.3435362526891637,Organic compounds;Phenylpropanoids and polyketides;Macrolides and analogues;nan,-6.39748222039515,-9.86270908923534,-9.77748194272345,-7.80639015720991,-8.47549960721255,-11.0424071846444,NA,NA,NA,NA,NA,NA,NA,NA,NA
5272,4032,recalcitrant,3,NA,-0.666666666666667,NA,Organic compounds;Phenylpropanoids and polyketides;Carboxylic acids and derivatives;nan,3,-0.666666666666667,-0.666666666666667,21,37,1,10,0,0.047619047619047616,0,-7.8317323092878075,2.33839863438224,Organic compounds;Phenylpropanoids and polyketides;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
5379,4032,recalcitrant,3,NA,-0.666666666666667,NA,Organic compounds;Phenylpropanoids and polyketides;Carboxylic acids and derivatives;nan,3,-0.666666666666667,-0.666666666666667,21,34,0,10,0,0,0,-7.600354324456239,1.649169958069853,Organic compounds;Phenylpropanoids and polyketides;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,4,yes,yes,yes,yes,no,yes,NA,NA
20367,4032,recalcitrant,3,NA,-0.09090909090909083,NA,Organic compounds;Phenylpropanoids and polyketides;Carboxylic acids and derivatives;nan,3,-0.09090909090909083,-0.09090909090909083,22,31,3,10,0,0.13636363636363635,0,-3.720028255146782,8.074400235344772,Organic compounds;Phenylpropanoids and polyketides;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,yes,no,no,yes,NA,NA
19554,4039,recalcitrant,4,NA,NA,NA,Organic compounds;Organoheterocyclic compounds;Coumarins and derivatives;nan,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-1.2976526098650047,6.583792313173619,Organic compounds;Organoheterocyclic compounds;Coumarins and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,NA,NA
19568,4039,recalcitrant,4,NA,NA,NA,Organic compounds;Organoheterocyclic compounds;Coumarins and derivatives;nan,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-10.334589193069565,1.149251643532689,Organic compounds;Organoheterocyclic compounds;Coumarins and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,NA,NA
4556,4057,recalcitrant,2,NA,-0.4615384615384617,NA,Organic compounds;Organoheterocyclic compounds;Azoles;Carbohydrates and carbohydrate conjugates,3,-0.4615384615384617,-0.4615384615384617,13,18,0,6,0,0,0,-12.336368820874977,3.5312053588130468,Organic compounds;Organoheterocyclic compounds;Azoles;Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
6298,4057,recalcitrant,2,NA,-0.4615384615384617,NA,Organic compounds;Organoheterocyclic compounds;Azoles;Carbohydrates and carbohydrate conjugates,3,-0.4615384615384617,-0.4615384615384617,13,20,0,7,0,0,0,-7.925225011158706,2.547355374538571,Organic compounds;Organoheterocyclic compounds;Azoles;Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
12689,4094,recalcitrant,2,NA,-0.5,NA,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,-0.5,-0.5,22,20,3,0,0,0.13636363636363635,0,-9.23457221340141,7.319011245620787,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
14238,4103,recalcitrant,2,NA,-1.9000000000000004,NA,Met-Pro,2,-1.9000000000000004,-1.9000000000000004,10,24,5,0,2,0.5,0.2,-7.509982115817757,7.671915695248914,Organic compounds;Benzenoids;Benzene and substituted derivatives;Imidazolidines,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
13172,4106,recalcitrant,2,NA,-1.4000000000000004,NA,Organic compounds;Organoheterocyclic compounds;Azaspirodecane derivatives;nan,3,-1.4000000000000004,-1.4000000000000004,10,19,1,1,0,0.1,0,-11.590748936657489,6.100983495161255,Organic compounds;Organoheterocyclic compounds;Azaspirodecane derivatives;nan,NA,NA,NA,NA,NA,NA,3,yes,no,yes,yes,no,yes,NA,NA
16592,4125,recalcitrant,2,NA,-0.4666666666666668,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene glycosides,3,-0.4666666666666668,-0.4666666666666668,30,50,4,12,0,0.13333333333333333,0,-6.497376883161268,8.104462320165652,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene glycosides,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,Porites lobata,Day
12622,4132,recalcitrant,3,NA,-1.333333333333333,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,3,-1.333333333333333,-1.333333333333333,18,36,2,3,0,0.1111111111111111,0,-11.698591835625459,8.865849730323967,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
3661,4139,recalcitrant,4,NA,-2.0625,NA,Euphorbiasteroid,2,-2.0625,-2.0625,16,36,3,2,2,0.1875,0.125,-11.384501013769304,5.655837693816051,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
11654,4139,recalcitrant,4,NA,-1.0999999999999996,NA,"NCGC00385669-01!(E)-3-(acetyloxymethyl)-5-(2-formyl-4-hydroxy-5,5,8a-trimethyl-1,4,4a,6,7,8-hexahydronaphthalen-1-yl)pent-2-enoic acid",1,-1.0999999999999996,-1.0999999999999996,20,32,0,5,0,0,0,-11.456424560201667,1.0848581051616617,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;nan,NA,NA,NA,NA,NA,NA,1,yes,no,no,no,no,yes,CCA,Day
14518,4139,recalcitrant,4,NA,-0.9090909090909092,NA,Euphorbiasteroid,2,-0.9090909090909092,-0.9090909090909092,22,35,1,6,0,0.045454545454545456,0,-8.862716097179446,13.551097840342946,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;nan,NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
