shared_name,Tax_plot,Family,Genus,CCA,Dictyota,Pocillopora verrucosa,sample,color,OTU_code,label,level 1,level 3,level 4,level 5,level 6,level 7,level 8,Organism
19395,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified Network,Unclassified,NA,NA,NA,NA,NA,NA,NA
19422,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified Network,Unclassified,NA,NA,NA,NA,NA,NA,NA
18474,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified Network,Unclassified,NA,NA,NA,NA,NA,NA,NA
19509,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified Network,Unclassified,NA,NA,NA,NA,NA,NA,NA
19392,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified Network,Unclassified,NA,NA,NA,NA,NA,NA,NA
19636,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified Network,Unclassified,NA,NA,NA,NA,NA,NA,NA
6586,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified Network,Unclassified,NA,NA,NA,NA,NA,NA,NA
20581,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
10604,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Organosulfonic acids,Unclassified,NA,NA,NA,NA,NA,NA,NA
12613,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Organosulfonic acids,Unclassified,NA,NA,NA,NA,NA,NA,NA
15427,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
7064,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
2942,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
15291,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
5625,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
11573,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
19845,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
7141,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
13526,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
4585,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
11706,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
4126,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
13064,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
14196,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
1947,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
4770,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
10892,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
12382,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
12494,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
12389,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
9982,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
20420,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
17046,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
12468,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
9353,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
18921,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
7577,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
18827,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
20701,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
8981,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
15675,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
9621,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
10910,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
12991,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
8568,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
16042,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
15907,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
19539,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
14893,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
15608,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
8328,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
13522,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
20295,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
10649,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
4955,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
18135,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
19629,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
19860,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
2649,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
15080,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
10706,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
17310,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
8307,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
7536,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
18511,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
14443,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
17183,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
8349,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
18622,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
9800,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
9961,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
10134,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
20216,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
13452,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
12718,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
2842,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
5124,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
4831,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
2417,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
3260,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
14422,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
17011,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
16141,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
18505,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
15621,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
13402,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
5478,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
13125,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
16546,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
19884,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
4683,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
11993,NA,NA,NA,NA,NA,NA,metabolite,NA,NA,Unclassified,Unclassified,NA,NA,NA,NA,NA,NA,NA
10696,NA,NA,NA,NA,NA,NA,metabolite,Alkaloids and derivatives,NA,Cytochalasans,Organic compounds,Cytochalasans,NA,NA,NA,NA,NA,NA
14416,NA,NA,NA,NA,NA,NA,metabolite,Alkaloids and derivatives,NA,Vinca alkaloids,Organic compounds,Vinca alkaloids,NA,NA,NA,NA,NA,NA
8212,NA,NA,NA,NA,NA,NA,metabolite,Benzenoids,NA,Diphenylmethanes,Organic compounds,Benzene and substituted derivatives,Diphenylmethanes,NA,NA,NA,NA,NA
4594,NA,NA,NA,NA,NA,NA,metabolite,Benzenoids,NA,Bisphenols,Organic compounds,Benzene and substituted derivatives,Diphenylmethanes,Bisphenols,NA,NA,NA,NA
2958,NA,NA,NA,NA,NA,NA,metabolite,Benzenoids,NA,N-phenylureas,Organic compounds,Benzene and substituted derivatives,N-phenylureas,NA,NA,NA,NA,NA
7675,NA,NA,NA,NA,NA,NA,metabolite,Benzenoids,NA,Amphetamines and derivatives,Organic compounds,Benzene and substituted derivatives,Phenethylamines,Amphetamines and derivatives,NA,NA,NA,NA
7063,NA,NA,NA,NA,NA,NA,metabolite,Benzenoids,NA,Phenylpropanes,Organic compounds,Benzene and substituted derivatives,Phenylpropanes,NA,NA,NA,NA,NA
6100,NA,NA,NA,NA,NA,NA,metabolite,Benzenoids,NA,Xylenols,Organic compounds,Benzene and substituted derivatives,Xylenes,Xylenols,NA,NA,NA,NA
3587,NA,NA,NA,NA,NA,NA,metabolite,Benzenoids,NA,Phenanthrenes and derivatives,Organic compounds,Phenanthrenes and derivatives,NA,NA,NA,NA,NA,NA
4619,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Endocannabinoids,Organic compounds,Endocannabinoids,NA,NA,NA,NA,NA,NA
560,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Prostaglandins and related compounds,Organic compounds,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,NA,NA,NA,NA
3554,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Prostaglandins and related compounds,Organic compounds,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,NA,NA,NA,NA
9563,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Prostaglandins and related compounds,Organic compounds,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,NA,NA,NA,NA
11110,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Prostaglandins and related compounds,Organic compounds,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,NA,NA,NA,NA
10805,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Prostaglandins and related compounds,Organic compounds,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,NA,NA,NA,NA
7176,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Prostaglandins and related compounds,Organic compounds,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,NA,NA,NA,Dictyota
14094,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Prostaglandins and related compounds,Organic compounds,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,NA,NA,NA,NA
4020,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Prostaglandins and related compounds,Organic compounds,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,NA,NA,NA,NA
12462,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Fatty acid esters,Organic compounds,Fatty Acyls,Fatty acid esters,NA,NA,NA,NA,NA
3920,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyl carnitines,Organic compounds,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,NA,NA,NA
13294,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyl carnitines,Organic compounds,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,NA,NA,NA
2212,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyl carnitines,Organic compounds,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,NA,NA,Dictyota
11124,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyl carnitines,Organic compounds,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,NA,NA,Dictyota
14220,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyl carnitines,Organic compounds,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,NA,NA,Dictyota
11937,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyl carnitines,Organic compounds,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,NA,NA,NA
3121,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyl carnitines,Organic compounds,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,NA,NA,NA
4128,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyl carnitines,Organic compounds,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,NA,NA,Dictyota
17950,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyl carnitines,Organic compounds,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,NA,NA,NA
14222,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyl carnitines,Organic compounds,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,NA,NA,NA
4277,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyl carnitines,Organic compounds,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,NA,NA,Dictyota
2978,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyl carnitines,Organic compounds,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,NA,NA,Dictyota
14055,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Fatty acid methyl esters,Organic compounds,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,NA,NA,NA,NA
8859,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Fatty acid methyl esters,Organic compounds,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,NA,NA,NA,NA
3273,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Medium-chain fatty acids,Organic compounds,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,NA,NA,NA,Dictyota
16138,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Medium-chain fatty acids,Organic compounds,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,NA,NA,NA,Dictyota
14890,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Medium-chain fatty acids,Organic compounds,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,NA,NA,NA,NA
11726,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Medium-chain fatty acids,Organic compounds,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,NA,NA,NA,NA
3780,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Medium-chain fatty acids,Organic compounds,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,NA,NA,NA,NA
11169,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Fatty amides,Organic compounds,Fatty Acyls,Fatty amides,NA,NA,NA,NA,Dictyota
3900,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Fatty amides,Organic compounds,Fatty Acyls,Fatty amides,NA,NA,NA,NA,Dictyota
2805,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Fatty amides,Organic compounds,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
3029,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Fatty amides,Organic compounds,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
9144,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Lineolic acids and derivatives,Organic compounds,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,NA
8879,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Lineolic acids and derivatives,Organic compounds,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,Dictyota
12247,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Lineolic acids and derivatives,Organic compounds,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,NA
13113,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Lineolic acids and derivatives,Organic compounds,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,Dictyota
8816,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Lineolic acids and derivatives,Organic compounds,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,NA
15915,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Lineolic acids and derivatives,Organic compounds,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,Dictyota
7445,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Lineolic acids and derivatives,Organic compounds,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,NA
9657,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Lineolic acids and derivatives,Organic compounds,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,Dictyota
8845,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Lineolic acids and derivatives,Organic compounds,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,NA
3711,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Jasmonic acids,Organic compounds,Fatty Acyls,Lineolic acids and derivatives,Jasmonic acids,NA,NA,NA,NA
8864,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Diacylglycerols,Organic compounds,Glycerolipids,Diradylglycerols,Diacylglycerols,NA,NA,NA,NA
2540,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Glycero-3-phospho-N-acyl-ethanolamines,Organic compounds,Glycerophospholipids,Glycerophosphoethanolamines,Glycero-3-phospho-N-acyl-ethanolamines,NA,NA,NA,NA
17292,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Acyclic monoterpenoids,Organic compounds,Prenol lipids,Monoterpenoids,Acyclic monoterpenoids,NA,NA,NA,Dictyota
11041,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Retinoids,Organic compounds,Prenol lipids,Retinoids,NA,NA,NA,NA,NA
18160,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Trichothecenes,Organic compounds,Prenol lipids,Sesquiterpenoids,Trichothecenes,NA,NA,NA,NA
6616,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Ginkgolides and bilobalides,Organic compounds,Prenol lipids,Terpene lactones,Diterpene lactones,Ginkgolides and bilobalides,NA,NA,Dictyota
18110,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Germacranolides and derivatives,Organic compounds,Prenol lipids,Terpene lactones,Sesquiterpene lactones,Germacranolides and derivatives,NA,NA,Dictyota
10557,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Androstane steroids,Organic compounds,Steroids and steroid derivatives,Androstane steroids,NA,NA,NA,NA,Dictyota
14873,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Androstane steroids,Organic compounds,Steroids and steroid derivatives,Androstane steroids,NA,NA,NA,NA,NA
14432,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Androstane steroids,Organic compounds,Steroids and steroid derivatives,Androstane steroids,NA,NA,NA,NA,NA
20720,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,"Bile acids, alcohols and derivatives",Organic compounds,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",NA,NA,NA,NA,NA
17833,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,"Bile acids, alcohols and derivatives",Organic compounds,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",NA,NA,NA,NA,NA
2519,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,21-hydroxysteroids,Organic compounds,Steroids and steroid derivatives,Hydroxysteroids,21-hydroxysteroids,NA,NA,NA,Dictyota
4771,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,21-hydroxysteroids,Organic compounds,Steroids and steroid derivatives,Hydroxysteroids,21-hydroxysteroids,NA,NA,NA,Dictyota
4763,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,21-hydroxysteroids,Organic compounds,Steroids and steroid derivatives,Hydroxysteroids,21-hydroxysteroids,NA,NA,NA,NA
8325,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,21-hydroxysteroids,Organic compounds,Steroids and steroid derivatives,Hydroxysteroids,21-hydroxysteroids,NA,NA,NA,NA
10758,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,21-hydroxysteroids,Organic compounds,Steroids and steroid derivatives,Hydroxysteroids,21-hydroxysteroids,NA,NA,NA,NA
17725,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Pregnane steroids,Organic compounds,Steroids and steroid derivatives,Pregnane steroids,NA,NA,NA,NA,NA
17077,NA,NA,NA,NA,NA,NA,metabolite,Lipids and lipid-like molecules,NA,Vitamin D and derivatives,Organic compounds,Steroids and steroid derivatives,Vitamin D and derivatives,NA,NA,NA,NA,NA
3994,NA,NA,NA,NA,NA,NA,metabolite,"Nucleosides, nucleotides, and analogues",NA,Purine nucleosides,Organic compounds,Purine nucleosides,NA,NA,NA,NA,NA,NA
11788,NA,NA,NA,NA,NA,NA,metabolite,"Nucleosides, nucleotides, and analogues",NA,Purine nucleosides,Organic compounds,Purine nucleosides,NA,NA,NA,NA,NA,NA
7118,NA,NA,NA,NA,NA,NA,metabolite,Organic acids and derivatives,NA,Alpha amino acids,Organic compounds,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alpha amino acids and derivatives,Alpha amino acids,NA,NA
11403,NA,NA,NA,NA,NA,NA,metabolite,Organic acids and derivatives,NA,Glutamic acid and derivatives,Organic compounds,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alpha amino acids and derivatives,Glutamic acid and derivatives,NA,NA
11320,NA,NA,NA,NA,NA,NA,metabolite,Organic acids and derivatives,NA,Glutamic acid and derivatives,Organic compounds,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alpha amino acids and derivatives,Glutamic acid and derivatives,NA,Dictyota
15539,NA,NA,NA,NA,NA,NA,metabolite,Organic acids and derivatives,NA,Glutamic acid and derivatives,Organic compounds,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alpha amino acids and derivatives,Glutamic acid and derivatives,NA,Dictyota
