DayNight,OTU,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,number_exudate_organisms,Organism,sample_code,Experiment,Replicate,Timepoint,numOtus,reads,sum,ra,asin,Size,Taxonomy,Kingdom,Phylum,Class,Order,Family,Genus,OTU_id
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_2_T0D,dorcierr,2,T0,3869,11,7979,0.0013786188745456825,0.0371382938591793,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_2_T0D,dorcierr,2,T0,3869,11,7979,0.0013786188745456825,0.0371382938591793,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_2_T0D,dorcierr,2,T0,3869,11,7979,0.0013786188745456825,0.0371382938591793,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_2_T0D,dorcierr,2,T0,3869,11,7979,0.0013786188745456825,0.0371382938591793,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_2_T0D,dorcierr,2,T0,3869,11,7979,0.0013786188745456825,0.0371382938591793,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_2_T0D,dorcierr,2,T0,3869,11,7979,0.0013786188745456825,0.0371382938591793,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_2_TFD,dorcierr,2,TF,3869,21,7991,0.0026279564510073832,0.051286077396048145,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_2_TFD,dorcierr,2,TF,3869,21,7991,0.0026279564510073832,0.051286077396048145,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_2_TFD,dorcierr,2,TF,3869,21,7991,0.0026279564510073832,0.051286077396048145,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_2_TFD,dorcierr,2,TF,3869,21,7991,0.0026279564510073832,0.051286077396048145,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_2_TFD,dorcierr,2,TF,3869,21,7991,0.0026279564510073832,0.051286077396048145,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_2_TFD,dorcierr,2,TF,3869,21,7991,0.0026279564510073832,0.051286077396048145,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_3_TFD,dorcierr,3,TF,3869,15,7995,0.001876172607879925,0.04332836397316524,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_3_TFD,dorcierr,3,TF,3869,15,7995,0.001876172607879925,0.04332836397316524,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_3_TFD,dorcierr,3,TF,3869,15,7995,0.001876172607879925,0.04332836397316524,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_3_TFD,dorcierr,3,TF,3869,15,7995,0.001876172607879925,0.04332836397316524,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_3_TFD,dorcierr,3,TF,3869,15,7995,0.001876172607879925,0.04332836397316524,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_3_TFD,dorcierr,3,TF,3869,15,7995,0.001876172607879925,0.04332836397316524,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_4_TFD,dorcierr,4,TF,3869,13,7996,0.0016258129064532266,0.040332304179745926,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_4_TFD,dorcierr,4,TF,3869,13,7996,0.0016258129064532266,0.040332304179745926,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_4_TFD,dorcierr,4,TF,3869,13,7996,0.0016258129064532266,0.040332304179745926,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_4_TFD,dorcierr,4,TF,3869,13,7996,0.0016258129064532266,0.040332304179745926,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_4_TFD,dorcierr,4,TF,3869,13,7996,0.0016258129064532266,0.040332304179745926,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_4_TFD,dorcierr,4,TF,3869,13,7996,0.0016258129064532266,0.040332304179745926,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_1_TFD,dorcierr,1,TF,3869,27,7993,0.0033779557112473416,0.058152954411383094,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_1_TFD,dorcierr,1,TF,3869,27,7993,0.0033779557112473416,0.058152954411383094,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_1_TFD,dorcierr,1,TF,3869,27,7993,0.0033779557112473416,0.058152954411383094,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_1_TFD,dorcierr,1,TF,3869,27,7993,0.0033779557112473416,0.058152954411383094,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_1_TFD,dorcierr,1,TF,3869,27,7993,0.0033779557112473416,0.058152954411383094,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0094,NA,0.013952611724800973,NA,NA,NA,1,Dictyota,D_DT_1_TFD,dorcierr,1,TF,3869,27,7993,0.0033779557112473416,0.058152954411383094,2518,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_1_T0D,dorcierr,1,T0,3869,25,7981,0.0031324395439168025,0.05599746195109139,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_1_T0D,dorcierr,1,T0,3869,25,7981,0.0031324395439168025,0.05599746195109139,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_1_T0D,dorcierr,1,T0,3869,25,7981,0.0031324395439168025,0.05599746195109139,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_1_T0D,dorcierr,1,T0,3869,25,7981,0.0031324395439168025,0.05599746195109139,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_1_T0D,dorcierr,1,T0,3869,25,7981,0.0031324395439168025,0.05599746195109139,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_1_T0D,dorcierr,1,T0,3869,25,7981,0.0031324395439168025,0.05599746195109139,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_1_TFD,dorcierr,1,TF,3869,24,7994,0.003002251688766575,0.05482026098036379,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_1_TFD,dorcierr,1,TF,3869,24,7994,0.003002251688766575,0.05482026098036379,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_1_TFD,dorcierr,1,TF,3869,24,7994,0.003002251688766575,0.05482026098036379,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_1_TFD,dorcierr,1,TF,3869,24,7994,0.003002251688766575,0.05482026098036379,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_1_TFD,dorcierr,1,TF,3869,24,7994,0.003002251688766575,0.05482026098036379,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_1_TFD,dorcierr,1,TF,3869,24,7994,0.003002251688766575,0.05482026098036379,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_2_T0D,dorcierr,2,T0,3869,26,7985,0.003256105197244834,0.057093304520244664,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_2_T0D,dorcierr,2,T0,3869,26,7985,0.003256105197244834,0.057093304520244664,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_2_T0D,dorcierr,2,T0,3869,26,7985,0.003256105197244834,0.057093304520244664,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_2_T0D,dorcierr,2,T0,3869,26,7985,0.003256105197244834,0.057093304520244664,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_2_T0D,dorcierr,2,T0,3869,26,7985,0.003256105197244834,0.057093304520244664,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_2_T0D,dorcierr,2,T0,3869,26,7985,0.003256105197244834,0.057093304520244664,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_2_TFD,dorcierr,2,TF,3869,15,7989,0.001877581674802854,0.04334464162111125,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_2_TFD,dorcierr,2,TF,3869,15,7989,0.001877581674802854,0.04334464162111125,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_2_TFD,dorcierr,2,TF,3869,15,7989,0.001877581674802854,0.04334464162111125,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_2_TFD,dorcierr,2,TF,3869,15,7989,0.001877581674802854,0.04334464162111125,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_2_TFD,dorcierr,2,TF,3869,15,7989,0.001877581674802854,0.04334464162111125,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_2_TFD,dorcierr,2,TF,3869,15,7989,0.001877581674802854,0.04334464162111125,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_3_TFD,dorcierr,3,TF,3869,24,7990,0.003003754693366708,0.05483399524766791,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_3_TFD,dorcierr,3,TF,3869,24,7990,0.003003754693366708,0.05483399524766791,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_3_TFD,dorcierr,3,TF,3869,24,7990,0.003003754693366708,0.05483399524766791,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_3_TFD,dorcierr,3,TF,3869,24,7990,0.003003754693366708,0.05483399524766791,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_3_TFD,dorcierr,3,TF,3869,24,7990,0.003003754693366708,0.05483399524766791,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_3_TFD,dorcierr,3,TF,3869,24,7990,0.003003754693366708,0.05483399524766791,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_4_TFD,dorcierr,4,TF,3869,36,7997,0.004501688133049893,0.06714506283951978,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_4_TFD,dorcierr,4,TF,3869,36,7997,0.004501688133049893,0.06714506283951978,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_4_TFD,dorcierr,4,TF,3869,36,7997,0.004501688133049893,0.06714506283951978,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_4_TFD,dorcierr,4,TF,3869,36,7997,0.004501688133049893,0.06714506283951978,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
Day,Otu0111,NA,NA,NA,NA,0.032722292479798326,1,Turf,D_TR_4_TFD,dorcierr,4,TF,3869,36,7997,0.004501688133049893,0.06714506283951978,1770,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,
