Tree#	Groups	WScore	
1	D_CC_2_TFN-M3CLT4	0.507298
1	D_CC_3_TFD-M3CLT4	0.463188
1	D_CC_3_TFN-M3CLT4	0.527341
1	D_CC_4_TFD-M3CLT4	0.461718
1	D_CC_4_TFN-M3CLT4	0.608619
1	D_DT_1_T0D-M3CLT4	0.368263
1	D_DT_1_T0N-M3CLT4	0.383574
1	D_DT_1_TFN-M3CLT4	0.565557
1	D_DT_2_T0D-M3CLT4	0.369942
1	D_DT_2_T0N-M3CLT4	0.397926
1	D_DT_2_TFD-M3CLT4	0.503586
1	D_DT_2_TFN-M3CLT4	0.571766
1	D_DT_3_TFD-M3CLT4	0.487525
1	D_DT_3_TFN-M3CLT4	0.578675
1	D_DT_4_TFD-M3CLT4	0.489299
1	D_DT_4_TFN-M3CLT4	0.579953
1	D_IN_1_T0D-M3CLT4	0.544680
1	D_IN_1_T0N-M3CLT4	0.581455
1	D_IN_2_T0D-M3CLT4	0.545687
1	D_IN_2_T0N-M3CLT4	0.577896
1	D_OF_1_T0D-M3CLT4	0.558639
1	D_OF_1_T0N-M3CLT4	0.538076
1	D_OF_2_T0D-M3CLT4	0.544477
1	D_OF_2_T0N-M3CLT4	0.546615
1	D_PL_1_T0D-M3CLT4	0.556401
1	D_PL_1_T0N-M3CLT4	0.538400
1	D_PL_1_TFD-M3CLT4	0.484292
1	D_PL_1_TFN-M3CLT4	0.638153
1	D_PL_2_T0D-M3CLT4	0.569317
1	D_PL_2_T0N-M3CLT4	0.544532
1	D_PL_2_TFD-M3CLT4	0.456617
1	D_PL_2_TFN-M3CLT4	0.638974
1	D_PL_3_TFD-M3CLT4	0.458828
1	D_PL_4_TFD-M3CLT4	0.479148
1	D_PL_4_TFN-M3CLT4	0.678397
1	D_PV_1_T0D-M3CLT4	0.515653
1	D_PV_1_T0N-M3CLT4	0.529293
1	D_PV_1_TFD-M3CLT4	0.448644
1	D_PV_1_TFN-M3CLT4	0.779201
1	D_PV_2_T0D-M3CLT4	0.462276
1	D_PV_2_T0N-M3CLT4	0.524502
1	D_PV_2_TFD-M3CLT4	0.460027
1	D_PV_2_TFN_SA503_SC704-M3CLT4	0.567377
1	D_PV_2_TFN_SA504_SC704-M3CLT4	0.589248
1	D_PV_3_TFD-M3CLT4	0.464999
1	D_PV_4_TFD-M3CLT4	0.526898
1	D_PV_4_TFN-M3CLT4	0.713203
1	D_TR_1_T0D-M3CLT4	0.424315
1	D_TR_1_T0N-M3CLT4	0.573702
1	D_TR_1_TFD-M3CLT4	0.456754
1	D_TR_1_TFN-M3CLT4	0.765599
1	D_TR_2_T0D-M3CLT4	0.409517
1	D_TR_2_T0N-M3CLT4	0.496514
1	D_TR_2_TFD-M3CLT4	0.468974
1	D_TR_2_TFN-M3CLT4	0.689713
1	D_TR_3_TFD-M3CLT4	0.464720
1	D_TR_3_TFN-M3CLT4	0.574578
1	D_TR_4_TFD-M3CLT4	0.482577
1	D_TR_4_TFN-M3CLT4	0.629570
1	D_WA_1_T0D-M3CLT4	0.480840
1	D_WA_1_T0N-M3CLT4	0.396183
1	D_WA_1_TFD-M3CLT4	0.452098
1	D_WA_1_TFN-M3CLT4	0.623353
1	D_WA_2_T0D-M3CLT4	0.450696
1	D_WA_2_T0N-M3CLT4	0.363308
1	D_WA_2_TFD-M3CLT4	0.463389
1	D_WA_3_TFD-M3CLT4	0.436190
1	D_WA_3_TFN-M3CLT4	0.612819
1	D_WA_4_TFD-M3CLT4	0.452358
1	D_WA_4_TFN_SA503_SC703-M3CLT4	0.639435
1	D_WA_4_TFN_SA504_SC703-M3CLT4	0.588199
1	Dorcierr_D_DT_1_TFD-M3CLT4	0.483228
1	Dorcierr_unlabeled_SC505_SA709-M3CLT4	0.496668
1	Dorcierr_unlabeled_SC505_SA710-M3CLT4	0.485597
1	INTFlag01-M3CLT4	0.575785
1	INTFlag02-M3CLT4	0.588065
1	INTFlag17-M3CLT4	0.608697
1	INTFlag20-M3CLT4	0.559424
1	M1ALT2-M3CLT4	0.547364
1	M1ALT3-M3CLT4	0.580316
1	M1ART2-M3CLT4	0.443024
1	M1ART3-M3CLT4	0.458538
1	M1AWT1-M3CLT4	0.428608
1	M1AWT2-M3CLT4	0.496198
1	M1AWT3-M3CLT4	0.522419
1	M1CLT2-M3CLT4	0.491040
1	M1CLT3-M3CLT4	0.534227
1	M1CLT4-M3CLT4	0.643350
1	M1CRT2-M3CLT4	0.559999
1	M1CRT3-M3CLT4	0.598734
1	M1OWT1-M3CLT4	0.561715
1	M1OWT3-M3CLT4	0.546001
1	M1TWT2-M3CLT4	0.421543
1	M1TWT3-M3CLT4	0.439064
1	M3ALT4-M3CLT4	0.228876
1	M3ART3-M3CLT4	0.505141
1	M3AWT3-M3CLT4	0.316976
1	M3AWT4-M3CLT4	0.507730
1	M3CLT3-M3CLT4	0.402670
1	AL_2_T1-M3CRT3	0.818738
1	AL_2_T3-M3CRT3	0.530361
1	AR_2_T2-M3CRT3	0.335465
1	AW_2_T1-M3CRT3	0.447121
1	AW_2_T2-M3CRT3	0.221956
1	AW_2_T3-M3CRT3	0.360190
1	CL_2_T1-M3CRT3	0.705942
1	CL_2_T2-M3CRT3	0.426465
1	CR_2_T3-M3CRT3	0.541888
1	DORCIERR_D_WA_2_TFN-M3CRT3	0.690909
1	D_CC_1_T0D-M3CRT3	0.478738
1	D_CC_1_T0N-M3CRT3	0.529460
1	D_CC_1_TFD-M3CRT3	0.373949
1	D_CC_1_TFN-M3CRT3	0.593619
1	D_CC_2_T0D-M3CRT3	0.486168
1	D_CC_2_T0N-M3CRT3	0.545233
1	D_CC_2_TFD-M3CRT3	0.391837
1	D_CC_2_TFN-M3CRT3	0.491357
1	D_CC_3_TFD-M3CRT3	0.414463
1	D_CC_3_TFN-M3CRT3	0.541443
1	D_CC_4_TFD-M3CRT3	0.407797
1	D_CC_4_TFN-M3CRT3	0.628589
1	D_DT_1_T0D-M3CRT3	0.467734
1	D_DT_1_T0N-M3CRT3	0.521904
1	D_DT_1_TFN-M3CRT3	0.585055
1	D_DT_2_T0D-M3CRT3	0.470165
1	D_DT_2_T0N-M3CRT3	0.508928
1	D_DT_2_TFD-M3CRT3	0.453411
1	D_DT_2_TFN-M3CRT3	0.595600
1	D_DT_3_TFD-M3CRT3	0.444286
1	D_DT_3_TFN-M3CRT3	0.596827
1	D_DT_4_TFD-M3CRT3	0.454133
1	D_DT_4_TFN-M3CRT3	0.579775
1	D_IN_1_T0D-M3CRT3	0.476804
1	D_IN_1_T0N-M3CRT3	0.536790
1	D_IN_2_T0D-M3CRT3	0.492599
1	D_IN_2_T0N-M3CRT3	0.563608
1	D_OF_1_T0D-M3CRT3	0.620835
1	D_OF_1_T0N-M3CRT3	0.586451
1	D_OF_2_T0D-M3CRT3	0.611757
1	D_OF_2_T0N-M3CRT3	0.598521
1	D_PL_1_T0D-M3CRT3	0.600798
1	D_PL_1_T0N-M3CRT3	0.590915
1	D_PL_1_TFD-M3CRT3	0.541571
1	D_PL_1_TFN-M3CRT3	0.702390
1	D_PL_2_T0D-M3CRT3	0.610918
1	D_PL_2_T0N-M3CRT3	0.609181
1	D_PL_2_TFD-M3CRT3	0.529945
1	D_PL_2_TFN-M3CRT3	0.702127
1	D_PL_3_TFD-M3CRT3	0.554719
1	D_PL_4_TFD-M3CRT3	0.548868
1	D_PL_4_TFN-M3CRT3	0.734977
1	D_PV_1_T0D-M3CRT3	0.547572
1	D_PV_1_T0N-M3CRT3	0.540479
1	D_PV_1_TFD-M3CRT3	0.354950
1	D_PV_1_TFN-M3CRT3	0.812546
1	D_PV_2_T0D-M3CRT3	0.524035
1	D_PV_2_T0N-M3CRT3	0.542478
1	D_PV_2_TFD-M3CRT3	0.363825
1	D_PV_2_TFN_SA503_SC704-M3CRT3	0.607883
1	D_PV_2_TFN_SA504_SC704-M3CRT3	0.659775
1	D_PV_3_TFD-M3CRT3	0.369661
1	D_PV_4_TFD-M3CRT3	0.478380
1	D_PV_4_TFN-M3CRT3	0.767810
1	D_TR_1_T0D-M3CRT3	0.490192
1	D_TR_1_T0N-M3CRT3	0.641831
1	D_TR_1_TFD-M3CRT3	0.394744
1	D_TR_1_TFN-M3CRT3	0.799646
1	D_TR_2_T0D-M3CRT3	0.499407
1	D_TR_2_T0N-M3CRT3	0.613131
1	D_TR_2_TFD-M3CRT3	0.415476
1	D_TR_2_TFN-M3CRT3	0.708999
1	D_TR_3_TFD-M3CRT3	0.386567
1	D_TR_3_TFN-M3CRT3	0.576680
1	D_TR_4_TFD-M3CRT3	0.398196
1	D_TR_4_TFN-M3CRT3	0.641361
1	D_WA_1_T0D-M3CRT3	0.547273
1	D_WA_1_T0N-M3CRT3	0.533106
1	D_WA_1_TFD-M3CRT3	0.531087
1	D_WA_1_TFN-M3CRT3	0.653939
1	D_WA_2_T0D-M3CRT3	0.530919
1	D_WA_2_T0N-M3CRT3	0.524144
1	D_WA_2_TFD-M3CRT3	0.532420
1	D_WA_3_TFD-M3CRT3	0.525577
1	D_WA_3_TFN-M3CRT3	0.650272
1	D_WA_4_TFD-M3CRT3	0.507159
1	D_WA_4_TFN_SA503_SC703-M3CRT3	0.700817
1	D_WA_4_TFN_SA504_SC703-M3CRT3	0.635934
1	Dorcierr_D_DT_1_TFD-M3CRT3	0.448364
1	Dorcierr_unlabeled_SC505_SA709-M3CRT3	0.561956
1	Dorcierr_unlabeled_SC505_SA710-M3CRT3	0.566308
1	INTFlag01-M3CRT3	0.646423
1	INTFlag02-M3CRT3	0.659749
1	INTFlag17-M3CRT3	0.678588
1	INTFlag20-M3CRT3	0.628560
1	M1ALT2-M3CRT3	0.616558
1	M1ALT3-M3CRT3	0.611390
1	M1ART2-M3CRT3	0.560445
1	M1ART3-M3CRT3	0.510566
1	M1AWT1-M3CRT3	0.492055
1	M1AWT2-M3CRT3	0.272485
1	M1AWT3-M3CRT3	0.420399
1	M1CLT2-M3CRT3	0.571241
1	M1CLT3-M3CRT3	0.567454
1	M1CLT4-M3CRT3	0.651595
1	M1CRT2-M3CRT3	0.650010
1	M1CRT3-M3CRT3	0.588395
1	M1OWT1-M3CRT3	0.616140
1	M1OWT3-M3CRT3	0.604644
1	M1TWT2-M3CRT3	0.539929
1	M1TWT3-M3CRT3	0.568187
1	M3ALT4-M3CRT3	0.543611
1	M3ART3-M3CRT3	0.139985
1	M3AWT3-M3CRT3	0.448216
1	M3AWT4-M3CRT3	0.160109
1	M3CLT3-M3CRT3	0.222358
1	M3CLT4-M3CRT3	0.471729
1	AL_2_T1-M3CRT4	0.913813
1	AL_2_T3-M3CRT4	0.617407
1	AR_2_T2-M3CRT4	0.380340
1	AW_2_T1-M3CRT4	0.431131
1	AW_2_T2-M3CRT4	0.363021
1	AW_2_T3-M3CRT4	0.366283
1	CL_2_T1-M3CRT4	0.763117
1	CL_2_T2-M3CRT4	0.464012
1	CR_2_T3-M3CRT4	0.598187
1	DORCIERR_D_WA_2_TFN-M3CRT4	0.726928
1	D_CC_1_T0D-M3CRT4	0.482649
1	D_CC_1_T0N-M3CRT4	0.340034
1	D_CC_1_TFD-M3CRT4	0.463378
1	D_CC_1_TFN-M3CRT4	0.618776
1	D_CC_2_T0D-M3CRT4	0.387162
1	D_CC_2_T0N-M3CRT4	0.344576
1	D_CC_2_TFD-M3CRT4	0.502275
1	D_CC_2_TFN-M3CRT4	0.519548
1	D_CC_3_TFD-M3CRT4	0.481755
1	D_CC_3_TFN-M3CRT4	0.565656
1	D_CC_4_TFD-M3CRT4	0.479640
1	D_CC_4_TFN-M3CRT4	0.655782
1	D_DT_1_T0D-M3CRT4	0.374382
1	D_DT_1_T0N-M3CRT4	0.398719
1	D_DT_1_TFN-M3CRT4	0.609775
1	D_DT_2_T0D-M3CRT4	0.361446
1	D_DT_2_T0N-M3CRT4	0.422767
1	D_DT_2_TFD-M3CRT4	0.519488
1	D_DT_2_TFN-M3CRT4	0.615176
1	D_DT_3_TFD-M3CRT4	0.506239
1	D_DT_3_TFN-M3CRT4	0.632275
1	D_DT_4_TFD-M3CRT4	0.508526
1	D_DT_4_TFN-M3CRT4	0.618589
1	D_IN_1_T0D-M3CRT4	0.464683
1	D_IN_1_T0N-M3CRT4	0.505432
1	D_IN_2_T0D-M3CRT4	0.470010
1	D_IN_2_T0N-M3CRT4	0.503814
1	D_OF_1_T0D-M3CRT4	0.541399
1	D_OF_1_T0N-M3CRT4	0.635646
1	D_OF_2_T0D-M3CRT4	0.551287
1	D_OF_2_T0N-M3CRT4	0.650224
1	D_PL_1_T0D-M3CRT4	0.645609
1	D_PL_1_T0N-M3CRT4	0.507072
1	D_PL_1_TFD-M3CRT4	0.546103
1	D_PL_1_TFN-M3CRT4	0.693092
1	D_PL_2_T0D-M3CRT4	0.657737
1	D_PL_2_T0N-M3CRT4	0.529328
1	D_PL_2_TFD-M3CRT4	0.514463
1	D_PL_2_TFN-M3CRT4	0.696362
1	D_PL_3_TFD-M3CRT4	0.537586
1	D_PL_4_TFD-M3CRT4	0.550054
1	D_PL_4_TFN-M3CRT4	0.729951
1	D_PV_1_T0D-M3CRT4	0.582411
1	D_PV_1_T0N-M3CRT4	0.459941
1	D_PV_1_TFD-M3CRT4	0.442072
1	D_PV_1_TFN-M3CRT4	0.816070
1	D_PV_2_T0D-M3CRT4	0.532601
1	D_PV_2_T0N-M3CRT4	0.454773
1	D_PV_2_TFD-M3CRT4	0.457352
1	D_PV_2_TFN_SA503_SC704-M3CRT4	0.602591
1	D_PV_2_TFN_SA504_SC704-M3CRT4	0.663851
1	D_PV_3_TFD-M3CRT4	0.463790
1	D_PV_4_TFD-M3CRT4	0.536590
1	D_PV_4_TFN-M3CRT4	0.757848
1	D_TR_1_T0D-M3CRT4	0.396883
1	D_TR_1_T0N-M3CRT4	0.665925
1	D_TR_1_TFD-M3CRT4	0.460035
1	D_TR_1_TFN-M3CRT4	0.823217
1	D_TR_2_T0D-M3CRT4	0.407125
1	D_TR_2_T0N-M3CRT4	0.595870
1	D_TR_2_TFD-M3CRT4	0.472981
1	D_TR_2_TFN-M3CRT4	0.762539
1	D_TR_3_TFD-M3CRT4	0.469201
1	D_TR_3_TFN-M3CRT4	0.605554
1	D_TR_4_TFD-M3CRT4	0.489939
1	D_TR_4_TFN-M3CRT4	0.685862
1	D_WA_1_T0D-M3CRT4	0.560390
1	D_WA_1_T0N-M3CRT4	0.487281
1	D_WA_1_TFD-M3CRT4	0.514653
1	D_WA_1_TFN-M3CRT4	0.684362
1	D_WA_2_T0D-M3CRT4	0.514527
1	D_WA_2_T0N-M3CRT4	0.456313
1	D_WA_2_TFD-M3CRT4	0.527339
1	D_WA_3_TFD-M3CRT4	0.503037
1	D_WA_3_TFN-M3CRT4	0.674644
1	D_WA_4_TFD-M3CRT4	0.497843
1	D_WA_4_TFN_SA503_SC703-M3CRT4	0.694108
1	D_WA_4_TFN_SA504_SC703-M3CRT4	0.652749
1	Dorcierr_D_DT_1_TFD-M3CRT4	0.502865
1	Dorcierr_unlabeled_SC505_SA709-M3CRT4	0.585237
1	Dorcierr_unlabeled_SC505_SA710-M3CRT4	0.579155
1	INTFlag01-M3CRT4	0.570854
1	INTFlag02-M3CRT4	0.583880
1	INTFlag17-M3CRT4	0.595147
1	INTFlag20-M3CRT4	0.549305
1	M1ALT2-M3CRT4	0.612243
1	M1ALT3-M3CRT4	0.654543
1	M1ART2-M3CRT4	0.530479
1	M1ART3-M3CRT4	0.512892
1	M1AWT1-M3CRT4	0.493230
1	M1AWT2-M3CRT4	0.420925
1	M1AWT3-M3CRT4	0.491727
1	M1CLT2-M3CRT4	0.580235
1	M1CLT3-M3CRT4	0.607941
1	M1CLT4-M3CRT4	0.707945
1	M1CRT2-M3CRT4	0.648251
1	M1CRT3-M3CRT4	0.658262
1	M1OWT1-M3CRT4	0.533094
1	M1OWT3-M3CRT4	0.501317
1	M1TWT2-M3CRT4	0.438475
1	M1TWT3-M3CRT4	0.448253
1	M3ALT4-M3CRT4	0.224787
1	M3ART3-M3CRT4	0.425848
1	M3AWT3-M3CRT4	0.282382
1	M3AWT4-M3CRT4	0.425800
1	M3CLT3-M3CRT4	0.317921
1	M3CLT4-M3CRT4	0.197069
1	M3CRT3-M3CRT4	0.399174
1	AL_2_T1-M3CWT3	0.880218
1	AL_2_T3-M3CWT3	0.526534
1	AR_2_T2-M3CWT3	0.322598
1	AW_2_T1-M3CWT3	0.402680
1	AW_2_T2-M3CWT3	0.350456
1	AW_2_T3-M3CWT3	0.219141
1	CL_2_T1-M3CWT3	0.701805
1	CL_2_T2-M3CWT3	0.314284
1	CR_2_T3-M3CWT3	0.400903
1	DORCIERR_D_WA_2_TFN-M3CWT3	0.678445
1	D_CC_1_T0D-M3CWT3	0.349923
1	D_CC_1_T0N-M3CWT3	0.319541
1	D_CC_1_TFD-M3CWT3	0.409573
1	D_CC_1_TFN-M3CWT3	0.561790
1	D_CC_2_T0D-M3CWT3	0.323594
1	D_CC_2_T0N-M3CWT3	0.334558
1	D_CC_2_TFD-M3CWT3	0.446915
1	D_CC_2_TFN-M3CWT3	0.464092
1	D_CC_3_TFD-M3CWT3	0.418490
1	D_CC_3_TFN-M3CWT3	0.500477
1	D_CC_4_TFD-M3CWT3	0.420679
1	D_CC_4_TFN-M3CWT3	0.600742
1	D_DT_1_T0D-M3CWT3	0.264812
1	D_DT_1_T0N-M3CWT3	0.296891
1	D_DT_1_TFN-M3CWT3	0.551053
1	D_DT_2_T0D-M3CWT3	0.263530
1	D_DT_2_T0N-M3CWT3	0.286837
1	D_DT_2_TFD-M3CWT3	0.461861
1	D_DT_2_TFN-M3CWT3	0.556115
1	D_DT_3_TFD-M3CWT3	0.447598
1	D_DT_3_TFN-M3CWT3	0.579598
1	D_DT_4_TFD-M3CWT3	0.445492
1	D_DT_4_TFN-M3CWT3	0.559490
1	D_IN_1_T0D-M3CWT3	0.360151
1	D_IN_1_T0N-M3CWT3	0.407215
1	D_IN_2_T0D-M3CWT3	0.360811
1	D_IN_2_T0N-M3CWT3	0.400124
1	D_OF_1_T0D-M3CWT3	0.419545
1	D_OF_1_T0N-M3CWT3	0.445129
1	D_OF_2_T0D-M3CWT3	0.403405
1	D_OF_2_T0N-M3CWT3	0.477257
1	D_PL_1_T0D-M3CWT3	0.442034
1	D_PL_1_T0N-M3CWT3	0.385943
1	D_PL_1_TFD-M3CWT3	0.462834
1	D_PL_1_TFN-M3CWT3	0.651910
1	D_PL_2_T0D-M3CWT3	0.477091
1	D_PL_2_T0N-M3CWT3	0.404536
1	D_PL_2_TFD-M3CWT3	0.433497
1	D_PL_2_TFN-M3CWT3	0.652568
1	D_PL_3_TFD-M3CWT3	0.472480
1	D_PL_4_TFD-M3CWT3	0.461047
1	D_PL_4_TFN-M3CWT3	0.691778
1	D_PV_1_T0D-M3CWT3	0.469873
1	D_PV_1_T0N-M3CWT3	0.348561
1	D_PV_1_TFD-M3CWT3	0.392109
1	D_PV_1_TFN-M3CWT3	0.788687
1	D_PV_2_T0D-M3CWT3	0.434145
1	D_PV_2_T0N-M3CWT3	0.343230
1	D_PV_2_TFD-M3CWT3	0.409286
1	D_PV_2_TFN_SA503_SC704-M3CWT3	0.555285
1	D_PV_2_TFN_SA504_SC704-M3CWT3	0.607057
1	D_PV_3_TFD-M3CWT3	0.410587
1	D_PV_4_TFD-M3CWT3	0.471505
1	D_PV_4_TFN-M3CWT3	0.725742
1	D_TR_1_T0D-M3CWT3	0.301924
1	D_TR_1_T0N-M3CWT3	0.495803
1	D_TR_1_TFD-M3CWT3	0.421279
1	D_TR_1_TFN-M3CWT3	0.780874
1	D_TR_2_T0D-M3CWT3	0.291053
1	D_TR_2_T0N-M3CWT3	0.435015
1	D_TR_2_TFD-M3CWT3	0.426047
1	D_TR_2_TFN-M3CWT3	0.713932
1	D_TR_3_TFD-M3CWT3	0.428332
1	D_TR_3_TFN-M3CWT3	0.552023
1	D_TR_4_TFD-M3CWT3	0.444879
1	D_TR_4_TFN-M3CWT3	0.634400
1	D_WA_1_T0D-M3CWT3	0.396193
1	D_WA_1_T0N-M3CWT3	0.326654
1	D_WA_1_TFD-M3CWT3	0.434213
1	D_WA_1_TFN-M3CWT3	0.631708
1	D_WA_2_T0D-M3CWT3	0.360273
1	D_WA_2_T0N-M3CWT3	0.321123
1	D_WA_2_TFD-M3CWT3	0.437777
1	D_WA_3_TFD-M3CWT3	0.415031
1	D_WA_3_TFN-M3CWT3	0.617981
1	D_WA_4_TFD-M3CWT3	0.406278
1	D_WA_4_TFN_SA503_SC703-M3CWT3	0.653244
1	D_WA_4_TFN_SA504_SC703-M3CWT3	0.595132
1	Dorcierr_D_DT_1_TFD-M3CWT3	0.440129
1	Dorcierr_unlabeled_SC505_SA709-M3CWT3	0.396710
1	Dorcierr_unlabeled_SC505_SA710-M3CWT3	0.425746
1	INTFlag01-M3CWT3	0.456788
1	INTFlag02-M3CWT3	0.467481
1	INTFlag17-M3CWT3	0.483720
1	INTFlag20-M3CWT3	0.437088
1	M1ALT2-M3CWT3	0.571081
1	M1ALT3-M3CWT3	0.493694
1	M1ART2-M3CWT3	0.301509
1	M1ART3-M3CWT3	0.241292
1	M1AWT1-M3CWT3	0.370081
1	M1AWT2-M3CWT3	0.367426
1	M1AWT3-M3CWT3	0.388912
1	M1CLT2-M3CWT3	0.446859
1	M1CLT3-M3CWT3	0.505938
1	M1CLT4-M3CWT3	0.652930
1	M1CRT2-M3CWT3	0.546587
1	M1CRT3-M3CWT3	0.601548
1	M1OWT1-M3CWT3	0.411603
1	M1OWT3-M3CWT3	0.393733
1	M1TWT2-M3CWT3	0.300583
1	M1TWT3-M3CWT3	0.324041
1	M3ALT4-M3CWT3	0.341558
1	M3ART3-M3CWT3	0.414485
1	M3AWT3-M3CWT3	0.199400
1	M3AWT4-M3CWT3	0.423532
1	M3CLT3-M3CWT3	0.240141
1	M3CLT4-M3CWT3	0.402949
1	M3CRT3-M3CWT3	0.416849
1	M3CRT4-M3CWT3	0.350677
1	AL_2_T1-M3OWT2	0.930454
1	AL_2_T3-M3OWT2	0.729631
1	AR_2_T2-M3OWT2	0.550797
1	AW_2_T1-M3OWT2	0.639497
1	AW_2_T2-M3OWT2	0.585899
1	AW_2_T3-M3OWT2	0.353732
1	CL_2_T1-M3OWT2	0.783882
1	CL_2_T2-M3OWT2	0.574131
1	CR_2_T3-M3OWT2	0.555460
1	DORCIERR_D_WA_2_TFN-M3OWT2	0.740180
1	D_CC_1_T0D-M3OWT2	0.444598
1	D_CC_1_T0N-M3OWT2	0.207304
1	D_CC_1_TFD-M3OWT2	0.541831
1	D_CC_1_TFN-M3OWT2	0.660925
1	D_CC_2_T0D-M3OWT2	0.364223
1	D_CC_2_T0N-M3OWT2	0.180430
1	D_CC_2_TFD-M3OWT2	0.592115
1	D_CC_2_TFN-M3OWT2	0.594189
1	D_CC_3_TFD-M3OWT2	0.558406
1	D_CC_3_TFN-M3OWT2	0.605664
1	D_CC_4_TFD-M3OWT2	0.558770
1	D_CC_4_TFN-M3OWT2	0.689043
1	D_DT_1_T0D-M3OWT2	0.295203
1	D_DT_1_T0N-M3OWT2	0.255304
1	D_DT_1_TFN-M3OWT2	0.652850
1	D_DT_2_T0D-M3OWT2	0.281605
1	D_DT_2_T0N-M3OWT2	0.288850
1	D_DT_2_TFD-M3OWT2	0.601529
1	D_DT_2_TFN-M3OWT2	0.656385
1	D_DT_3_TFD-M3OWT2	0.587995
1	D_DT_3_TFN-M3OWT2	0.667303
1	D_DT_4_TFD-M3OWT2	0.585859
1	D_DT_4_TFN-M3OWT2	0.671183
1	D_IN_1_T0D-M3OWT2	0.378526
1	D_IN_1_T0N-M3OWT2	0.325885
1	D_IN_2_T0D-M3OWT2	0.376532
1	D_IN_2_T0N-M3OWT2	0.314050
1	D_OF_1_T0D-M3OWT2	0.329731
1	D_OF_1_T0N-M3OWT2	0.501092
1	D_OF_2_T0D-M3OWT2	0.319107
1	D_OF_2_T0N-M3OWT2	0.530198
1	D_PL_1_T0D-M3OWT2	0.473529
1	D_PL_1_T0N-M3OWT2	0.274193
1	D_PL_1_TFD-M3OWT2	0.560529
1	D_PL_1_TFN-M3OWT2	0.687122
1	D_PL_2_T0D-M3OWT2	0.509223
1	D_PL_2_T0N-M3OWT2	0.284198
1	D_PL_2_TFD-M3OWT2	0.514378
1	D_PL_2_TFN-M3OWT2	0.690097
1	D_PL_3_TFD-M3OWT2	0.534812
1	D_PL_4_TFD-M3OWT2	0.548098
1	D_PL_4_TFN-M3OWT2	0.720061
1	D_PV_1_T0D-M3OWT2	0.558817
1	D_PV_1_T0N-M3OWT2	0.283890
1	D_PV_1_TFD-M3OWT2	0.561457
1	D_PV_1_TFN-M3OWT2	0.795396
1	D_PV_2_T0D-M3OWT2	0.513554
1	D_PV_2_T0N-M3OWT2	0.287615
1	D_PV_2_TFD-M3OWT2	0.574210
1	D_PV_2_TFN_SA503_SC704-M3OWT2	0.644071
1	D_PV_2_TFN_SA504_SC704-M3OWT2	0.664951
1	D_PV_3_TFD-M3OWT2	0.576364
1	D_PV_4_TFD-M3OWT2	0.627963
1	D_PV_4_TFN-M3OWT2	0.734326
1	D_TR_1_T0D-M3OWT2	0.358367
1	D_TR_1_T0N-M3OWT2	0.551654
1	D_TR_1_TFD-M3OWT2	0.524363
1	D_TR_1_TFN-M3OWT2	0.803383
1	D_TR_2_T0D-M3OWT2	0.348485
1	D_TR_2_T0N-M3OWT2	0.481480
1	D_TR_2_TFD-M3OWT2	0.529417
1	D_TR_2_TFN-M3OWT2	0.759468
1	D_TR_3_TFD-M3OWT2	0.532272
1	D_TR_3_TFN-M3OWT2	0.660803
1	D_TR_4_TFD-M3OWT2	0.560637
1	D_TR_4_TFN-M3OWT2	0.708932
1	D_WA_1_T0D-M3OWT2	0.461603
1	D_WA_1_T0N-M3OWT2	0.334785
1	D_WA_1_TFD-M3OWT2	0.540657
1	D_WA_1_TFN-M3OWT2	0.707786
1	D_WA_2_T0D-M3OWT2	0.428068
1	D_WA_2_T0N-M3OWT2	0.287071
1	D_WA_2_TFD-M3OWT2	0.556333
1	D_WA_3_TFD-M3OWT2	0.505329
1	D_WA_3_TFN-M3OWT2	0.699770
1	D_WA_4_TFD-M3OWT2	0.537800
1	D_WA_4_TFN_SA503_SC703-M3OWT2	0.691863
1	D_WA_4_TFN_SA504_SC703-M3OWT2	0.670791
1	Dorcierr_D_DT_1_TFD-M3OWT2	0.580075
1	Dorcierr_unlabeled_SC505_SA709-M3OWT2	0.464586
1	Dorcierr_unlabeled_SC505_SA710-M3OWT2	0.473050
1	INTFlag01-M3OWT2	0.348318
1	INTFlag02-M3OWT2	0.351002
1	INTFlag17-M3OWT2	0.324828
1	INTFlag20-M3OWT2	0.354627
1	M1ALT2-M3OWT2	0.661758
1	M1ALT3-M3OWT2	0.635877
1	M1ART2-M3OWT2	0.412796
1	M1ART3-M3OWT2	0.455253
1	M1AWT1-M3OWT2	0.582733
1	M1AWT2-M3OWT2	0.645709
1	M1AWT3-M3OWT2	0.678124
1	M1CLT2-M3OWT2	0.619514
1	M1CLT3-M3OWT2	0.692773
1	M1CLT4-M3OWT2	0.776614
1	M1CRT2-M3OWT2	0.636016
1	M1CRT3-M3OWT2	0.728359
1	M1OWT1-M3OWT2	0.295109
1	M1OWT3-M3OWT2	0.282000
1	M1TWT2-M3OWT2	0.256371
1	M1TWT3-M3OWT2	0.240269
1	M3ALT4-M3OWT2	0.169750
1	M3ART3-M3OWT2	0.647917
1	M3AWT3-M3OWT2	0.296770
1	M3AWT4-M3OWT2	0.656663
1	M3CLT3-M3OWT2	0.459599
1	M3CLT4-M3OWT2	0.325599
1	M3CRT3-M3OWT2	0.617041
1	M3CRT4-M3OWT2	0.335314
1	M3CWT3-M3OWT2	0.393569
