Tree#	Groups	WScore	
1	D_PV_4_TFN-Mordor3_M3CWT4	0.512497
1	D_TR_1_T0D-Mordor3_M3CWT4	0.476714
1	D_TR_1_T0N-Mordor3_M3CWT4	0.464318
1	D_TR_1_TFD-Mordor3_M3CWT4	0.366965
1	D_TR_1_TFN-Mordor3_M3CWT4	0.491099
1	D_TR_2_T0D-Mordor3_M3CWT4	0.481031
1	D_TR_2_T0N-Mordor3_M3CWT4	0.470858
1	D_TR_2_TFD-Mordor3_M3CWT4	0.375819
1	D_TR_2_TFN-Mordor3_M3CWT4	0.447678
1	D_TR_3_TFD-Mordor3_M3CWT4	0.357026
1	D_TR_3_TFN-Mordor3_M3CWT4	0.419911
1	D_TR_4_TFD-Mordor3_M3CWT4	0.336810
1	D_TR_4_TFN-Mordor3_M3CWT4	0.426890
1	D_WA_1_T0D-Mordor3_M3CWT4	0.452873
1	D_WA_1_T0N-Mordor3_M3CWT4	0.498418
1	D_WA_1_TFD-Mordor3_M3CWT4	0.441200
1	D_WA_1_TFN-Mordor3_M3CWT4	0.441447
1	D_WA_2_T0D-Mordor3_M3CWT4	0.483693
1	D_WA_2_T0N-Mordor3_M3CWT4	0.492895
1	D_WA_2_TFD-Mordor3_M3CWT4	0.428657
1	D_WA_3_TFD-Mordor3_M3CWT4	0.454096
1	D_WA_3_TFN-Mordor3_M3CWT4	0.440674
1	D_WA_4_TFD-Mordor3_M3CWT4	0.423980
1	D_WA_4_TFN_SA503_SC703-Mordor3_M3CWT4	0.494753
1	D_WA_4_TFN_SA504_SC703-Mordor3_M3CWT4	0.444615
1	Dorcierr_D_DT_1_TFD-Mordor3_M3CWT4	0.360747
1	Dorcierr_unlabeled_SC505_SA709-Mordor3_M3CWT4	0.442867
1	Dorcierr_unlabeled_SC505_SA710-Mordor3_M3CWT4	0.460299
1	INTFlag01-Mordor3_M3CWT4	0.658400
1	INTFlag02-Mordor3_M3CWT4	0.665462
1	INTFlag17-Mordor3_M3CWT4	0.698716
1	INTFlag20-Mordor3_M3CWT4	0.641635
1	M1ALT2-Mordor3_M3CWT4	0.443380
1	M1ALT3-Mordor3_M3CWT4	0.432354
1	M1ART2-Mordor3_M3CWT4	0.486248
1	M1ART3-Mordor3_M3CWT4	0.431191
1	M1AWT1-Mordor3_M3CWT4	0.425558
1	M1AWT2-Mordor3_M3CWT4	0.209228
1	M1AWT3-Mordor3_M3CWT4	0.314011
1	M1CLT2-Mordor3_M3CWT4	0.435703
1	M1CLT3-Mordor3_M3CWT4	0.390369
1	M1CLT4-Mordor3_M3CWT4	0.404685
1	M1CRT2-Mordor3_M3CWT4	0.463265
1	M1CRT3-Mordor3_M3CWT4	0.385562
1	M1OWT1-Mordor3_M3CWT4	0.622687
1	M1OWT3-Mordor3_M3CWT4	0.638915
1	M1TWT2-Mordor3_M3CWT4	0.545003
1	M1TWT3-Mordor3_M3CWT4	0.576692
1	M3ALT4-Mordor3_M3CWT4	0.615636
1	M3ART3-Mordor3_M3CWT4	0.089931
1	M3AWT3-Mordor3_M3CWT4	0.454448
1	M3AWT4-Mordor3_M3CWT4	0.088104
1	M3CLT3-Mordor3_M3CWT4	0.216673
1	M3CLT4-Mordor3_M3CWT4	0.497746
1	M3CRT3-Mordor3_M3CWT4	0.048589
1	M3CRT4-Mordor3_M3CWT4	0.442328
1	M3CWT3-Mordor3_M3CWT4	0.404588
1	M3OWT2-Mordor3_M3CWT4	0.681434
1	M3TWT1-Mordor3_M3CWT4	0.481722
1	M3TWT2-Mordor3_M3CWT4	0.421106
1	MCR_LTER_FR15-Mordor3_M3CWT4	0.633731
1	MCR_LTER_FR30-Mordor3_M3CWT4	0.636180
1	MCR_LTER_FR48-Mordor3_M3CWT4	0.647333
1	MOCKPlateIII_SC508_SC711-Mordor3_M3CWT4	0.759339
1	MOCKPlateV-Mordor3_M3CWT4	0.758120
1	Mordor1CWT4-Mordor3_M3CWT4	0.429886
1	Mordor1_M1CWT3-Mordor3_M3CWT4	0.397006
1	Mordor2_CW_2_T3-Mordor3_M3CWT4	0.196115
1	AL_2_T1-OW_2_T1	0.661759
1	AL_2_T3-OW_2_T1	0.546124
1	AR_2_T2-OW_2_T1	0.466264
1	AW_2_T1-OW_2_T1	0.522207
1	AW_2_T2-OW_2_T1	0.520884
1	AW_2_T3-OW_2_T1	0.304579
1	CL_2_T1-OW_2_T1	0.615315
1	CL_2_T2-OW_2_T1	0.474758
1	CR_2_T3-OW_2_T1	0.470868
1	DORCIERR_D_WA_2_TFN-OW_2_T1	0.548820
1	D_CC_1_T0D-OW_2_T1	0.365254
1	D_CC_1_T0N-OW_2_T1	0.274390
1	D_CC_1_TFD-OW_2_T1	0.456562
1	D_CC_1_TFN-OW_2_T1	0.493446
1	D_CC_2_T0D-OW_2_T1	0.311750
1	D_CC_2_T0N-OW_2_T1	0.270481
1	D_CC_2_TFD-OW_2_T1	0.476892
1	D_CC_2_TFN-OW_2_T1	0.453318
1	D_CC_3_TFD-OW_2_T1	0.446667
1	D_CC_3_TFN-OW_2_T1	0.451828
1	D_CC_4_TFD-OW_2_T1	0.451406
1	D_CC_4_TFN-OW_2_T1	0.504867
1	D_DT_1_T0D-OW_2_T1	0.328009
1	D_DT_1_T0N-OW_2_T1	0.276655
1	D_DT_1_TFN-OW_2_T1	0.476228
1	D_DT_2_T0D-OW_2_T1	0.326430
1	D_DT_2_T0N-OW_2_T1	0.279094
1	D_DT_2_TFD-OW_2_T1	0.468920
1	D_DT_2_TFN-OW_2_T1	0.475400
1	D_DT_3_TFD-OW_2_T1	0.461881
1	D_DT_3_TFN-OW_2_T1	0.501269
1	D_DT_4_TFD-OW_2_T1	0.457258
1	D_DT_4_TFN-OW_2_T1	0.493797
1	D_IN_1_T0D-OW_2_T1	0.254058
1	D_IN_1_T0N-OW_2_T1	0.178645
1	D_IN_2_T0D-OW_2_T1	0.241540
1	D_IN_2_T0N-OW_2_T1	0.132875
1	D_OF_1_T0D-OW_2_T1	0.260094
1	D_OF_1_T0N-OW_2_T1	0.401985
1	D_OF_2_T0D-OW_2_T1	0.226826
1	D_OF_2_T0N-OW_2_T1	0.424678
1	D_PL_1_T0D-OW_2_T1	0.382823
1	D_PL_1_T0N-OW_2_T1	0.153003
1	D_PL_1_TFD-OW_2_T1	0.436340
1	D_PL_1_TFN-OW_2_T1	0.528670
1	D_PL_2_T0D-OW_2_T1	0.404994
1	D_PL_2_T0N-OW_2_T1	0.188760
1	D_PL_2_TFD-OW_2_T1	0.429338
1	D_PL_2_TFN-OW_2_T1	0.541450
1	D_PL_3_TFD-OW_2_T1	0.453716
1	D_PL_4_TFD-OW_2_T1	0.450157
1	D_PL_4_TFN-OW_2_T1	0.560002
1	D_PV_1_T0D-OW_2_T1	0.465919
1	D_PV_1_T0N-OW_2_T1	0.164488
1	D_PV_1_TFD-OW_2_T1	0.464690
1	D_PV_1_TFN-OW_2_T1	0.616276
1	D_PV_2_T0D-OW_2_T1	0.433862
1	D_PV_2_T0N-OW_2_T1	0.181444
1	D_PV_2_TFD-OW_2_T1	0.458633
1	D_PV_2_TFN_SA503_SC704-OW_2_T1	0.479628
1	D_PV_2_TFN_SA504_SC704-OW_2_T1	0.538138
1	D_PV_3_TFD-OW_2_T1	0.457909
1	D_PV_4_TFD-OW_2_T1	0.465091
1	D_PV_4_TFN-OW_2_T1	0.593954
1	D_TR_1_T0D-OW_2_T1	0.283197
1	D_TR_1_T0N-OW_2_T1	0.468639
1	D_TR_1_TFD-OW_2_T1	0.450225
1	D_TR_1_TFN-OW_2_T1	0.604384
1	D_TR_2_T0D-OW_2_T1	0.276728
1	D_TR_2_T0N-OW_2_T1	0.447706
1	D_TR_2_TFD-OW_2_T1	0.445669
1	D_TR_2_TFN-OW_2_T1	0.565350
1	D_TR_3_TFD-OW_2_T1	0.465998
1	D_TR_3_TFN-OW_2_T1	0.478896
1	D_TR_4_TFD-OW_2_T1	0.482597
1	D_TR_4_TFN-OW_2_T1	0.520620
1	D_WA_1_T0D-OW_2_T1	0.354702
1	D_WA_1_T0N-OW_2_T1	0.325722
1	D_WA_1_TFD-OW_2_T1	0.419997
1	D_WA_1_TFN-OW_2_T1	0.517020
1	D_WA_2_T0D-OW_2_T1	0.332236
1	D_WA_2_T0N-OW_2_T1	0.335471
1	D_WA_2_TFD-OW_2_T1	0.427200
1	D_WA_3_TFD-OW_2_T1	0.410255
1	D_WA_3_TFN-OW_2_T1	0.509036
1	D_WA_4_TFD-OW_2_T1	0.401455
1	D_WA_4_TFN_SA503_SC703-OW_2_T1	0.539846
1	D_WA_4_TFN_SA504_SC703-OW_2_T1	0.502834
1	Dorcierr_D_DT_1_TFD-OW_2_T1	0.456559
1	Dorcierr_unlabeled_SC505_SA709-OW_2_T1	0.376147
1	Dorcierr_unlabeled_SC505_SA710-OW_2_T1	0.387407
1	INTFlag01-OW_2_T1	0.326516
1	INTFlag02-OW_2_T1	0.345304
1	INTFlag17-OW_2_T1	0.279361
1	INTFlag20-OW_2_T1	0.310556
1	M1ALT2-OW_2_T1	0.595908
1	M1ALT3-OW_2_T1	0.539014
1	M1ART2-OW_2_T1	0.431651
1	M1ART3-OW_2_T1	0.402310
1	M1AWT1-OW_2_T1	0.552423
1	M1AWT2-OW_2_T1	0.543031
1	M1AWT3-OW_2_T1	0.520732
1	M1CLT2-OW_2_T1	0.551200
1	M1CLT3-OW_2_T1	0.546676
1	M1CLT4-OW_2_T1	0.592560
1	M1CRT2-OW_2_T1	0.580503
1	M1CRT3-OW_2_T1	0.578473
1	M1OWT1-OW_2_T1	0.131822
1	M1OWT3-OW_2_T1	0.145188
1	M1TWT2-OW_2_T1	0.266004
1	M1TWT3-OW_2_T1	0.272255
1	M3ALT4-OW_2_T1	0.435482
1	M3ART3-OW_2_T1	0.571096
1	M3AWT3-OW_2_T1	0.397492
1	M3AWT4-OW_2_T1	0.570208
1	M3CLT3-OW_2_T1	0.475434
1	M3CLT4-OW_2_T1	0.592642
1	M3CRT3-OW_2_T1	0.597441
1	M3CRT4-OW_2_T1	0.587973
1	M3CWT3-OW_2_T1	0.373913
1	M3OWT2-OW_2_T1	0.334676
1	M3TWT1-OW_2_T1	0.494191
1	M3TWT2-OW_2_T1	0.488010
1	MCR_LTER_FR15-OW_2_T1	0.274882
1	MCR_LTER_FR30-OW_2_T1	0.275541
1	MCR_LTER_FR48-OW_2_T1	0.294521
1	MOCKPlateIII_SC508_SC711-OW_2_T1	0.765088
1	MOCKPlateV-OW_2_T1	0.765063
1	Mordor1CWT4-OW_2_T1	0.638555
1	Mordor1_M1CWT3-OW_2_T1	0.568746
1	Mordor2_CW_2_T3-OW_2_T1	0.507509
1	Mordor3_M3CWT4-OW_2_T1	0.593486
1	AL_2_T1-OW_2_T2	0.483805
1	AL_2_T3-OW_2_T2	0.386671
1	AR_2_T2-OW_2_T2	0.331810
1	AW_2_T1-OW_2_T2	0.378345
1	AW_2_T2-OW_2_T2	0.382901
1	AW_2_T3-OW_2_T2	0.220608
1	CL_2_T1-OW_2_T2	0.436541
1	CL_2_T2-OW_2_T2	0.325043
1	CR_2_T3-OW_2_T2	0.301565
1	DORCIERR_D_WA_2_TFN-OW_2_T2	0.384217
1	D_CC_1_T0D-OW_2_T2	0.229975
1	D_CC_1_T0N-OW_2_T2	0.231255
1	D_CC_1_TFD-OW_2_T2	0.336973
1	D_CC_1_TFN-OW_2_T2	0.351693
1	D_CC_2_T0D-OW_2_T2	0.247791
1	D_CC_2_T0N-OW_2_T2	0.214019
1	D_CC_2_TFD-OW_2_T2	0.356455
1	D_CC_2_TFN-OW_2_T2	0.331037
1	D_CC_3_TFD-OW_2_T2	0.327643
1	D_CC_3_TFN-OW_2_T2	0.313077
1	D_CC_4_TFD-OW_2_T2	0.329775
1	D_CC_4_TFN-OW_2_T2	0.357288
1	D_DT_1_T0D-OW_2_T2	0.222927
1	D_DT_1_T0N-OW_2_T2	0.187653
1	D_DT_1_TFN-OW_2_T2	0.325933
1	D_DT_2_T0D-OW_2_T2	0.226018
1	D_DT_2_T0N-OW_2_T2	0.176457
1	D_DT_2_TFD-OW_2_T2	0.350920
1	D_DT_2_TFN-OW_2_T2	0.325760
1	D_DT_3_TFD-OW_2_T2	0.340447
1	D_DT_3_TFN-OW_2_T2	0.336645
1	D_DT_4_TFD-OW_2_T2	0.333970
1	D_DT_4_TFN-OW_2_T2	0.347431
1	D_IN_1_T0D-OW_2_T2	0.305464
1	D_IN_1_T0N-OW_2_T2	0.300177
1	D_IN_2_T0D-OW_2_T2	0.292879
1	D_IN_2_T0N-OW_2_T2	0.266858
1	D_OF_1_T0D-OW_2_T2	0.260886
1	D_OF_1_T0N-OW_2_T2	0.239836
1	D_OF_2_T0D-OW_2_T2	0.208847
1	D_OF_2_T0N-OW_2_T2	0.267557
1	D_PL_1_T0D-OW_2_T2	0.242957
1	D_PL_1_T0N-OW_2_T2	0.205919
1	D_PL_1_TFD-OW_2_T2	0.309684
1	D_PL_1_TFN-OW_2_T2	0.387323
1	D_PL_2_T0D-OW_2_T2	0.259337
1	D_PL_2_T0N-OW_2_T2	0.210100
1	D_PL_2_TFD-OW_2_T2	0.303351
1	D_PL_2_TFN-OW_2_T2	0.391075
1	D_PL_3_TFD-OW_2_T2	0.306933
1	D_PL_4_TFD-OW_2_T2	0.304232
1	D_PL_4_TFN-OW_2_T2	0.409037
1	D_PV_1_T0D-OW_2_T2	0.296854
1	D_PV_1_T0N-OW_2_T2	0.221042
1	D_PV_1_TFD-OW_2_T2	0.343533
1	D_PV_1_TFN-OW_2_T2	0.460588
1	D_PV_2_T0D-OW_2_T2	0.278488
1	D_PV_2_T0N-OW_2_T2	0.223548
1	D_PV_2_TFD-OW_2_T2	0.349877
1	D_PV_2_TFN_SA503_SC704-OW_2_T2	0.328693
1	D_PV_2_TFN_SA504_SC704-OW_2_T2	0.358506
1	D_PV_3_TFD-OW_2_T2	0.347325
1	D_PV_4_TFD-OW_2_T2	0.336368
1	D_PV_4_TFN-OW_2_T2	0.437119
1	D_TR_1_T0D-OW_2_T2	0.254461
1	D_TR_1_T0N-OW_2_T2	0.292180
1	D_TR_1_TFD-OW_2_T2	0.353527
1	D_TR_1_TFN-OW_2_T2	0.428461
1	D_TR_2_T0D-OW_2_T2	0.234530
1	D_TR_2_T0N-OW_2_T2	0.267214
1	D_TR_2_TFD-OW_2_T2	0.351945
1	D_TR_2_TFN-OW_2_T2	0.396297
1	D_TR_3_TFD-OW_2_T2	0.363598
1	D_TR_3_TFN-OW_2_T2	0.338277
1	D_TR_4_TFD-OW_2_T2	0.371017
1	D_TR_4_TFN-OW_2_T2	0.359207
1	D_WA_1_T0D-OW_2_T2	0.220110
1	D_WA_1_T0N-OW_2_T2	0.189670
1	D_WA_1_TFD-OW_2_T2	0.277762
1	D_WA_1_TFN-OW_2_T2	0.358400
1	D_WA_2_T0D-OW_2_T2	0.211061
1	D_WA_2_T0N-OW_2_T2	0.170323
1	D_WA_2_TFD-OW_2_T2	0.280121
1	D_WA_3_TFD-OW_2_T2	0.272045
1	D_WA_3_TFN-OW_2_T2	0.351017
1	D_WA_4_TFD-OW_2_T2	0.280538
1	D_WA_4_TFN_SA503_SC703-OW_2_T2	0.394816
1	D_WA_4_TFN_SA504_SC703-OW_2_T2	0.344328
1	Dorcierr_D_DT_1_TFD-OW_2_T2	0.335407
1	Dorcierr_unlabeled_SC505_SA709-OW_2_T2	0.216473
1	Dorcierr_unlabeled_SC505_SA710-OW_2_T2	0.245238
1	INTFlag01-OW_2_T2	0.346695
1	INTFlag02-OW_2_T2	0.357776
1	INTFlag17-OW_2_T2	0.362681
1	INTFlag20-OW_2_T2	0.340634
1	M1ALT2-OW_2_T2	0.409482
1	M1ALT3-OW_2_T2	0.358301
1	M1ART2-OW_2_T2	0.248894
1	M1ART3-OW_2_T2	0.240615
1	M1AWT1-OW_2_T2	0.385273
1	M1AWT2-OW_2_T2	0.414781
1	M1AWT3-OW_2_T2	0.381321
1	M1CLT2-OW_2_T2	0.370968
1	M1CLT3-OW_2_T2	0.373868
1	M1CLT4-OW_2_T2	0.414342
1	M1CRT2-OW_2_T2	0.388303
1	M1CRT3-OW_2_T2	0.399145
1	M1OWT1-OW_2_T2	0.229157
1	M1OWT3-OW_2_T2	0.271574
1	M1TWT2-OW_2_T2	0.165520
1	M1TWT3-OW_2_T2	0.198977
1	M3ALT4-OW_2_T2	0.378795
1	M3ART3-OW_2_T2	0.461510
1	M3AWT3-OW_2_T2	0.288746
1	M3AWT4-OW_2_T2	0.461207
1	M3CLT3-OW_2_T2	0.374788
1	M3CLT4-OW_2_T2	0.433145
1	M3CRT3-OW_2_T2	0.494479
1	M3CRT4-OW_2_T2	0.537270
1	M3CWT3-OW_2_T2	0.258595
1	M3OWT2-OW_2_T2	0.290683
1	M3TWT1-OW_2_T2	0.329002
1	M3TWT2-OW_2_T2	0.345655
1	MCR_LTER_FR15-OW_2_T2	0.303504
1	MCR_LTER_FR30-OW_2_T2	0.303057
1	MCR_LTER_FR48-OW_2_T2	0.315798
1	MOCKPlateIII_SC508_SC711-OW_2_T2	0.761944
1	MOCKPlateV-OW_2_T2	0.761739
1	Mordor1CWT4-OW_2_T2	0.462467
1	Mordor1_M1CWT3-OW_2_T2	0.396625
1	Mordor2_CW_2_T3-OW_2_T2	0.394700
1	Mordor3_M3CWT4-OW_2_T2	0.487545
1	OW_2_T1-OW_2_T2	0.218594
1	AL_2_T1-OW_2_T3	0.638518
1	AL_2_T3-OW_2_T3	0.532351
1	AR_2_T2-OW_2_T3	0.459501
1	AW_2_T1-OW_2_T3	0.502051
1	AW_2_T2-OW_2_T3	0.510020
1	AW_2_T3-OW_2_T3	0.294700
1	CL_2_T1-OW_2_T3	0.594353
1	CL_2_T2-OW_2_T3	0.455105
1	CR_2_T3-OW_2_T3	0.450549
1	DORCIERR_D_WA_2_TFN-OW_2_T3	0.525403
1	D_CC_1_T0D-OW_2_T3	0.353478
1	D_CC_1_T0N-OW_2_T3	0.266343
1	D_CC_1_TFD-OW_2_T3	0.440289
1	D_CC_1_TFN-OW_2_T3	0.468676
1	D_CC_2_T0D-OW_2_T3	0.319001
1	D_CC_2_T0N-OW_2_T3	0.266223
1	D_CC_2_TFD-OW_2_T3	0.459238
1	D_CC_2_TFN-OW_2_T3	0.438257
1	D_CC_3_TFD-OW_2_T3	0.429613
1	D_CC_3_TFN-OW_2_T3	0.427172
1	D_CC_4_TFD-OW_2_T3	0.432529
1	D_CC_4_TFN-OW_2_T3	0.475968
1	D_DT_1_T0D-OW_2_T3	0.317611
1	D_DT_1_T0N-OW_2_T3	0.266204
1	D_DT_1_TFN-OW_2_T3	0.446071
1	D_DT_2_T0D-OW_2_T3	0.316920
1	D_DT_2_T0N-OW_2_T3	0.279832
1	D_DT_2_TFD-OW_2_T3	0.449438
1	D_DT_2_TFN-OW_2_T3	0.446356
1	D_DT_3_TFD-OW_2_T3	0.442800
1	D_DT_3_TFN-OW_2_T3	0.469535
1	D_DT_4_TFD-OW_2_T3	0.438407
1	D_DT_4_TFN-OW_2_T3	0.464707
1	D_IN_1_T0D-OW_2_T3	0.276638
1	D_IN_1_T0N-OW_2_T3	0.184300
1	D_IN_2_T0D-OW_2_T3	0.270282
1	D_IN_2_T0N-OW_2_T3	0.141539
1	D_OF_1_T0D-OW_2_T3	0.197432
1	D_OF_1_T0N-OW_2_T3	0.395340
1	D_OF_2_T0D-OW_2_T3	0.165344
1	D_OF_2_T0N-OW_2_T3	0.421757
1	D_PL_1_T0D-OW_2_T3	0.383792
1	D_PL_1_T0N-OW_2_T3	0.194695
1	D_PL_1_TFD-OW_2_T3	0.418479
1	D_PL_1_TFN-OW_2_T3	0.509503
1	D_PL_2_T0D-OW_2_T3	0.399826
1	D_PL_2_T0N-OW_2_T3	0.222771
1	D_PL_2_TFD-OW_2_T3	0.415670
1	D_PL_2_TFN-OW_2_T3	0.520865
1	D_PL_3_TFD-OW_2_T3	0.435274
1	D_PL_4_TFD-OW_2_T3	0.430381
1	D_PL_4_TFN-OW_2_T3	0.539559
1	D_PV_1_T0D-OW_2_T3	0.450430
1	D_PV_1_T0N-OW_2_T3	0.157381
1	D_PV_1_TFD-OW_2_T3	0.458110
1	D_PV_1_TFN-OW_2_T3	0.592645
1	D_PV_2_T0D-OW_2_T3	0.419179
1	D_PV_2_T0N-OW_2_T3	0.164723
1	D_PV_2_TFD-OW_2_T3	0.448679
1	D_PV_2_TFN_SA503_SC704-OW_2_T3	0.458585
1	D_PV_2_TFN_SA504_SC704-OW_2_T3	0.512518
1	D_PV_3_TFD-OW_2_T3	0.446634
1	D_PV_4_TFD-OW_2_T3	0.451737
1	D_PV_4_TFN-OW_2_T3	0.569999
1	D_TR_1_T0D-OW_2_T3	0.299590
1	D_TR_1_T0N-OW_2_T3	0.445806
1	D_TR_1_TFD-OW_2_T3	0.435063
1	D_TR_1_TFN-OW_2_T3	0.580806
1	D_TR_2_T0D-OW_2_T3	0.289852
1	D_TR_2_T0N-OW_2_T3	0.425884
1	D_TR_2_TFD-OW_2_T3	0.431110
1	D_TR_2_TFN-OW_2_T3	0.541718
1	D_TR_3_TFD-OW_2_T3	0.450547
1	D_TR_3_TFN-OW_2_T3	0.450645
1	D_TR_4_TFD-OW_2_T3	0.465153
1	D_TR_4_TFN-OW_2_T3	0.491618
1	D_WA_1_T0D-OW_2_T3	0.356694
1	D_WA_1_T0N-OW_2_T3	0.331439
1	D_WA_1_TFD-OW_2_T3	0.398786
1	D_WA_1_TFN-OW_2_T3	0.491120
1	D_WA_2_T0D-OW_2_T3	0.342802
1	D_WA_2_T0N-OW_2_T3	0.328522
1	D_WA_2_TFD-OW_2_T3	0.404287
1	D_WA_3_TFD-OW_2_T3	0.399727
1	D_WA_3_TFN-OW_2_T3	0.482454
1	D_WA_4_TFD-OW_2_T3	0.377310
1	D_WA_4_TFN_SA503_SC703-OW_2_T3	0.519505
1	D_WA_4_TFN_SA504_SC703-OW_2_T3	0.474391
1	Dorcierr_D_DT_1_TFD-OW_2_T3	0.438208
1	Dorcierr_unlabeled_SC505_SA709-OW_2_T3	0.367831
1	Dorcierr_unlabeled_SC505_SA710-OW_2_T3	0.389556
1	INTFlag01-OW_2_T3	0.373822
1	INTFlag02-OW_2_T3	0.388550
1	INTFlag17-OW_2_T3	0.317520
1	INTFlag20-OW_2_T3	0.357127
1	M1ALT2-OW_2_T3	0.572952
1	M1ALT3-OW_2_T3	0.516776
1	M1ART2-OW_2_T3	0.408516
1	M1ART3-OW_2_T3	0.380043
1	M1AWT1-OW_2_T3	0.531663
1	M1AWT2-OW_2_T3	0.536592
1	M1AWT3-OW_2_T3	0.506873
1	M1CLT2-OW_2_T3	0.529000
1	M1CLT3-OW_2_T3	0.525407
1	M1CLT4-OW_2_T3	0.570587
1	M1CRT2-OW_2_T3	0.557539
1	M1CRT3-OW_2_T3	0.554897
1	M1OWT1-OW_2_T3	0.183744
1	M1OWT3-OW_2_T3	0.183992
1	M1TWT2-OW_2_T3	0.269439
1	M1TWT3-OW_2_T3	0.282852
1	M3ALT4-OW_2_T3	0.439862
1	M3ART3-OW_2_T3	0.567121
1	M3AWT3-OW_2_T3	0.383998
1	M3AWT4-OW_2_T3	0.566377
1	M3CLT3-OW_2_T3	0.468209
1	M3CLT4-OW_2_T3	0.568452
1	M3CRT3-OW_2_T3	0.594240
1	M3CRT4-OW_2_T3	0.575054
1	M3CWT3-OW_2_T3	0.369039
1	M3OWT2-OW_2_T3	0.349579
1	M3TWT1-OW_2_T3	0.471656
1	M3TWT2-OW_2_T3	0.469220
1	MCR_LTER_FR15-OW_2_T3	0.316710
1	MCR_LTER_FR30-OW_2_T3	0.317855
1	MCR_LTER_FR48-OW_2_T3	0.338322
1	MOCKPlateIII_SC508_SC711-OW_2_T3	0.763082
1	MOCKPlateV-OW_2_T3	0.763015
1	Mordor1CWT4-OW_2_T3	0.615668
1	Mordor1_M1CWT3-OW_2_T3	0.547882
1	Mordor2_CW_2_T3-OW_2_T3	0.506056
1	Mordor3_M3CWT4-OW_2_T3	0.589592
1	OW_2_T1-OW_2_T3	0.113590
1	OW_2_T2-OW_2_T3	0.213796
1	AL_2_T1-OW_2_T4	0.231961
1	AL_2_T3-OW_2_T4	0.195184
1	AR_2_T2-OW_2_T4	0.312332
1	AW_2_T1-OW_2_T4	0.336859
1	AW_2_T2-OW_2_T4	0.381854
1	AW_2_T3-OW_2_T4	0.458655
1	CL_2_T1-OW_2_T4	0.214251
1	CL_2_T2-OW_2_T4	0.288840
1	CR_2_T3-OW_2_T4	0.251889
1	DORCIERR_D_WA_2_TFN-OW_2_T4	0.234490
1	D_CC_1_T0D-OW_2_T4	0.289894
1	D_CC_1_T0N-OW_2_T4	0.494827
1	D_CC_1_TFD-OW_2_T4	0.413077
1	D_CC_1_TFN-OW_2_T4	0.265296
1	D_CC_2_T0D-OW_2_T4	0.404960
1	D_CC_2_T0N-OW_2_T4	0.493151
1	D_CC_2_TFD-OW_2_T4	0.388091
1	D_CC_2_TFN-OW_2_T4	0.329478
1	D_CC_3_TFD-OW_2_T4	0.381390
1	D_CC_3_TFN-OW_2_T4	0.284604
1	D_CC_4_TFD-OW_2_T4	0.383590
1	D_CC_4_TFN-OW_2_T4	0.258471
1	D_DT_1_T0D-OW_2_T4	0.424625
1	D_DT_1_T0N-OW_2_T4	0.439696
1	D_DT_1_TFN-OW_2_T4	0.264721
1	D_DT_2_T0D-OW_2_T4	0.433878
1	D_DT_2_T0N-OW_2_T4	0.414184
1	D_DT_2_TFD-OW_2_T4	0.326855
1	D_DT_2_TFN-OW_2_T4	0.269363
1	D_DT_3_TFD-OW_2_T4	0.327752
1	D_DT_3_TFN-OW_2_T4	0.237532
1	D_DT_4_TFD-OW_2_T4	0.314934
1	D_DT_4_TFN-OW_2_T4	0.261079
1	D_IN_1_T0D-OW_2_T4	0.546258
1	D_IN_1_T0N-OW_2_T4	0.599114
1	D_IN_2_T0D-OW_2_T4	0.540421
1	D_IN_2_T0N-OW_2_T4	0.574977
1	D_OF_1_T0D-OW_2_T4	0.515646
1	D_OF_1_T0N-OW_2_T4	0.241290
1	D_OF_2_T0D-OW_2_T4	0.487429
1	D_OF_2_T0N-OW_2_T4	0.231634
1	D_PL_1_T0D-OW_2_T4	0.246382
1	D_PL_1_T0N-OW_2_T4	0.520018
1	D_PL_1_TFD-OW_2_T4	0.314476
1	D_PL_1_TFN-OW_2_T4	0.255320
1	D_PL_2_T0D-OW_2_T4	0.227886
1	D_PL_2_T0N-OW_2_T4	0.521388
1	D_PL_2_TFD-OW_2_T4	0.332256
1	D_PL_2_TFN-OW_2_T4	0.244953
1	D_PL_3_TFD-OW_2_T4	0.312468
1	D_PL_4_TFD-OW_2_T4	0.296988
1	D_PL_4_TFN-OW_2_T4	0.245560
1	D_PV_1_T0D-OW_2_T4	0.206525
1	D_PV_1_T0N-OW_2_T4	0.519114
1	D_PV_1_TFD-OW_2_T4	0.376354
1	D_PV_1_TFN-OW_2_T4	0.253333
1	D_PV_2_T0D-OW_2_T4	0.236183
1	D_PV_2_T0N-OW_2_T4	0.510743
1	D_PV_2_TFD-OW_2_T4	0.386664
1	D_PV_2_TFN_SA503_SC704-OW_2_T4	0.276274
1	D_PV_2_TFN_SA504_SC704-OW_2_T4	0.235583
1	D_PV_3_TFD-OW_2_T4	0.376604
1	D_PV_4_TFD-OW_2_T4	0.288389
1	D_PV_4_TFN-OW_2_T4	0.243278
1	D_TR_1_T0D-OW_2_T4	0.439558
1	D_TR_1_T0N-OW_2_T4	0.200702
1	D_TR_1_TFD-OW_2_T4	0.453916
1	D_TR_1_TFN-OW_2_T4	0.240265
1	D_TR_2_T0D-OW_2_T4	0.421239
1	D_TR_2_T0N-OW_2_T4	0.232498
